ntLink_0	84516	93551
ntLink_0	15629	19151
ntLink_0	23445	23874
ntLink_1	7486	9525
ntLink_1	51267	51766
ntLink_2	217053	217761
ntLink_2	330553	331392
ntLink_3	56723	62176
ntLink_3	76354	81676
ntLink_3	95707	100623
ntLink_3	115613	120137
ntLink_3	39725	40230
ntLink_3	40769	41120
ntLink_4	77172	82052
ntLink_4	78047	82451
ntLink_4	152871	157343
ntLink_4	205721	210236
ntLink_4	238917	239578
ntLink_4	279656	284300
ntLink_4	279656	288352
ntLink_4	283776	292426
ntLink_4	291847	300550
ntLink_4	291908	296750
ntLink_4	295982	300550
ntLink_4	42729	42956
ntLink_6	191352	193228
ntLink_6	191353	193228
ntLink_6	887024	888774
ntLink_6	1001965	1008241
ntLink_6	1112688	1115150
ntLink_6	1169356	1171465
ntLink_6	1298281	1299686
ntLink_6	1331782	1332057
ntLink_6	1556697	1558178
ntLink_6	1760035	1761189
ntLink_6	2344447	2346508
ntLink_6	3021294	3023864
ntLink_6	3333659	3335439
ntLink_6	3664566	3664975
ntLink_6	3732721	3736180
ntLink_6	3902456	3904097
ntLink_6	4200605	4200879
ntLink_6	4639502	4728341
ntLink_6	4640627	4728341
ntLink_6	4876497	4879026
ntLink_6	4934724	4936246
ntLink_6	4935133	4936246
ntLink_6	4983266	4986098
ntLink_6	5056296	5057086
ntLink_6	5264579	5268941
ntLink_6	5539145	5539663
ntLink_6	5907828	5908425
ntLink_6	5946509	5949059
ntLink_6	6012591	6015271
ntLink_6	6118657	6120984
ntLink_6	6296499	6324890
ntLink_6	7084724	7086726
ntLink_6	7095666	7097165
ntLink_6	7183060	7184097
ntLink_6	7352372	7354751
ntLink_6	7432118	7432671
ntLink_6	7465724	7467150
ntLink_6	7465724	7467150
ntLink_6	7490732	7509930
ntLink_6	7490784	7509930
ntLink_6	7491249	7493377
ntLink_6	7534721	7551215
ntLink_6	7543813	7551215
ntLink_6	7543970	7551215
ntLink_6	7544216	7551215
ntLink_6	7548693	7551215
ntLink_6	7548693	7551215
ntLink_6	7982428	7985761
ntLink_6	7958933	7960033
ntLink_6	7985981	7989131
ntLink_6	8611530	8612434
ntLink_6	8926294	8927205
ntLink_6	8959738	8961696
ntLink_6	9559726	9563720
ntLink_6	9559993	9569239
ntLink_6	9559993	9569239
ntLink_6	9559995	9569239
ntLink_6	9559995	9569239
ntLink_6	9560006	9569239
ntLink_6	9569858	9571186
ntLink_6	9985185	9989332
ntLink_6	10142568	10146199
ntLink_6	10142633	10146199
ntLink_6	10700180	10702160
ntLink_6	10780627	10782361
ntLink_6	10806729	10808319
ntLink_6	11454883	11456928
ntLink_6	11631177	11633058
ntLink_6	11946427	11947900
ntLink_6	12012397	12012819
ntLink_6	12032304	12032781
ntLink_6	12560665	12564333
ntLink_6	12654169	12654858
ntLink_6	13210103	13212000
ntLink_6	13210123	13212000
ntLink_6	13210130	13212000
ntLink_6	13261607	13263461
ntLink_6	13308022	13309106
ntLink_6	13449454	13449965
ntLink_6	13982980	13983717
ntLink_6	14461665	14467392
ntLink_6	14988334	14992963
ntLink_6	15045133	15050576
ntLink_6	16651389	16651931
ntLink_6	16652045	16652378
ntLink_6	16811296	16813623
ntLink_6	17292595	17294780
ntLink_6	17680047	17683725
ntLink_6	17681771	17683725
ntLink_6	17729691	17730076
ntLink_6	17884072	17884793
ntLink_6	18058699	18059448
ntLink_6	18138864	18140836
ntLink_6	18419169	18420020
ntLink_6	18459329	18464663
ntLink_6	18459337	18464663
ntLink_6	18459349	18464663
ntLink_6	18720175	18722964
ntLink_6	18759406	18760214
ntLink_6	18949352	18949634
ntLink_6	19600275	19601778
ntLink_6	19855339	19857585
ntLink_6	20263021	20263665
ntLink_6	20264668	20271250
ntLink_6	20264721	20267793
ntLink_6	20265432	20267793
ntLink_6	20300834	20303193
ntLink_6	20626873	20689993
ntLink_6	20626873	20696617
ntLink_6	20658320	20672920
ntLink_6	20680419	20689281
ntLink_6	20700259	20700540
ntLink_6	20701496	20714052
ntLink_6	20706018	20714052
ntLink_6	20714194	20720529
ntLink_6	20724559	20726653
ntLink_6	20773251	20791508
ntLink_6	20778427	20791508
ntLink_6	20791767	20800175
ntLink_6	20816308	20819895
ntLink_6	20820597	20831665
ntLink_6	20822149	20827342
ntLink_6	20822149	20828829
ntLink_6	20832028	20837698
ntLink_6	20865869	20873900
ntLink_6	20884885	20890641
ntLink_6	21062412	21113639
