#Position (bp)	Coverage
470725.5	45.75795634393754
1412175.5	52.35098412024006
2353625.5	47.29683254554145
3295075.5	52.958724308247916
4236525.5	46.70465239789686
5177975.5	34.51018216580806
6119425.5	48.60808433798927
7060875.5	41.977912794094216
8002325.5	33.03993308194806
8943775.5	54.54774337458176
9885225.5	29.172043124966805
1.08266755E7	47.36675978543736
1.17681255E7	43.33113388921345
1.27095755E7	41.009213447341864
1.36510255E7	18.786071485474533
1.45924755E7	12.164415529236816
1.55339255E7	41.34676190981996
1.64753755E7	40.03224600350523
1.74168255E7	53.66010409474747
1.83582755E7	37.166927611662864
1.92997255E7	36.11466886186202
2.02411755E7	57.02595145785756
2.11815185E7	43.796823162655606
2.16522435E7	25.50858175248419
2.21240755E7	49.37452865261034
2.30655255E7	47.589175208455046
2.40069755E7	43.66014870678209
2.49484255E7	46.56363056986563
2.58898755E7	53.22676403420256
2.68313255E7	38.416656221785544
2.77727755E7	32.74871527962186
2.87142255E7	44.83464655584471
2.96556755E7	45.82697647246269
3.05971255E7	45.979461469010566
3.15385755E7	45.8043942854108
3.24800255E7	45.9923522226353
3.34214755E7	28.266340219873598
3.43629255E7	35.96222953954007
3.53043755E7	42.446350841786604
3.62458255E7	44.75819746136279
3.71872755E7	51.16707738063625
3.81287255E7	40.589667003027245
3.90701755E7	45.70432949174146
4.00116255E7	44.76251208242604
4.09530755E7	50.50347761431834
4.18945255E7	41.11321365978013
4.27621645E7	55.68222713232589
4.32328895E7	27.327613770305238
4.37774255E7	46.60167507568113
4.47188755E7	43.72229858197461
4.56603255E7	43.319397737532526
4.66017755E7	50.42775612087737
4.75432255E7	46.07681236390674
4.84846755E7	31.052166339157683
4.94261255E7	50.66541505125073
5.03675755E7	38.94355621647459
5.13090255E7	47.17238621275692
5.22504755E7	33.83309044558925
5.31919255E7	36.72237930851346
5.41333755E7	52.0606564342238
5.50748255E7	41.56125975888258
5.60162755E7	50.127564926443256
5.69577255E7	48.134125019916084
5.78991755E7	34.77541876892028
5.88406255E7	45.16154230176855
5.97820755E7	28.417296723139838
6.07235255E7	39.417322215731055
6.16649755E7	37.7757767273886
6.25183765E7	43.924536683774264
6.29891015E7	36.19798634851049
6.35478755E7	51.10038876201604
6.44893255E7	45.86066599394551
6.54307755E7	35.951368633490894
6.63722255E7	30.62468426363588
6.73136755E7	20.368807690265015
6.82551255E7	47.797305220670246
6.91965755E7	53.55944872271496
7.01380255E7	55.65934144139359
7.10794755E7	52.72704657708854
7.20209255E7	49.73695363534973
7.29623755E7	38.89832067555367
7.39038255E7	38.84214775080992
7.48452755E7	34.683573211535396
7.57867255E7	25.742331509904933
7.67281755E7	14.224682139253279
7.76696255E7	11.939623984279569
7.86110755E7	23.096424664082
7.95525255E7	26.810515693876468
8.04939755E7	47.27010993679962
8.14354255E7	34.89417069414201
8.21123265E7	25.348326187335093
8.25830515E7	39.726398512184886
8.33183255E7	19.162821180094536
8.42597755E7	50.255767167666896
8.52012255E7	41.40597588825747
8.61426755E7	28.414974772956608
