#Position (bp)	Coverage
754757.5	8.450003776049774
1656143.0	6.530261852232001
2410900.0	7.3745770836262405
3271772.0	6.346305641885944
4026529.0	8.445047792539444
4792800.5	8.389231357234218
5547557.5	7.416269961814397
6253699.5	8.96102818083592
7008456.5	8.53505381051132
7698421.5	5.871850368907067
8453178.5	7.855614118753581
9142849.0	3.842388167598482
9851686.0	8.019923042663574
1.05206785E7	6.254224738675958
1.1142579E7	8.065141962271293
1.1897336E7	7.531389752008793
1.2508278E7	8.045181764856288
1.3263035E7	7.409516369774157
1.3864909E7	7.51845890809485
1.4619666E7	6.869484062762567
1.5195149E7	7.9016833569146625
1.586374E7	7.043571513368772
1.65184885E7	8.581517071698814
1.70671275E7	7.50307801752751
1.78218845E7	7.091946531455707
1.83684355E7	8.05431691882942
1.91231925E7	7.593744130751864
1.9663493E7	6.969706484470177
2.02334075E7	7.102304453465735
2.0948354E7	9.399101938136521
2.1475165E7	7.1593611692304995
2.2229922E7	7.270098367565957
2.2755904E7	8.44033005428757
2.33842215E7	7.910004193165141
2.4025785E7	6.866687229860922
2.4530565E7	8.215640408573758
2.5285322E7	7.054682778252282
2.57885765E7	6.513777416862454
2.64102635E7	7.9390955624847175
2.70381825E7	6.108548132561809
2.75208405E7	7.6776147922697575
2.82755975E7	8.305747725023386
2.87390725E7	5.692638836483381
2.9252506E7	6.960382530170117
2.9948957E7	7.306391627835665
3.04033445E7	9.177434949123269
3.1060179E7	5.539297902857445
3.1601872E7	10.740141438382395
3.2041779E7	7.669710176923223
3.2796536E7	7.870886505278332
3.3229611E7	9.809875631079917
3.3680926E7	7.305260288274702
3.44153805E7	7.917526248838328
3.48414325E7	7.873028301117364
3.53871695E7	8.001010334958535
3.60193165E7	8.080353554683763
3.64390735E7	7.676516226386444
3.7066208E7	5.433564082397228
3.7610228E7	8.262731885051616
3.8021998E7	8.14940127926517
3.8706823E7	7.55717877844401
3.91774325E7	6.8394797803580625
3.95692495E7	7.367274026438014
4.0282091E7	6.62035034588247
4.0714963E7	7.678841955839725
4.11055115E7	7.311496616786133
4.18434765E7	7.472491344148439
4.22496005E7	4.153614816579323
4.26311145E7	7.583323736983236
4.3377099E7	9.313884790662602
4.3767134E7	6.822798518096324
4.41349345E7	7.455694263400069
4.48607805E7	6.570075623333643
4.52565095E7	7.077773165923005
4.5619713E7	7.821428838517167
4.63138525E7	6.5363849080303575
4.6734317E7	7.386612776838372
