#Position (bp)	mapping quality
754757.5	24.515972334538496
1656143.0	26.908274218099315
2410900.0	26.033669436051383
3271772.0	19.641002501578097
4026529.0	23.210024087587108
4792800.5	20.602876782060168
5547557.5	25.414451903730765
6253699.5	19.037127215464015
7008456.5	25.956014049737828
7698421.5	24.05173495059973
8453178.5	23.377729061809497
9142849.0	21.60710595511022
9851686.0	21.695978792047658
1.05206785E7	13.283933508360203
1.1142579E7	25.13194895685796
1.1897336E7	27.233912430264947
1.2508278E7	22.530647856536806
1.3263035E7	21.073805970680016
1.3864909E7	23.975327582873206
1.4619666E7	24.45510521269787
1.5195149E7	19.902718873044808
1.586374E7	23.597731526374947
1.65184885E7	23.845031003401246
1.70671275E7	21.857243331428418
1.78218845E7	22.611375091208412
1.83684355E7	23.716147683509387
1.91231925E7	24.117254333731605
1.9663493E7	20.36351824988512
2.02334075E7	25.594481481874972
2.0948354E7	29.768144479520142
2.1475165E7	23.344022487660705
2.2229922E7	23.71437494605988
2.2755904E7	24.387881185755983
2.33842215E7	25.141628951613555
2.4025785E7	25.014115077909356
2.4530565E7	24.21467360312736
2.5285322E7	22.73401628093251
2.57885765E7	23.729003884678487
2.64102635E7	19.455142964376982
2.70381825E7	21.785127779599183
2.75208405E7	21.555890047771946
2.82755975E7	26.942982377289646
2.87390725E7	20.747798382115903
2.9252506E7	22.686898559169965
2.9948957E7	25.410920971141174
3.04033445E7	26.084588374337276
3.1060179E7	15.758992741368909
3.1601872E7	15.344922014468935
3.2041779E7	23.854493004366887
3.2796536E7	27.015029615540467
3.3229611E7	26.620161674993096
3.3680926E7	24.933453405632907
3.44153805E7	24.8923919151221
3.48414325E7	27.111544764801433
3.53871695E7	27.125374710876137
3.60193165E7	27.58166748620671
3.64390735E7	26.878301084361627
3.7066208E7	23.257628598168637
3.7610228E7	24.48286195348458
3.8021998E7	22.72394858077622
3.8706823E7	25.521947634265157
3.91774325E7	17.967053001420663
3.95692495E7	16.04228108534356
4.0282091E7	22.052324545864437
4.0714963E7	20.379982135228552
4.11055115E7	25.95693556252204
4.18434765E7	25.75985364076335
4.22496005E7	20.340098211405426
4.26311145E7	25.80559222360217
4.3377099E7	24.1800169528039
4.3767134E7	22.226972749903933
4.41349345E7	23.342064021894775
4.48607805E7	19.519066423460036
4.52565095E7	23.33870656394242
4.5619713E7	23.174331505806716
4.63138525E7	18.186146115904585
4.6734317E7	27.188643195654794
4.7092892E7	24.2236419234574
4.77493875E7	24.94631638482876
4.8206187E7	25.473762118122217
4.8561401E7	25.644920763711184
4.91732515E7	20.83796437184889
4.9671056E7	27.71156380446407
5.00245295E7	22.59771860145064
5.05867245E7	17.90431888697682
5.11309145E7	26.495958211742593
