#Position (bp)	insert size
754757.5	117.1366578879226
1656143.0	113.94515409781408
2410900.0	114.6543359917816
3271772.0	116.11741895108568
4026529.0	115.71873268058378
4792800.5	116.27826097388342
5547557.5	114.04987165561818
6253699.5	119.67607273004789
7008456.5	115.31326636741844
7698421.5	113.23604451280195
8453178.5	114.97319966667085
9142849.0	113.57202520789052
9851686.0	116.29898224470465
1.05206785E7	117.83641888072357
1.1142579E7	113.50176534083334
1.1897336E7	114.71961341671404
1.2508278E7	114.98127616832889
1.3263035E7	117.03736280035598
1.3864909E7	115.25822718395662
1.4619666E7	114.44357303156185
1.5195149E7	116.52024689885496
1.586374E7	114.4694660280996
1.65184885E7	115.33582476585619
1.70671275E7	115.20703630993846
1.78218845E7	115.17830050735517
1.83684355E7	115.2282018841686
1.91231925E7	115.76049094653635
1.9663493E7	116.44260912349758
2.02334075E7	114.4106097781451
2.0948354E7	113.99802954362114
2.1475165E7	115.21695034608317
2.2229922E7	115.30316010726969
2.2755904E7	115.80370149253731
2.33842215E7	114.93053174991839
2.4025785E7	113.41197131567394
2.4530565E7	116.70301664471
2.5285322E7	115.09573890875036
2.57885765E7	114.25085437388421
2.64102635E7	115.69444273399014
2.70381825E7	120.07406490478843
2.75208405E7	115.39615813919994
2.82755975E7	115.76655834055875
2.87390725E7	117.66456494325347
2.9252506E7	115.13830247277588
2.9948957E7	115.33219919579338
3.04033445E7	114.8093918964021
3.1060179E7	117.92775044518113
3.1601872E7	118.5509453913744
3.2041779E7	115.24542933755866
3.2796536E7	115.29148974497542
3.3229611E7	111.52288789822768
3.3680926E7	115.37747625847244
3.44153805E7	114.48649137237533
3.48414325E7	113.66230410486955
3.53871695E7	113.78203090344522
3.60193165E7	113.46297341713397
3.64390735E7	114.67054810040534
3.7066208E7	114.42437636965543
3.7610228E7	115.06320071628777
3.8021998E7	114.94362904501591
3.8706823E7	114.09063882475849
3.91774325E7	116.15530490419181
3.95692495E7	123.33182259364666
4.0282091E7	116.78867010470385
4.0714963E7	116.78234407954203
4.11055115E7	114.23688432596923
4.18434765E7	115.23431563746297
4.22496005E7	117.63061411549037
4.26311145E7	114.41812591803232
4.3377099E7	116.70948975172365
4.3767134E7	116.60740924912979
4.41349345E7	115.68288590604027
4.48607805E7	116.33470189404623
4.52565095E7	114.07911165694402
4.5619713E7	116.19134599903397
4.63138525E7	116.67107865510421
4.6734317E7	115.42553804765565
4.7092892E7	116.75123251965601
4.77493875E7	115.01683582766118
4.8206187E7	115.48036714547169
4.8561401E7	113.72047903399951
4.91732515E7	114.76993908485622
4.9671056E7	113.14508131885093
5.00245295E7	113.37364030235989
5.05867245E7	116.2927828876331
5.11309145E7	115.43081977232791
5.1482473E7	117.59893213916638
5.19868175E7	115.09176727159436
5.2582578E7	115.4518993757055
5.29220845E7	115.5828226117516
5.33478575E7	114.48287055353738
5.40135205E7	115.21455114414238
5.43496425E7	112.83814162607719
5.46926625E7	115.9485167933317
5.53618785E7	116.44775118031973
5.57736155E7	114.47875303528068
5.6106637E7	114.46946924167037
5.66893395E7	115.59903536655068
5.7189478E7	115.45146314269525
5.7517322E7	113.80355348053043
5.79969355E7	115.97657946157186
5.8595903E7	114.29681579096204
5.89183505E7	113.61561279477925
5.928808E7	116.31467436370833
5.9925085E7	115.52438812454743
6.03101125E7	116.17752227651624
6.06233955E7	114.19341541015355
6.1179479E7	116.01235729698386
6.1691401E7	116.49644629739925
6.20037645E7	113.45390819326147
6.24297395E7	116.28953938524052
6.30528345E7	115.06770388290258
6.33816165E7	116.3600664865988
6.3691266E7	115.92713156493878
6.42881295E7	117.32103107684895
6.4751209E7	118.07893946620034
6.50546385E7	115.47712917149174
6.55033785E7	114.75919957777953
6.6107834E7	114.79583344616246
6.6413851E7	115.0323076923077
6.67149425E7	114.65279022078879
6.7311094E7	116.8108812418564
6.7769525E7	114.44194254392019
6.80690755E7	114.93421540391799
6.8507958E7	115.82791263899993
6.91016335E7	115.32886815563838
