#Position (bp)	Coverage
754757.5	43.777958998724095
1656143.0	34.16962595948264
2410900.0	37.313499531760144
3271772.0	36.88390008051641
4026529.0	40.88360970372311
4792800.5	33.38222494683226
5547557.5	43.60054964434178
6253699.5	50.97166613337785
7008456.5	42.37926765025579
7698421.5	30.368124838416716
8453178.5	41.246534228836936
9142849.0	32.27127191320418
9851686.0	41.954565479940136
1.05206785E7	32.35689242160279
1.1142579E7	41.82439336053911
1.1897336E7	35.99375477201981
1.2508278E7	44.252630068804656
1.3263035E7	43.722652332749
1.3864909E7	38.246023291828166
1.4619666E7	36.52456546039798
1.5195149E7	35.20842228410585
1.586374E7	36.9522593467087
1.65184885E7	39.597352784160805
1.70671275E7	39.2890893089975
1.78218845E7	36.42220922116845
1.83684355E7	39.365794617469035
1.91231925E7	34.87479869727667
1.9663493E7	37.8237148490976
2.02334075E7	37.978680598524065
2.0948354E7	42.46485791958018
2.1475165E7	35.568893041318134
2.2229922E7	35.00399114800921
2.2755904E7	38.797766656212595
2.33842215E7	39.61738629922116
2.4025785E7	39.032521482606306
2.4530565E7	41.313720048474856
2.5285322E7	37.28128549093889
2.57885765E7	32.02167725760419
2.64102635E7	41.24787662499065
2.70381825E7	38.290798076200495
2.75208405E7	33.19654278750987
2.82755975E7	38.83857106540727
2.87390725E7	28.970834905498577
2.9252506E7	41.061667334977564
2.9948957E7	36.44581236390157
3.04033445E7	44.130289490481736
3.1060179E7	34.04966418452781
3.1601872E7	43.382174678955295
3.2041779E7	40.18585783858625
3.2796536E7	39.474184932378
3.3229611E7	46.8649919960596
3.3680926E7	39.04352541979641
3.44153805E7	37.933254130937705
3.48414325E7	40.41550444498817
3.53871695E7	39.76075031846231
3.60193165E7	39.567579657449045
3.64390735E7	39.281692346384354
3.7066208E7	26.61498087764696
3.7610228E7	42.23881368880879
3.8021998E7	41.871520953026156
3.8706823E7	40.28172657561256
3.91774325E7	45.10876279814677
3.95692495E7	39.15769451822856
4.0282091E7	34.17516654666184
4.0714963E7	42.071799215087495
4.11055115E7	39.36766026165051
4.18434765E7	39.87434631625451
4.22496005E7	20.48034778465936
4.26311145E7	39.695795701931885
4.3377099E7	47.46903380217042
4.3767134E7	48.398746081504704
4.41349345E7	36.677328787726864
4.48607805E7	27.556259507439655
4.52565095E7	35.17835771851544
4.5619713E7	39.12679016131083
4.63138525E7	36.57516388909731
4.6734317E7	35.796502660122904
4.7092892E7	40.892290007803126
4.77493875E7	41.030519777541016
4.8206187E7	38.22543926156226
4.8561401E7	36.57628550023837
4.91732515E7	29.02036218857249
4.9671056E7	37.68116915605658
5.00245295E7	43.21225310708706
5.05867245E7	37.96647024696554
5.11309145E7	42.595288790103965
5.1482473E7	38.57449377816493
5.19868175E7	38.795723444178044
5.2582578E7	36.38693156292118
5.29220845E7	27.42824993826745
5.33478575E7	34.26196466070055
5.40135205E7	38.91959791357635
5.43496425E7	77.20040627626786
5.46926625E7	36.82994623111688
5.53618785E7	38.06718486563027
5.57736155E7	36.91619580883385
5.6106637E7	39.44647187851629
5.66893395E7	31.779940503041903
5.7189478E7	33.19848362001575
5.7517322E7	40.941478726101565
5.79969355E7	23.81858972775335
5.8595903E7	39.944772455100704
5.89183505E7	44.14175334009809
5.928808E7	112.60997966972215
5.9925085E7	22.974957045834202
6.03101125E7	25.917967862820802
6.06233955E7	30.911736364197914
6.1179479E7	35.00504711115935
6.1691401E7	40.003072880882456
6.20037645E7	36.20345237048113
6.24297395E7	33.292556478857456
6.30528345E7	30.266165824780412
6.33816165E7	28.350712219007345
6.3691266E7	35.79399165173865
6.42881295E7	14.411059157366328
6.4751209E7	38.07443308305915
6.50546385E7	27.22646973944591
6.55033785E7	30.421079537209273
6.6107834E7	38.428050980659016
6.6413851E7	14.18214248242577
6.67149425E7	35.26841384151239
6.7311094E7	37.40405836061309
6.7769525E7	33.203435568123425
6.80690755E7	25.90799602681897
6.8507958E7	38.36278581917348
6.91016335E7	27.050186313561326
6.9417508E7	84.16095150597174
6.9709964E7	38.808148149508206
7.02738955E7	22.546416128280043
7.0756333E7	28.867680158050156
7.1046643E7	40.04911317843483
7.143505E7	37.91692581920757
7.2012414E7	37.56138419748892
7.2378764E7	7.1637112766899635
7.26618735E7	11.179577584904557
7.31496495E7	34.68068654339556
7.36992055E7	15.55669691850731
7.3979042E7	18.56520555404302
7.4271059E7	39.34094959369397
7.4827699E7	25.082961382593606
7.5290439E7	27.559719639536546
7.55637055E7	36.8983750923243
7.5924076E7	27.348478423295166
7.64674395E7	37.89152318467295
7.6861826E7	27.524116915271684
7.71327625E7	38.576642855206444
7.7551005E7	41.178731004878195
7.80905005E7	48.634575392204646
7.8427015E7	32.4737164671742
7.869422E7	32.82727083610079
7.91582285E7	42.95654532600929
7.9686778E7	41.216219594178746
7.99775265E7	25.649180266506963
8.0240967E7	39.50729856858923
8.0739957E7	41.965998196484094
8.12579895E7	43.452224094586086
8.1520251E7	21.234121179459542
8.17882035E7	31.29753535940763
8.23102185E7	38.2497111956309
8.2797023E7	25.58060752052509
8.3057135E7	5.943702106926132
8.33480505E7	37.129334256626116
8.38610335E7	40.02699935920479
8.4324875E7	35.182197061702325
8.45762365E7	30.91504418668876
8.48683455E7	34.37204864532267
8.53633825E7	39.90192588684146
8.58260305E7	40.00044620563375
8.6072054E7	39.04925139890104
8.63461035E7	41.34497981939794
8.68346225E7	36.42219674480499
8.731533E7	32.38118042561289
8.7558716E7	46.04128340696748
8.78085945E7	53.29702232739994
8.829123E7	37.84451755712769
8.87687365E7	44.64230216190308
8.90339545E7	30.65998100248429
8.9270519E7	32.481408272285094
8.9715447E7	28.41991554093465
9.01868485E7	38.57843303658568
9.04966775E7	46.87495786308536
9.07301425E7	29.68999447590112
9.11226665E7	34.349255216060236
9.1589106E7	138.15207906782297
9.1951339E7	38.08431932597246
9.218337E7	36.53609408292927
9.2518179E7	24.868397949036535
9.2981295E7	34.639974494482814
9.3401243E7	40.53952673419023
9.3631904E7	37.906983383092864
9.39037865E7	35.75828703441855
9.43631845E7	41.52445643887415
9.4820207E7	43.50261681133681
9.50735305E7	20.824307597091135
9.53009505E7	34.36318512859184
9.57294575E7	17.10570241342387
9.61826895E7	34.79836539353847
9.65089395E7	22.722460658082976
9.6733469E7	32.779309237592564
9.70812965E7	29.38057378334192
9.7524324E7	24.64565857875758
9.79312535E7	29.551251088658184
9.8150708E7	13.377242820651754
9.84008155E7	30.663557687893118
9.8836239E7	35.6306800818883
9.92710615E7	31.67105874986764
9.95580975E7	8.09599438612571
9.97747125E7	33.225938087582094
1.001376145E8	25.266021636728762
1.005689145E8	35.87574702815239
1.009607695E8	30.024231755429646
1.01174632E8	9.03171253041526
1.01425511E8	32.33138186727691
1.018526615E8	36.8057339610709
1.02279284E8	40.240043160573755
1.02569697E8	50.85569959420365
1.02782456E8	31.65691292106846
1.03129569E8	36.00724447626406
1.03552714E8	42.315949332381564
1.03960358E8	37.62909817779443
1.041716665E8	42.721875
1.043973915E8	35.79035506471916
1.04817593E8	42.141863775864245
1.05236882E8	36.619905778519886
1.055562375E8	38.647941098748895
1.057655075E8	37.81358827252906
1.06073966E8	37.063393983195446
1.06490692E8	41.74784221911552
1.069061995E8	32.73790277931569
1.071447035E8	50.080867786041374
1.073519915E8	44.32291483707938
1.077350865E8	32.6043548340255
1.0814748E8	26.445741039041184
1.08519142E8	38.82761739109465
1.08724591E8	40.88062906587507
1.089692445E8	43.73914156560411
1.093790745E8	44.15009352458256
1.09788455E8	34.11465070874761
1.100937995E8	34.18458048310713
1.10298253E8	448.9771957138932
1.10606221E8	34.95065303874166
1.1101449E8	39.28541426201346
1.11421212E8	30.273271317599985
1.116639695E8	33.64984900292011
1.11866425E8	47.02737878605936
1.12230856E8	39.04208767957237
1.12634754E8	28.878073671512542
1.1302508E8	52.21413696042617
1.13226606E8	43.67699437018881
1.134411215E8	30.183502928621067
1.138439845E8	18.92731736865886
1.14246745E8	28.984207193672944
1.145855835E8	41.305649507932
1.147868495E8	39.017480598886884
1.150514285E8	35.12083030369433
1.15452592E8	12.076304028307701
1.158520615E8	50.34998242089402
1.1614187E8	38.98447775015572
1.16339353E8	34.67557328762954
1.166435325E8	29.26076340518224
1.17037729E8	33.48641582588679
1.17430975E8	36.191746689437
1.17684761E8	31.031562055763413
1.1788121E8	39.74985533811346
1.18216237E8	32.8025108532256
1.18608021E8	28.084469902922535
1.189994865E8	39.3871011447357
1.19223342E8	67.38481133577456
1.194184155E8	47.23534701365034
1.197799585E8	38.94450635225487
1.201693965E8	32.1667171706796
1.205570665E8	38.0190318501705
1.207555765E8	6.922348484848484
1.20948278E8	28.512728584213832
1.21327463E8	34.755300673080676
1.217112615E8	32.242127328949636
1.220868335E8	39.003035892078934
1.22277646E8	32.565856093560576
1.224745395E8	24.72126899864126
1.228540875E8	37.222390939862706
1.232333035E8	23.60271959905038
1.23601501E8	29.96930547586728
1.237908155E8	32.74144557982563
1.239905645E8	25.956926095556426
1.24368316E8	10.946885956659662
1.247450685E8	40.16734898954185
1.25111407E8	35.247077930274244
1.25299086E8	23.41645885286783
1.25495804E8	32.65827613731316
1.25869346E8	29.80735311883381
1.262412135E8	38.90939823294904
1.266123695E8	33.383928186443605
1.26798541E8	37.78363493312352
1.269839345E8	33.50638943915825
1.27353959E8	30.431867067170806
1.277241375E8	23.399719866747425
1.28093706E8	30.097545984029807
