#Position (bp)	mapping quality
754757.5	23.39463779746824
1656143.0	25.457440769815264
2410900.0	24.25256246280943
3271772.0	22.922699724506085
4026529.0	21.024463626316038
4792800.5	18.163818763659776
5547557.5	25.222020818641106
6253699.5	19.082984289121146
7008456.5	25.254439871150392
7698421.5	23.509219477928916
8453178.5	22.205171080631622
9142849.0	21.61043935109988
9851686.0	21.052287605827164
1.05206785E7	17.204301169347605
1.1142579E7	23.999829763634633
1.1897336E7	24.767335305670112
1.2508278E7	23.03103305923409
1.3263035E7	20.953517678968414
1.3864909E7	22.57489286327833
1.4619666E7	23.402907707451348
1.5195149E7	17.55363580248053
1.586374E7	22.809619665643808
1.65184885E7	24.126762722323672
1.70671275E7	22.060330262673222
1.78218845E7	21.587017075270985
1.83684355E7	22.467180099551197
1.91231925E7	24.185049312245653
1.9663493E7	16.384107317066693
2.02334075E7	24.3250029845797
2.0948354E7	28.080152071955876
2.1475165E7	22.65301603386739
2.2229922E7	21.202401855598684
2.2755904E7	22.106612768990278
2.33842215E7	23.65677735102785
2.4025785E7	25.813216345060358
2.4530565E7	23.226520343503232
2.5285322E7	22.316015323846703
2.57885765E7	21.76646394105918
2.64102635E7	20.41192492721188
2.70381825E7	21.757337587664377
2.75208405E7	21.13710650641661
2.82755975E7	24.861216521030986
2.87390725E7	18.540669149735063
2.9252506E7	22.8768918125967
2.9948957E7	23.38256016243348
3.04033445E7	23.456349408927938
3.1060179E7	17.968015358330096
3.1601872E7	18.513243360370577
3.2041779E7	23.32806348830514
3.2796536E7	24.523912814264122
3.3229611E7	23.11861827380918
3.3680926E7	23.951095858317984
3.44153805E7	22.68390564562878
3.48414325E7	25.35687717000532
3.53871695E7	25.372132485512974
3.60193165E7	24.49271339511298
3.64390735E7	24.484823762826906
3.7066208E7	22.19150836440246
3.7610228E7	22.62012479819123
3.8021998E7	21.857781780796405
3.8706823E7	24.664424336545864
3.91774325E7	22.38973357814405
3.95692495E7	18.949138484725957
4.0282091E7	20.482582165329124
4.0714963E7	18.72445966325869
4.11055115E7	24.504663160451372
4.18434765E7	24.458369102389348
4.22496005E7	18.90822201415503
4.26311145E7	24.572331956294857
4.3377099E7	22.10955073477763
4.3767134E7	21.765622571117675
4.41349345E7	22.112920889343318
4.48607805E7	17.01122408175912
4.52565095E7	22.40975466586172
4.5619713E7	22.060265023317456
4.63138525E7	19.692700651895613
4.6734317E7	25.45433084419542
4.7092892E7	22.981263425982142
4.77493875E7	24.76298566504705
4.8206187E7	23.976833482912678
4.8561401E7	23.86465905569988
4.91732515E7	21.529870446624436
4.9671056E7	25.50394298187296
5.00245295E7	21.371565756495343
5.05867245E7	19.059189634454462
5.11309145E7	25.089520367256043
5.1482473E7	22.040013226354
5.19868175E7	22.068673104107766
5.2582578E7	19.58571903233657
5.29220845E7	18.34833985863606
5.33478575E7	23.12153094800267
5.40135205E7	23.994881491417672
5.43496425E7	25.270935013015908
5.46926625E7	22.07241872529812
5.53618785E7	22.361986287902354
5.57736155E7	22.5897348636071
5.6106637E7	23.11219088708593
5.66893395E7	21.354815330950302
5.7189478E7	23.9034698929796
5.7517322E7	26.349264473302053
5.79969355E7	15.851213096381954
