#Position (bp)	Coverage
91461.0	1.6559662367907457
739353.5	37.01441056589125
1943678.0	40.454968995628136
3239463.0	41.93184131626774
4535248.0	38.62574887037587
5831033.0	39.29372233819654
7126818.0	41.556091481225664
8422603.0	29.535427559355913
9718388.0	49.649082988304386
1.1014173E7	25.100349209166644
1.2309958E7	23.11216212566128
1.3605743E7	24.9134192786612
1.4901528E7	40.67061047936193
1.6197313E7	34.916366526854375
1.7493098E7	43.90004514637845
1.8788883E7	46.029089702381185
2.0084668E7	43.189280629116716
2.1380453E7	49.35967463738197
2.2676238E7	45.57298394409566
2.3972023E7	46.12226796883742
2.5267808E7	53.37438541116003
2.6563593E7	48.36861670724696
2.7859378E7	52.58696851715369
2.9155163E7	47.43910756799932
3.0450948E7	49.37761202668653
3.1746733E7	41.27562365670231
3.3042518E7	46.41483039238763
3.4338303E7	47.7438255574806
3.5634088E7	37.01977642896005
3.6929873E7	28.665428292502227
3.7638876E7	32.70163883457016
3.7748276E7	4.293873409333292
3.7878173E7	48.70652819900132
3.8159524E7	2.1107695619632176
3.8425014E7	1.7866046101313378
3.8642829E7	2.2868970233809107
3.8834224E7	31.108285761509414
3.9521443E7	47.340350443939386
4.0817228E7	45.256841219801125
4.2113013E7	41.80572471513407
4.3408798E7	44.60977399800121
4.4704583E7	47.626018976913606
4.6000368E7	44.81896765281277
4.7296153E7	50.51986247718565
4.8591938E7	53.733513661602814
4.9887723E7	51.08215560451772
5.1183508E7	49.44014863576905
5.2479293E7	54.366510647985585
5.3775078E7	48.78704414698426
5.5070863E7	50.08310869472945
5.6366648E7	45.835256620504175
5.7662433E7	43.81641476016469
5.8958218E7	53.98873578564345
6.0254003E7	30.262214024703173
6.150379E7	15.7838707614042
6.21516825E7	5.27817513804948
6.2845573E7	4.624957844086789
6.4141358E7	10.455185080858321
6.5437143E7	43.73114675659928
6.6732928E7	41.02365052844415
6.8028713E7	52.43130611945654
6.9324498E7	33.433313396898406
7.0620283E7	36.408202749684555
7.1916068E7	37.30335742426406
7.3211853E7	33.73750506449758
7.4507638E7	34.186730051667524
7.5803423E7	27.01508660773199
7.7099208E7	46.53458637042411
7.8394993E7	40.427849527506496
7.9690778E7	41.293525546290475
8.0986563E7	48.717017869476805
8.2282348E7	41.66778053457943
8.3339431E7	38.992397184196605
8.39873235E7	24.644958986518755
8.4873918E7	23.06168770282107
8.6169703E7	43.542126973224725
8.7465488E7	29.51333438803505
8.8761273E7	52.765237288593404
9.0057058E7	49.70566953622708
9.1352843E7	50.09193500464969
9.2648628E7	42.74324444255799
9.3944413E7	51.93273343957524
9.5240198E7	50.20900535196811
9.6535983E7	43.539619612821575
9.7831768E7	49.40980409558684
9.9127553E7	40.352807757459765
9.98465655E7	41.98197412823397
1.00494458E8	50.31930960647396
1.01719123E8	43.72616985070826
1.03014908E8	25.43737579922595
1.04310693E8	27.490554374375378
1.05606478E8	43.567175881801376
1.06902263E8	32.872479616603066
1.08198048E8	33.21837882056051
1.09493833E8	28.55718579856998
1.10789618E8	24.911432838009393
1.12085403E8	38.269943702080205
1.13381188E8	44.646405074915975
1.14676973E8	43.00905705807676
1.153675075E8	27.65991276206557
1.160154E8	9.059177150617803
1.16692392E8	7.8114271377096935
1.173402845E8	28.195374129351507
1.18390011E8	26.324270364493096
1.190379035E8	43.55758761337104
1.19860113E8	47.426983643119804
1.21155898E8	50.29965927989597
1.22451683E8	39.98971897344081
1.23747468E8	39.30316834968764
1.25043253E8	21.52862859193462
1.26339038E8	11.463066789629453
1.27634823E8	40.924893404384214
1.28930608E8	51.36170738201167
1.30226393E8	41.465759365944194
1.310169255E8	32.68383693213685
1.31664818E8	50.50083967917032
1.32817963E8	41.048478721392826
1.34113748E8	44.1753639685596
1.35409533E8	45.19387012505933
1.36705318E8	48.099403836284566
