#Position (bp)	mapping quality
91461.0	3.640145125135766
739353.5	15.005301732702742
1943678.0	16.341404757663454
3239463.0	11.965623815270297
4535248.0	16.53152667339132
5831033.0	18.523827458034194
7126818.0	18.56245318282506
8422603.0	10.635803229781777
9718388.0	15.753070252141551
1.1014173E7	4.508339888360387
1.2309958E7	12.85337947849155
1.3605743E7	11.00899959993724
1.4901528E7	14.5631030425272
1.6197313E7	17.848613423751303
1.7493098E7	16.70223478870184
1.8788883E7	21.63569057399491
2.0084668E7	21.29303756974436
2.1380453E7	24.369290604186155
2.2676238E7	23.8703619061921
2.3972023E7	24.169509352727754
2.5267808E7	23.862287954979955
2.6563593E7	22.774695873948996
2.7859378E7	22.716440716184234
2.9155163E7	23.71677139050091
3.0450948E7	19.92537637750564
3.1746733E7	20.510867387822387
3.3042518E7	20.910981129326707
3.4338303E7	21.16406411930818
3.5634088E7	16.101520229313227
3.6929873E7	5.463625146429195
3.7638876E7	4.185121847905851
3.7748276E7	3.635069375786717
3.7878173E7	6.6042987377032105
3.8159524E7	6.651095496457055
3.8425014E7	3.7082315282259093
3.8642829E7	3.690523773237675
3.8834224E7	18.29180712452386
3.9521443E7	22.234092246283172
4.0817228E7	21.132363692146342
4.2113013E7	21.76903624361056
4.3408798E7	23.224105866452742
4.4704583E7	25.674018187489295
4.6000368E7	18.767483434478827
4.7296153E7	24.337092624094755
4.8591938E7	25.08764523677217
4.9887723E7	23.878557592848303
5.1183508E7	24.54721690499704
5.2479293E7	24.15151961304867
5.3775078E7	19.172312801894158
5.5070863E7	18.59540476645887
5.6366648E7	19.11799714974775
5.7662433E7	17.4523670143078
5.8958218E7	16.594726986388395
6.0254003E7	5.836000866338209
6.150379E7	6.824210058182833
6.21516825E7	3.3439764730595525
6.2845573E7	3.679480442940381
6.4141358E7	4.708185878725142
6.5437143E7	16.444737480377178
6.6732928E7	19.751975715487713
6.8028713E7	18.689460521609604
6.9324498E7	13.433436976439848
7.0620283E7	14.832608516448081
7.1916068E7	17.92266264210013
7.3211853E7	14.124396221266576
7.4507638E7	16.341969547967285
7.5803423E7	10.921712876606765
7.7099208E7	18.650318275719464
7.8394993E7	20.468446058503524
7.9690778E7	22.434774405868215
8.0986563E7	23.6764652865794
8.2282348E7	20.816317678284303
8.3339431E7	25.178364255154168
8.39873235E7	6.949041366519112
8.4873918E7	12.517062198831583
8.6169703E7	18.3424436207396
8.7465488E7	16.240113023749014
8.8761273E7	22.790567094738503
9.0057058E7	22.85251207146904
9.1352843E7	23.599163439271276
9.2648628E7	19.461304889831926
9.3944413E7	23.536656538074606
9.5240198E7	24.068594724666475
9.6535983E7	23.619510398687396
9.7831768E7	20.850681262041586
9.9127553E7	17.386873645772212
9.98465655E7	13.588349591627988
1.00494458E8	25.364357563231163
1.01719123E8	16.999527353782135
1.03014908E8	6.107190902562606
1.04310693E8	11.700371861673206
1.05606478E8	19.094660592000597
1.06902263E8	15.890265150449814
1.08198048E8	12.270192738446864
1.09493833E8	13.339620153760245
1.10789618E8	13.469341395243307
1.12085403E8	16.4296493586692
1.13381188E8	15.488099247906845
1.14676973E8	12.007123784357113
1.153675075E8	6.576893174415036
1.160154E8	11.022188567119725
1.16692392E8	8.95401259984993
1.173402845E8	5.32669729925152
1.18390011E8	9.323070506511055
1.190379035E8	17.326938724280335
1.19860113E8	23.570479403410364
1.21155898E8	22.87030743287903
1.22451683E8	22.023116681402193
1.23747468E8	19.51796382753092
1.25043253E8	12.128728706000622
1.26339038E8	6.725938168816191
1.27634823E8	17.86006567657925
1.28930608E8	14.799501635746035
1.30226393E8	12.49993045876242
1.310169255E8	5.8593956807372765
1.31664818E8	26.495814308345473
1.32817963E8	22.732179654135383
1.34113748E8	24.643356074184563
1.35409533E8	22.24460175133034
1.36705318E8	20.96248347773048
1.38001103E8	23.693210459782275
1.39296888E8	24.623043632745816
1.40592673E8	21.853228254898056
1.41888458E8	21.813303302040445
1.43184243E8	22.416105006062335
1.44480028E8	18.060948017203554
1.45775813E8	6.661727248483119
1.47071598E8	3.8890278132757574
1.48367383E8	8.298732173331762
1.49663168E8	18.5487592046417
1.50958953E8	19.065743692591077
1.52254738E8	16.767802484456375
1.53550523E8	16.33928171202857
1.54846308E8	13.796234496794991
1.56142093E8	18.892780742245407
1.57437878E8	6.692023696524312
1.58733663E8	6.4733929671934485
1.60029448E8	5.741156913781642
1.61325233E8	5.203698739191353
1.62621018E8	13.637171676317717
1.63916803E8	15.143045254206298
1.65212588E8	12.327931047278833
1.66508373E8	8.254255466717114
1.67804158E8	7.340765790345043
1.69022331E8	6.002390802182875
1.696702235E8	10.332827836634484
1.70395728E8	25.670260634013253
1.71691513E8	26.138592915260357
1.72987298E8	26.828606096348242
1.74283083E8	25.05645829824199
1.75578868E8	21.95939240128281
1.76874653E8	21.55292376269335
1.78170438E8	22.995562101339814
1.79466223E8	21.04832220490835
1.80762008E8	7.746056666964389
1.82057793E8	5.91700418008945
1.83353578E8	6.511582278097929
1.84649363E8	6.394468082019317
1.85945148E8	5.774754327701042
1.87240933E8	7.1563041491791575
1.88288774E8	5.419887083235677
1.889366665E8	22.003711940539507
1.89832503E8	23.22396522557446
1.90797007E8	24.57182098606996
1.914448995E8	12.724821250441238
1.92424073E8	24.762876268548556
1.93719858E8	24.688086648098817
1.95015643E8	19.179366894780735
1.96311428E8	22.259892088849636
1.97607213E8	19.88517279188849
1.98902998E8	14.574412754729241
2.00198783E8	9.94159726700935
2.01494568E8	18.45134481782513
2.02790353E8	13.799574094596315
2.04086138E8	16.641967136329644
2.048918285E8	8.850957384882854
2.05539721E8	25.972022675322567
2.06677708E8	25.4290835067674
2.07973493E8	23.915737601404114
2.09269278E8	18.110681221653717
2.10565063E8	6.705778019824875
2.11860848E8	6.908712036924016
2.13156633E8	9.658096529418327
2.14452418E8	13.200457562335115
2.15748203E8	16.884144175929883
2.17043988E8	9.748029406684593
2.18339773E8	9.343745655117806
2.19635558E8	17.217255407074813
2.20931343E8	17.345023959877363
2.22227128E8	20.023947999543008
2.23522913E8	7.2765473413796755
2.24661752E8	5.864401199743179
2.253096445E8	7.212722292534666
2.26114483E8	14.791993607008747
2.27410268E8	13.55103325816034
2.28706053E8	11.854344563114735
2.30001838E8	6.400958715408821
2.31297623E8	7.914335296985647
2.32593408E8	7.335126549986017
2.33889193E8	17.515028419592586
2.35184978E8	14.441955599647878
2.36480763E8	8.840950795439067
2.37776548E8	3.9510946425863835
2.39072333E8	4.008542128040657
2.3993507E8	4.80206616344798
2.405829625E8	8.622174839824272
2.41663903E8	17.0061267571355
2.42959688E8	16.966751655169364
2.44255473E8	18.771265499910786
2.45551258E8	21.047607181899153
2.46847043E8	22.76398494690998
2.48142828E8	23.06658766176975
2.49438613E8	25.14525720612498
2.50734398E8	23.164064761758695
2.52030183E8	24.673710327904026
2.52917981E8	25.85725496233428
2.535658735E8	24.68721568981988
2.54621753E8	27.691378134851906
2.55917538E8	24.515363222740717
2.57213323E8	24.93922744818834
2.58509108E8	21.479932084134436
2.59804893E8	25.190890063600236
2.61100678E8	22.105338086242746
2.62396463E8	17.908326743281847
2.63692248E8	22.520858269937886
2.64988033E8	14.322408479202553
2.6590749E8	7.1492013122517575
2.665553825E8	24.43311470169323
2.67579603E8	24.367475839933274
2.68875388E8	21.986687420067664
2.70171173E8	15.341678545601656
2.71466958E8	24.635791303992722
2.72762743E8	20.389914575898608
2.74058528E8	16.049420076767486
2.75354313E8	17.644240936652764
2.76650098E8	18.013952887613673
2.77945883E8	15.641026912198486
2.79241668E8	16.001275263976705
2.80537453E8	14.010636719067726
2.81833238E8	4.9426737132145915
2.827405855E8	4.17697740750765
2.83388478E8	12.969772537188625
2.84424808E8	21.344538450917117
2.85720593E8	18.74502911267793
2.87016378E8	22.737021608094818
2.88312163E8	25.098051267261617
2.88994987E8	5.917249466769772
2.896428795E8	25.680313120533917
2.90903733E8	17.878238890569154
2.92199518E8	19.114883184408026
2.93495303E8	18.935618482140693
2.94791088E8	21.19776285547528
2.96086873E8	11.505272274682229
2.97382658E8	17.51192539859012
2.98678443E8	19.349226851069655
2.99974228E8	20.391569933092935
3.01270013E8	18.053752670013605
3.02565798E8	18.577649085692176
3.03861583E8	16.82377626756144
3.05157368E8	17.10310767967943
3.063483E8	3.76733185475333
3.069961925E8	3.5685476561323863
3.07748938E8	12.016620398728843
3.09044723E8	14.271610010025393
3.10340508E8	10.635789492991343
3.11636293E8	6.537577714054574
3.12932078E8	8.763819106124199
3.14227863E8	5.64093682683729
3.15523648E8	5.304024634274434
3.16819433E8	13.07060082886563
3.18115218E8	17.85441313947317
3.19411003E8	14.021153515021666
3.20706788E8	19.273244326214257
3.22002573E8	18.524390675476766
3.23298358E8	22.182500704690348
3.24594143E8	19.358056810736322
3.25889928E8	10.066760176631966
3.27185713E8	21.59437747473163
3.27857521E8	3.989450834242426
3.285054135E8	13.464185863825287
3.29777283E8	6.680115532601327
3.31073068E8	8.389187225612314
3.32368853E8	14.202950306549448
3.33664638E8	18.62346809858294
3.34960423E8	21.30146856534174
3.36256208E8	24.235356940665365
3.37381195E8	24.398342321479173
3.380290875E8	20.85191591998726
3.38847778E8	17.6901405623321
3.40143563E8	19.771646058460288
3.41439348E8	19.62904879583179
3.42735133E8	16.85194112996703
3.44030918E8	7.737812080569484
3.45326703E8	16.797713573223977
3.46622488E8	17.556764833483005
3.47918273E8	16.54229938050901
3.49214058E8	6.415721546154688
3.50509843E8	6.4365321754534754
3.51805628E8	15.005802708396482
3.53101413E8	19.89321248965957
3.54397198E8	20.56750019411009
3.55692983E8	20.785500809775677
3.56988768E8	19.004392774056505
3.58284553E8	5.770614393515515
3.59580338E8	18.939553553819497
3.60876123E8	18.58429554515033
3.62171908E8	22.001144794711614
3.63467693E8	18.382529459047134
3.64763478E8	23.102132202088033
3.66059263E8	23.263410573990456
3.67355048E8	24.211933966216858
3.68650833E8	23.540082127821197
3.69946618E8	16.937465832612077
3.71242403E8	20.572628914331727
3.72538188E8	17.713654562605388
3.73833973E8	18.969946673790947
3.75129758E8	13.102568929613279
3.76425543E8	19.911452746080865
3.77721328E8	17.7662064790477
3.79017113E8	13.70693189718796
3.80312898E8	13.86229952730977
3.81608683E8	7.6167758507873735
3.826133825E8	4.334596590373296
3.83261275E8	24.88010269696949
3.84200253E8	25.20114206299869
3.85496038E8	24.685662153991327
3.86791823E8	22.899243903253367
3.88087608E8	22.193111856398676
3.89383393E8	20.76906454764406
3.90679178E8	24.30639019330639
3.91974963E8	18.52624438780363
3.93270748E8	15.722044802661637
3.94566533E8	9.776349091719066
3.95282991E8	3.3992840580120802
3.959308835E8	25.91932828288243
3.97158103E8	20.947401436449418
3.98453888E8	20.622471396159405
3.99749673E8	17.764023492994088
4.01045458E8	22.821088115706928
4.02341243E8	22.035278679172805
4.03637028E8	18.670111779677665
4.04932813E8	19.280898937778897
4.06228598E8	24.72197765713911
4.07524383E8	23.654998918549257
4.08820168E8	21.142421042639345
4.10115953E8	23.07563817062777
4.11411738E8	23.880195552592273
4.12707523E8	17.27438598615006
4.14003308E8	14.665016151396667
4.15299093E8	8.113670252283992
4.163708735E8	5.696588545256272
4.17018766E8	4.732509261256225
4.17890663E8	18.650249515584598
4.19186448E8	20.16908364790406
4.20482233E8	22.392733357986323
4.21778018E8	21.491547428538194
4.23073803E8	15.41505699152853
4.24369588E8	18.118239336895567
4.25665373E8	18.376813705551925
4.26961158E8	22.33626476971895
4.28256943E8	21.96036612960611
4.29552728E8	21.856231763674824
4.30848513E8	24.679484244158118
4.31516605E8	2.848900476082521
4.321644975E8	25.01138361913876
4.33440083E8	25.34332425209134
4.34735868E8	23.415619781744844
4.36031653E8	21.51692341450514
4.37327438E8	23.314879849960636
4.38623223E8	22.804684449865153
4.39919008E8	21.098112673713686
4.41214793E8	16.448640772515187
4.42510578E8	19.075738144822676
4.43806363E8	19.58057348809789
4.45102148E8	19.548431770924154
4.46397933E8	14.74783145671847
4.47425501E8	6.761885968345788
4.480733935E8	7.789206019302442
4.483827055E8	12.293039291741668
4.49030598E8	10.897764806416948
4.499319315E8	9.725044076540872
4.50579824E8	13.851853425405317
4.51581073E8	9.560315630372918
4.52876858E8	13.392308106956698
4.53667065E8	8.816318565888853
4.543149575E8	20.081298839150268
4.55468428E8	22.08594618926976
4.56764213E8	20.802037070566325
4.58059998E8	23.75729583637928
4.59355783E8	20.548494029895775
4.60651568E8	16.10813500963317
4.61947353E8	16.36356683263785
4.63243138E8	14.870864441799169
4.64538923E8	17.693575200500785
4.65834708E8	22.61497266572036
4.67130493E8	18.074095617279696
4.68426278E8	5.873278500470894
4.69366408E8	5.2420162410961835
4.700143005E8	7.914072114042822
4.71017848E8	7.590161044576558
4.71975054E8	5.608387665317919
4.726229465E8	12.53928809211388
4.73609418E8	6.749947230271166
4.74905203E8	7.766486867337216
4.755987145E8	6.4501658246433715
4.76246607E8	10.310674248965958
4.77496773E8	10.045946787036021
4.78792558E8	17.353899708320178
4.80088343E8	24.77264017010156
4.81384128E8	24.455898155254083
4.82679913E8	26.777684268368823
4.83975698E8	25.160296899763832
4.852572955E8	24.42679171045285
4.85905188E8	2.379468952540247
4.86567268E8	9.550586934256009
4.87863053E8	10.751434858473285
4.89158838E8	10.400185622476757
4.90454623E8	13.707156889928068
4.91700403E8	5.181842399331078
4.923482955E8	2.6710421427432642
4.925441915E8	3.63801950836592
4.929015525E8	3.101374251556847
4.93403554E8	26.582569005353108
4.93973308E8	24.29530246735151
4.945061635E8	3.292239715047854
4.947974455E8	3.3552706015462945
4.948641445E8	3.796651363759114
4.949130395E8	3.847686253736426
4.949613775E8	3.597634523452866
4.95637763E8	22.391475799682294
4.96933548E8	19.23159891925187
4.98229333E8	18.566380301662168
4.99525118E8	23.257671177033966
5.00820903E8	22.288919885256593
5.02116688E8	23.558745918046736
5.03412473E8	21.725512789682693
5.04708258E8	25.196573768081112
5.06004043E8	23.273348055898165
5.068300475E8	3.251699559033332
5.07046431E8	3.8925098874353514
5.075162115E8	7.615794836319882
5.08595613E8	7.30067002926338
5.09394463E8	13.175026490717503
5.09558625E8	3.895853423336548
5.09782506E8	3.575244953689644
5.100195405E8	3.9690253828732875
5.10081722E8	3.5149700598802394
5.10135615E8	2.857249719486348
5.10179006E8	3.094219219219219
5.10233933E8	3.468579345176508
5.102835675E8	3.9593122784437145
5.104214435E8	5.64672367292702
5.11187183E8	4.949248501715778
5.118561555E8	4.475234601861828
5.119215395E8	16.1914911681455
5.1209098E8	5.9321276285760085
5.12231347E8	3.7502691065662
5.12310146E8	2.7417802613383007
5.12398605E8	2.7579927391966272
5.124567305E8	3.8996048261655525
5.12542629E8	4.352831455644258
5.127252515E8	3.8451554127523684
5.129500155E8	2.979472648223054
5.130878405E8	4.5350816573112605
5.132923045E8	6.537428574293478
5.136583155E8	6.461999410073989
5.138690625E8	4.912164813517542
5.139023725E8	3.3792506938020352
5.139981215E8	2.7948430819347894
5.14088033E8	3.5859226213769535
5.141249995E8	4.367522985955334
5.141544165E8	5.9819529487592655
5.141882735E8	4.756555244524947
5.14281314E8	3.565012193130171
5.143869105E8	3.9191844325256717
5.14423113E8	4.620683973119764
5.14483298E8	3.3757751736240205
5.14615887E8	4.542551632646486
5.147441605E8	4.29005704751703
5.14844255E8	2.8342765423539786
5.14940516E8	4.108495220225483
5.15012286E8	3.4033686262828673
5.15060344E8	4.353161476640568
5.150996795E8	3.7296251018744906
5.151326615E8	2.832698815566836
5.151695615E8	4.033837029443799
5.152081945E8	2.8641818949399918
5.15256619E8	3.703029553009443
5.15314079E8	3.6931370650138806
5.1537088E8	2.7526761557463826
5.154238215E8	2.688932240863571
5.15472866E8	2.933073515831651
5.155121725E8	4.6542117338577516
5.15560092E8	4.000006955904781
5.156340715E8	2.5097869890616002
5.156959805E8	2.9796437659033077
5.157193255E8	1.9863013698630136
5.157506895E8	4.0519792083166735
5.158166715E8	3.699812998261212
5.15874254E8	3.920335963349453
5.159119395E8	3.7472448788991968
5.15959596E8	3.3318475423616336
5.160150495E8	3.1408295866161153
5.160617535E8	2.7746234067207416
5.1610713E8	3.769972432317806
5.16146481E8	3.729622730133979
5.16178775E8	3.1145668946168685
5.16203849E8	3.5399770904925543
5.16227397E8	3.3492684878271803
5.162685295E8	3.122459071166054
5.16317801E8	3.461694801023578
5.163639385E8	3.7785934804395436
5.164137005E8	3.431752247896257
5.16450672E8	3.7455697812447006
5.164757385E8	6.506664276999784
