#Position (bp)	insert size
91461.0	136.315625
739353.5	136.82618199527712
1943678.0	132.9413408313648
3239463.0	136.6670062858327
4535248.0	134.10473669545834
5831033.0	131.96506142550467
7126818.0	133.1240805596705
8422603.0	142.6601905356864
9718388.0	143.24285042298447
1.1014173E7	154.25610158944772
1.2309958E7	136.40296833875814
1.3605743E7	134.79238244469042
1.4901528E7	134.70596789973294
1.6197313E7	135.51042710276053
1.7493098E7	134.56290801671236
1.8788883E7	133.1088414916258
2.0084668E7	136.21941945578624
2.1380453E7	132.0837095170302
2.2676238E7	133.95311415852623
2.3972023E7	132.25962061072792
2.5267808E7	132.15216370012573
2.6563593E7	133.24747246944412
2.7859378E7	136.74245905960436
2.9155163E7	132.84341945487492
3.0450948E7	133.60291965540858
3.1746733E7	133.05594486817142
3.3042518E7	133.38927848619448
3.4338303E7	133.55187716868457
3.5634088E7	133.90046191598904
3.6929873E7	176.00429885765558
3.7638876E7	213.1444408636803
3.7748276E7	141.93764302059498
3.7878173E7	207.25046640316205
3.8159524E7	144.20196475007222
3.8425014E7	155.63263157894738
3.8642829E7	147.09431977559606
3.8834224E7	133.31166257784488
3.9521443E7	132.5645881021819
4.0817228E7	133.33328895171934
4.2113013E7	133.4484344738541
4.3408798E7	132.82770687607496
4.4704583E7	132.6435328536529
4.6000368E7	141.11912055136835
4.7296153E7	132.77297038257444
4.8591938E7	132.95611392713778
4.9887723E7	132.96699332943322
5.1183508E7	132.71142584579985
5.2479293E7	132.20277810293027
5.3775078E7	134.60415118241698
5.5070863E7	132.49998230677227
5.6366648E7	132.37509379955904
5.7662433E7	133.65759178909957
5.8958218E7	136.57735318102215
6.0254003E7	162.44367251299477
6.150379E7	145.7167529567027
6.21516825E7	160.62019477191183
6.2845573E7	162.25395113452524
6.4141358E7	156.52693790306375
6.5437143E7	133.09876201335723
6.6732928E7	133.3292917753863
6.8028713E7	134.79864908659832
6.9324498E7	142.66864822099643
7.0620283E7	133.6847978914674
7.1916068E7	133.2416591609838
7.3211853E7	133.77262376342492
7.4507638E7	134.86742632612967
7.5803423E7	135.50025285796036
7.7099208E7	133.3473282880623
7.8394993E7	132.93867371536209
7.9690778E7	133.89534001017918
8.0986563E7	132.77643000465278
8.2282348E7	134.87180805484147
8.3339431E7	132.84510877374487
8.39873235E7	158.59691758059157
8.4873918E7	140.10746485662133
8.6169703E7	132.78060705991828
8.7465488E7	134.73291883941704
8.8761273E7	133.5146643916595
9.0057058E7	133.09422472872643
9.1352843E7	131.48397861233627
9.2648628E7	137.47359265888522
9.3944413E7	132.70311728216325
9.5240198E7	132.97502792882642
9.6535983E7	133.85729354603546
9.7831768E7	133.62928684353628
9.9127553E7	133.9257394031763
9.98465655E7	158.419843986309
1.00494458E8	132.86435976862535
1.01719123E8	136.51154441553308
1.03014908E8	145.1202669671999
1.04310693E8	140.58855623765265
1.05606478E8	133.8807602250763
1.06902263E8	134.60991968024155
1.08198048E8	137.9924725556246
1.09493833E8	136.88396344469302
1.10789618E8	134.55188804560893
1.12085403E8	136.47492872006126
1.13381188E8	135.48244386540566
1.14676973E8	156.67891921665154
1.153675075E8	151.2301329703696
