#Position (bp)	Coverage
754757.5	53.22260210902317
1656143.0	42.80525614051839
2410900.0	45.58685787625477
3271772.0	44.83019939187358
4026529.0	50.61424742561704
4792800.5	49.738350399987894
5547557.5	49.68219507073409
6253699.5	54.66759644412293
7008456.5	51.902768245677166
7698421.5	45.95181669329338
8453178.5	47.73629505254129
9142849.0	25.9254003696168
9851686.0	51.08019612484903
1.05206785E7	35.98862151567944
1.1142579E7	51.23368239028925
1.1897336E7	44.65886455993937
1.2508278E7	44.22322235347338
1.3263035E7	47.37002214875469
1.3864909E7	48.08490506923993
1.4619666E7	44.558252861089294
1.5195149E7	45.702230310423616
1.586374E7	50.83115554910677
1.65184885E7	50.55537567021795
1.70671275E7	44.68992243871534
1.78218845E7	44.572289280289034
1.83684355E7	47.67842858097983
1.91231925E7	43.08810965254051
1.9663493E7	36.25007221712865
2.02334075E7	43.1258092751611
2.0948354E7	55.71745945872838
2.1475165E7	42.379309790229215
2.2229922E7	41.82519377356685
2.2755904E7	44.95010314196487
2.33842215E7	48.05059655539249
2.4025785E7	43.64711185982229
2.4530565E7	49.047383243401114
2.5285322E7	44.45232873691775
2.57885765E7	41.27698323846166
2.64102635E7	39.6697295538639
2.70381825E7	43.36943338092733
2.75208405E7	50.22429545636578
2.82755975E7	48.19175084964546
2.87390725E7	31.53990155387096
2.9252506E7	41.36207216659068
2.9948957E7	46.772912708459806
3.04033445E7	51.57592085007322
3.1060179E7	33.61550057969153
3.1601872E7	52.432597206974904
3.2041779E7	49.43936494197836
3.2796536E7	45.17998170905281
3.3229611E7	58.68388129540697
3.3680926E7	46.76408224819466
3.44153805E7	45.38744306984531
3.48414325E7	48.31467253894462
3.53871695E7	47.184059395878776
3.60193165E7	49.048146110420056
3.64390735E7	47.09352890095237
3.7066208E7	31.204651805066074
3.7610228E7	53.27337264197144
3.8021998E7	50.35995565683316
3.8706823E7	43.81704363234771
3.91774325E7	56.024051936166565
3.95692495E7	53.334005933796234
4.0282091E7	41.87722675029063
4.0714963E7	51.57279526666746
4.11055115E7	47.913648449802515
4.18434765E7	47.503839910410655
4.22496005E7	38.30752739399714
4.26311145E7	54.312719002418284
4.3377099E7	59.06769876397495
4.3767134E7	44.29632373895697
4.41349345E7	46.88424440433615
4.48607805E7	44.198569862983824
4.52565095E7	49.11374563315001
4.5619713E7	48.88978663894643
4.63138525E7	44.36176625065653
4.6734317E7	51.49440343135233
4.7092892E7	51.89995385247896
4.77493875E7	45.48853677992291
4.8206187E7	45.62267520849977
4.8561401E7	43.39356106673412
4.91732515E7	34.03156540752554
4.9671056E7	42.61749815438766
5.00245295E7	47.94672479543328
5.05867245E7	39.8194199551799
5.11309145E7	45.64868198294575
5.1482473E7	31.099690873698478
5.19868175E7	50.14647543926706
5.2582578E7	48.44282933160286
5.29220845E7	37.32203627629246
5.33478575E7	42.32429406051462
5.40135205E7	48.102541460982906
5.43496425E7	97.99558699915943
5.46926625E7	46.48605016047302
5.53618785E7	48.713448073103855
5.57736155E7	48.76968355802712
5.6106637E7	47.96034655769318
5.66893395E7	33.286498274832056
5.7189478E7	41.94926026346303
5.7517322E7	48.08652380295206
5.79969355E7	21.245840333020407
5.8595903E7	46.627770599705244
5.89183505E7	52.34962159648233
5.928808E7	158.86932330104165
5.9925085E7	31.517535313013084
6.03101125E7	35.04418152396094
6.06233955E7	38.57642432104104
6.1179479E7	47.76603878390479
6.1691401E7	40.66683528502795
6.20037645E7	39.32870085319729
6.24297395E7	38.17177898394095
6.30528345E7	37.04407354975709
6.33816165E7	34.599961050523035
6.3691266E7	44.17910706173771
6.42881295E7	17.34223883140118
6.4751209E7	34.10471932030134
6.50546385E7	29.838490133025505
6.55033785E7	36.475844645849
6.6107834E7	44.81189969178577
6.6413851E7	17.992655545063478
6.67149425E7	42.605070091723306
6.7311094E7	45.68119622913995
6.7769525E7	33.632055634892865
6.80690755E7	23.90789669729327
6.8507958E7	44.54447325361863
6.91016335E7	35.35035741095159
6.9417508E7	108.02560027810195
6.9709964E7	47.371146759596726
7.02738955E7	29.925186549250373
7.0756333E7	34.909700223502625
7.1046643E7	46.99749709753781
7.143505E7	47.72394500255259
7.2012414E7	45.87226179311923
7.2378764E7	28.13376589204002
7.26618735E7	34.85490080457698
7.31496495E7	42.106078032380786
7.36992055E7	33.385484360310286
7.3979042E7	27.408268834351055
7.4271059E7	50.83967882390659
7.4827699E7	35.00309753728667
7.5290439E7	36.335828005279026
7.55637055E7	40.396278620532925
7.5924076E7	26.19070330126246
7.64674395E7	45.74811253219581
7.6861826E7	37.241789145665926
7.71327625E7	55.15892455336569
7.7551005E7	51.482678813200856
7.80905005E7	60.41547650492372
7.8427015E7	38.1010876708485
7.869422E7	39.59082717810032
7.91582285E7	44.02266394976505
7.9686778E7	48.913957562042555
7.99775265E7	32.45081599041773
8.0240967E7	47.75014837923409
8.0739957E7	46.94369446229108
8.12579895E7	49.20581427627489
8.1520251E7	9.646085148972206
8.17882035E7	33.18980295114321
8.23102185E7	36.87175550839164
8.2797023E7	30.175829567177537
8.3057135E7	7.103382598296151
8.33480505E7	42.300992799094345
8.38610335E7	46.6325117609365
8.4324875E7	47.99925448332087
8.45762365E7	37.370857497928746
8.48683455E7	38.717997080315456
8.53633825E7	50.32115634385908
8.58260305E7	48.81385595649842
8.6072054E7	49.69913125304566
8.63461035E7	50.51021924402564
8.68346225E7	44.48702630770806
8.731533E7	40.194621166471094
8.7558716E7	59.51082784095024
8.78085945E7	46.73765407963782
8.829123E7	48.26815432664123
8.87687365E7	44.5238515678212
8.90339545E7	52.38265380680988
8.9270519E7	58.020705809242685
8.9715447E7	31.701744115756856
9.01868485E7	47.019593407619254
9.04966775E7	54.54860914472176
