"","transcript_id","POC.47.TP2","POC.48.TP2","POC.50.TP2","POC.53.TP2","POC.57.TP2"
"1","mrna-Pocillopora_meandrina_HIv1___RNAseq.10273_t",1.34472217559129,1.76352863958992,1.47002963102273,1.65228889985236,2.06247851082585
"2","mrna-Pocillopora_meandrina_HIv1___RNAseq.10316_t",1.25419003527094,1.88256011011014,2.20216165878639,1.86990849441629,1.75402268687957
"3","mrna-Pocillopora_meandrina_HIv1___RNAseq.10483_t",3.51703534648459,3.27018361874903,2.45660853799525,3.46787267733842,3.02513287255884
"4","mrna-Pocillopora_meandrina_HIv1___RNAseq.10568_t",1.52076062930701,1.76032224414606,1.47487051333253,1.77272004297398,1.65132291072331
"5","mrna-Pocillopora_meandrina_HIv1___RNAseq.10682_t",1.27395842445171,2.0575670549481,1.42319751546094,1.92910824122883,1.98569545444551
"6","mrna-Pocillopora_meandrina_HIv1___RNAseq.10925_t",2.78504700895878,2.9239660948607,2.91923614780476,2.61087371071342,2.93766148518199
"7","mrna-Pocillopora_meandrina_HIv1___RNAseq.10949_t",24.8420969525045,27.6486242225151,23.3615902461241,25.8142884189594,26.2777001883579
"8","mrna-Pocillopora_meandrina_HIv1___RNAseq.10990_t",12.8899621658166,15.5010594951172,17.5389171478868,15.6076080818413,16.6443158833845
"9","mrna-Pocillopora_meandrina_HIv1___RNAseq.11026_t",2.23984801350962,1.92859059460263,1.69578120781965,2.2386686176159,2.23784689995579
"10","mrna-Pocillopora_meandrina_HIv1___RNAseq.11135_t",0.968256696044976,0.727565510174206,1.56424870710585,0.94915731357379,1.23716928987974
"11","mrna-Pocillopora_meandrina_HIv1___RNAseq.11314_t",5.22997993614114,5.60980894910927,5.11738326129442,9.69915805717502,6.06433907532119
"12","mrna-Pocillopora_meandrina_HIv1___RNAseq.11376_t",1.66310363245493,1.18709432298783,1.37503471352735,1.22988324999541,1.06392501305412
"13","mrna-Pocillopora_meandrina_HIv1___RNAseq.11406_t",11.1986800007385,11.5356988565954,11.5098814780922,9.84844518846904,11.6061847146982
"14","mrna-Pocillopora_meandrina_HIv1___RNAseq.11538_t",2.33724517087152,2.96393230587349,2.47580837507294,2.1978660674793,2.73278603165224
"15","mrna-Pocillopora_meandrina_HIv1___RNAseq.11552_t",4.68139767459291,5.15371097014345,3.72260091950279,2.40641711229947,4.79046432296814
"16","mrna-Pocillopora_meandrina_HIv1___RNAseq.11571_t",1.53415992133568,1.55718648903561,1.13016746688878,1.51665909358374,1.69800737073029
"17","mrna-Pocillopora_meandrina_HIv1___RNAseq.11794_t",1.74991269870262,2.22896708199396,2.1605365273853,2.8020654200824,1.98894010311079
"18","mrna-Pocillopora_meandrina_HIv1___RNAseq.11963_t",10.2231055782392,13.9143418302085,14.0685715434321,17.9965615946075,13.6317308729692
"19","mrna-Pocillopora_meandrina_HIv1___RNAseq.12156_t",56.6512417233027,50.517647164133,62.7934638598457,61.4144935786839,55.1707255953817
"20","mrna-Pocillopora_meandrina_HIv1___RNAseq.12433_t",13.1281421588893,12.070946386847,10.1526190471518,11.1089900736886,11.8684876770695
"21","mrna-Pocillopora_meandrina_HIv1___RNAseq.12706_t",1.35227111854163,1.06211385244584,1.34892225791624,1.38640890885949,1.38774517623699
"22","mrna-Pocillopora_meandrina_HIv1___RNAseq.12901_t",19.0276148083258,21.384442238167,16.4874458874459,13.9350630206828,24.2344215539388
"23","mrna-Pocillopora_meandrina_HIv1___RNAseq.12922_t",3.34990903694296,3.50125005766592,3.47079168214952,3.79007774968662,4.04129396081391
"24","mrna-Pocillopora_meandrina_HIv1___RNAseq.13067_t",31.9148936170213,31.7829457364341,48.936170212766,32.5396825396825,31.6666666666667
"25","mrna-Pocillopora_meandrina_HIv1___RNAseq.13206_t",1.43397848621421,1.56521115824305,1.25057495873356,1.25840799772052,1.0375049203602
"26","mrna-Pocillopora_meandrina_HIv1___RNAseq.13288_t",1.25285122910693,1.18850712096419,1.60799717473254,1.54706202753745,1.46376766763279
"27","mrna-Pocillopora_meandrina_HIv1___RNAseq.13303_t",1.79200542947544,0.988722099430343,1.46635882908638,0.82133868956394,1.11106197286033
"28","mrna-Pocillopora_meandrina_HIv1___RNAseq.13309_t",1.88680562131091,2.88396470678863,1.44916966432882,1.98708266174922,2.20686282247774
"29","mrna-Pocillopora_meandrina_HIv1___RNAseq.13383_t",6.70015148003183,6.08416324418566,6.02593586428879,5.48863176493475,6.4013953428726
"30","mrna-Pocillopora_meandrina_HIv1___RNAseq.13430_t",1.8712704627735,1.70221507440762,1.54302572101832,1.11053593467983,2.31355435225114
"31","mrna-Pocillopora_meandrina_HIv1___RNAseq.13437_t",9.26585785306438,10.0410387663814,9.74314220280189,7.95013375040854,9.01144955576307
"32","mrna-Pocillopora_meandrina_HIv1___RNAseq.13551_t",35.9785372069286,32.419598300814,32.1221179698492,24.7275445143885,29.5259160290781
"33","mrna-Pocillopora_meandrina_HIv1___RNAseq.13574_t",1.58344623802423,1.52686547887098,1.08968301601677,1.30377040549328,1.8505638025143
"34","mrna-Pocillopora_meandrina_HIv1___RNAseq.13688_t",1.86129352547304,1.4508524724049,0.625896108038965,0.861446208112875,1.30136809070426
"35","mrna-Pocillopora_meandrina_HIv1___RNAseq.13698_t",24.8618953566021,25.5956881720973,34.3463902995153,23.9155770835629,35.6351055109954
"36","mrna-Pocillopora_meandrina_HIv1___RNAseq.13704_t",6.04053719758408,4.54277035778075,5.56450359887724,5.24436852844139,7.85121866866545
