A0A0C2N1X6	FUN_045726-T1	22.805	820	544	20	10	760	5	804	6.50e-50	188
A0A2B4SX82	FUN_045726-T1	77.861	804	178	0	1	804	1	804	0.0	1334
A0A6P8J329	FUN_045726-T1	64.144	806	281	8	1	800	1	804	0.0	1103
A0A6S7G2D7	FUN_045726-T1	50.435	805	392	4	1	798	1	805	0.0	886
A0A7M5V3C0	FUN_045726-T1	50.675	815	390	5	1	814	1	804	0.0	873
A0A913XIF0	FUN_045726-T1	63.433	804	289	5	1	799	1	804	0.0	1094
A0A9W9ZWX6	FUN_045726-T1	81.491	805	148	1	1	805	1	804	0.0	1382
A0AAD9QN77	FUN_045726-T1	92.485	825	6	2	1	789	1	805	0.0	1563
A0AAU9VQE5	FUN_045726-T1	78.856	804	170	0	1	804	1	804	0.0	1348
A0ABM4DB04	FUN_045726-T1	51.870	802	373	7	14	810	11	804	0.0	868
A0ABM4DDG6	FUN_045726-T1	51.870	802	373	7	14	810	11	804	0.0	868
A7ST09	FUN_045726-T1	62.206	807	297	5	1	802	1	804	0.0	1089
A0A224ASV7	FUN_008104-T1	99.318	733	4	1	1	732	1	733	0.0	1480
Q967E1	FUN_008104-T1	84.000	225	36	0	5	229	6	230	2.74e-125	390
A0A3M6U8K5	FUN_026582-T1	81.994	1083	166	7	1	1078	1	1059	0.0	1670
A0A6P8H2M2	FUN_026582-T1	60.769	1170	318	26	1	1140	1	1059	0.0	1206
A0A7M5UZN6	FUN_026582-T1	52.366	951	355	19	1	898	1	906	0.0	864
A0A7M5V808	FUN_026582-T1	52.471	951	354	19	1	898	1	906	0.0	868
A0A913YAN3	FUN_026582-T1	63.158	1121	331	21	1	1101	1	1059	0.0	1219
A0AAD9UTI2	FUN_026582-T1	99.242	1056	8	0	1	1056	1	1056	0.0	2174
A0AAU9WW55	FUN_026582-T1	77.173	1139	173	7	1	1132	1	1059	0.0	1627
T2M958	FUN_026582-T1	53.871	943	366	21	1	885	1	932	0.0	872
A0ABM4CXJ3	FUN_026582-T1	53.968	945	352	22	1	875	1	932	0.0	869
A0ABN8P5H7	FUN_026582-T1	85.585	881	119	5	1	875	1	879	0.0	1458
A0ABN8QPG7	FUN_026582-T1	81.733	1073	173	10	1	1064	1	1059	0.0	1645
A0A9X0A445	FUN_041759-T1	88.222	433	49	1	1	431	1	433	0.0	802
T2MGZ3	FUN_041759-T1	74.827	433	106	1	1	430	1	433	0.0	692
A0A2B4RFS2	FUN_008709-T1	52.332	386	150	13	69	442	1	364	1.33e-112	335
A0A3M6V3U0	FUN_008709-T1	50.526	380	162	12	69	438	1	364	1.58e-104	315
A0A6P8ID16	FUN_008709-T1	38.338	373	178	11	76	405	1	364	6.69e-59	196
A0A6S7GS75	FUN_008709-T1	26.596	376	177	13	75	369	1	358	6.64e-23	98.6
A0A7M5UW04	FUN_008709-T1	32.624	141	90	2	77	212	1	141	5.97e-12	67.4
A0A913XFQ4	FUN_008709-T1	34.153	366	172	12	75	373	1	364	9.26e-45	158
A0A9W9YCJ7	FUN_008709-T1	53.141	382	151	12	72	443	1	364	4.14e-117	347
