tr|A0A2B4SX82|A0A2B4SX82_STYPI	FUN_045726-T1	77.861	804	178	0	1	804	1	804	0.0	1334
tr|A0A6P8J329|A0A6P8J329_ACTTE	FUN_045726-T1	64.144	806	281	8	1	800	1	804	0.0	1103
tr|A0A6S7G2D7|A0A6S7G2D7_PARCT	FUN_045726-T1	50.435	805	392	4	1	798	1	805	0.0	886
tr|A0A7M5V3C0|A0A7M5V3C0_9CNID	FUN_045726-T1	50.675	815	390	5	1	814	1	804	0.0	873
tr|A0A913XIF0|A0A913XIF0_EXADI	FUN_045726-T1	63.433	804	289	5	1	799	1	804	0.0	1094
tr|A0A9W9ZWX6|A0A9W9ZWX6_9CNID	FUN_045726-T1	81.491	805	148	1	1	805	1	804	0.0	1382
tr|A0AAD9QN77|A0AAD9QN77_ACRCE	FUN_045726-T1	92.485	825	6	2	1	789	1	805	0.0	1563
tr|A0AAU9VQE5|A0AAU9VQE5_9CNID	FUN_045726-T1	78.856	804	170	0	1	804	1	804	0.0	1348
tr|A0ABM4DB04|A0ABM4DB04_HYDVU	FUN_045726-T1	51.870	802	373	7	14	810	11	804	0.0	868
tr|A0ABM4DDG6|A0ABM4DDG6_HYDVU	FUN_045726-T1	51.870	802	373	7	14	810	11	804	0.0	868
tr|A7ST09|A7ST09_NEMVE	FUN_045726-T1	62.206	807	297	5	1	802	1	804	0.0	1089
tr|A0A224ASV7|A0A224ASV7_ACRTE	FUN_008104-T1	99.318	733	4	1	1	732	1	733	0.0	1480
tr|Q967E1|Q967E1_DENKL	FUN_008104-T1	84.000	225	36	0	5	229	6	230	2.74e-125	390
tr|A0A3M6U8K5|A0A3M6U8K5_POCDA	FUN_026582-T1	81.994	1083	166	7	1	1078	1	1059	0.0	1670
tr|A0A6P8H2M2|A0A6P8H2M2_ACTTE	FUN_026582-T1	60.769	1170	318	26	1	1140	1	1059	0.0	1206
