#Position (bp)	insert size
754757.5	114.7057717797325
1656143.0	111.00915913395833
2410900.0	111.49096217802922
3271772.0	113.08157211274988
4026529.0	112.59472750316857
4792800.5	112.24327586463812
5547557.5	111.53878459984887
6253699.5	116.61920862303458
7008456.5	112.52635506373194
7698421.5	110.75931015355135
8453178.5	111.38362304470121
9142849.0	111.76731228442557
9851686.0	113.74851444772409
1.05206785E7	115.00067055589084
1.1142579E7	110.99703119653383
1.1897336E7	111.15946983327336
1.2508278E7	111.64324524843433
1.3263035E7	113.34790827032609
1.3864909E7	112.31803567496146
1.4619666E7	111.0785608766678
1.5195149E7	113.03402357231231
1.586374E7	111.90903900210822
1.65184885E7	111.7817451292548
1.70671275E7	111.77663469529864
1.78218845E7	111.91981642117403
1.83684355E7	112.15480250432658
1.91231925E7	112.3823235338546
1.9663493E7	114.00234142188165
2.02334075E7	111.6404057263127
2.0948354E7	111.09346127037328
2.1475165E7	112.31035131188885
2.2229922E7	111.97927412627888
2.2755904E7	112.0992038490177
2.33842215E7	111.81046489511176
2.4025785E7	111.06512680693452
2.4530565E7	113.91829813338008
2.5285322E7	112.12509495387954
2.57885765E7	111.7715710723192
2.64102635E7	111.79976706907779
2.70381825E7	115.06247048693092
2.75208405E7	112.34661112825259
2.82755975E7	111.89343360828077
2.87390725E7	113.51880145997794
2.9252506E7	111.1560769126852
2.9948957E7	111.73551339253895
3.04033445E7	111.79695474056571
3.1060179E7	114.1840315811164
3.1601872E7	119.90626198573219
3.2041779E7	111.47485130164253
3.2796536E7	112.28663413417316
3.3229611E7	109.34783976510067
3.3680926E7	112.28071659579565
3.44153805E7	111.94388359044933
3.48414325E7	111.37046760451753
3.53871695E7	110.75817970055017
3.60193165E7	110.38415915915915
3.64390735E7	111.678629842516
3.7066208E7	111.38983754897669
3.7610228E7	111.57162765429766
3.8021998E7	112.0185901032899
3.8706823E7	111.90124441865339
3.91774325E7	114.29203146526821
3.95692495E7	119.98597775206163
4.0282091E7	114.09254019736387
4.0714963E7	115.48793920803124
4.11055115E7	111.40503148287216
4.18434765E7	112.12868652895258
4.22496005E7	112.21253333333334
4.26311145E7	111.72640630364062
4.3377099E7	115.01784906392055
4.3767134E7	114.00837571043972
4.41349345E7	112.22024520114452
4.48607805E7	113.7392290911924
4.52565095E7	111.1386368665634
4.5619713E7	113.41769458553135
4.63138525E7	114.46112493986236
4.6734317E7	112.24961428771799
4.7092892E7	114.276663397512
4.77493875E7	112.08290785935532
4.8206187E7	111.32964401059621
4.8561401E7	111.08556521283151
4.91732515E7	112.01091261326434
4.9671056E7	110.99271606667601
5.00245295E7	111.9831021794509
5.05867245E7	113.065345962291
5.11309145E7	111.5797716000245
5.1482473E7	113.28730141575706
5.19868175E7	111.90899719574732
5.2582578E7	112.40907367777439
5.29220845E7	111.65086116362109
5.33478575E7	111.15404689092763
5.40135205E7	111.99304651840342
5.43496425E7	110.0885028949545
5.46926625E7	113.20134840994614
5.53618785E7	112.82525483669649
5.57736155E7	112.08021027641173
5.6106637E7	111.32040398874967
5.66893395E7	112.36513973017621
5.7189478E7	112.14568789836535
5.7517322E7	111.03482625783104
5.79969355E7	112.97389052722434
5.8595903E7	111.66337789388844
5.89183505E7	110.89691912708601
5.928808E7	114.42133541464662
5.9925085E7	113.23165862089516
6.03101125E7	113.36185948230322
6.06233955E7	111.60936988811098
6.1179479E7	112.64831209261601
6.1691401E7	112.4315725582101
6.20037645E7	110.3451592075305
6.24297395E7	113.2492373497769
6.30528345E7	111.8817851668761
6.33816165E7	113.37392661982825
6.3691266E7	112.43527945666396
6.42881295E7	115.68562685884237
6.4751209E7	114.08526063781733
6.50546385E7	112.66862124596675
6.55033785E7	111.90008859536083
6.6107834E7	111.60363685466085
6.6413851E7	111.7852998065764
6.67149425E7	110.95274919107082
6.7311094E7	113.32651328155076
6.7769525E7	110.01133877063855
6.80690755E7	112.03044440169296
6.8507958E7	111.93359481139319
6.91016335E7	112.237491800762
6.9417508E7	115.30829496254553
6.9709964E7	112.8000642205234
7.02738955E7	112.62280138868321
7.0756333E7	111.43351210576265
7.1046643E7	111.173007647096
7.143505E7	111.52511240012113
7.2012414E7	112.56965517241379
7.2378764E7	118.1586396697464
7.26618735E7	114.02036094400741
7.31496495E7	112.6274356441078
7.36992055E7	111.9629535408783
7.3979042E7	113.21324811156305
7.4271059E7	110.93794403210266
7.4827699E7	114.80601064565187
7.5290439E7	111.81450515744429
7.55637055E7	110.46818832511532
7.5924076E7	111.45722012402668
7.64674395E7	111.40032750685407
7.6861826E7	111.43573800607645
7.71327625E7	112.21933589338153
7.7551005E7	111.77207954901347
7.80905005E7	112.5060755106334
7.8427015E7	114.05443876365327
7.869422E7	124.37106661911797
7.91582285E7	111.85611502791184
7.9686778E7	111.98896699630644
7.99775265E7	114.353164797567
8.0240967E7	112.15722875959585
8.0739957E7	116.35761812200957
8.12579895E7	112.9881717729784
8.1520251E7	120.38370565045992
8.17882035E7	112.729375089142
8.23102185E7	113.54485912425876
8.2797023E7	115.38551954942454
8.3057135E7	112.02367472979928
8.33480505E7	112.45886493620766
8.38610335E7	111.03989121629441
8.4324875E7	113.06842334874793
8.45762365E7	113.33431381560806
8.48683455E7	111.85844085933805
8.53633825E7	111.69159160020655
8.58260305E7	111.40032414910858
8.6072054E7	112.17303532804614
8.63461035E7	115.8364479306001
8.68346225E7	111.52266253038822
8.731533E7	111.79096969377166
8.7558716E7	109.89156626506023
8.78085945E7	110.90679875152667
8.829123E7	112.24153835625813
8.87687365E7	111.03841938342428
8.90339545E7	111.46671561429271
8.9270519E7	113.5395603754883
8.9715447E7	114.8506361371546
9.01868485E7	110.36709531116331
9.04966775E7	113.05285834384195
9.07301425E7	113.98534069981584
9.11226665E7	112.25536799192575
9.1589106E7	117.89219869640905
9.1951339E7	111.79620104904008
9.218337E7	112.28429303587579
9.2518179E7	111.96782860292092
9.2981295E7	111.1207499761458
