#Position (bp)	Coverage
91461.0	10.790122511904046
739353.5	21.63774728987549
1943678.0	29.320190463695752
3239463.0	18.753582577356582
4535248.0	25.665375042927646
5831033.0	33.384448037290134
7126818.0	30.37231871027987
8422603.0	23.210423025424742
9718388.0	32.94206909325235
1.1014173E7	5.54898382061839
1.2309958E7	29.079809536304246
1.3605743E7	18.595740034033422
1.4901528E7	29.13605266305753
1.6197313E7	26.62017773010183
1.7493098E7	36.6028785639593
1.8788883E7	38.65826583885444
2.0084668E7	32.66782992548918
2.1380453E7	38.635945006308916
2.2676238E7	38.124365539036184
2.3972023E7	36.68794051482306
2.5267808E7	39.02272522061916
2.6563593E7	35.80638454681911
2.7859378E7	40.85097141886964
2.9155163E7	38.06120614145094
3.0450948E7	36.67228436816293
3.1746733E7	29.402244971195067
3.3042518E7	33.61778304271156
3.4338303E7	35.71990260729982
3.5634088E7	28.67347515212786
3.6929873E7	21.00361788413973
3.7638876E7	32.14271688171427
3.7748276E7	13.155592830739602
3.7878173E7	43.802346598045524
3.8159524E7	1.0057648934758827
3.8425014E7	7.888146137056726
3.8642829E7	2.3399060291907925
3.8834224E7	38.69169643878809
3.9521443E7	38.86006320492983
4.0817228E7	35.22001412271326
4.2113013E7	31.233918435542932
4.3408798E7	34.823730016939535
4.4704583E7	35.5775641792427
4.6000368E7	33.22306323965781
4.7296153E7	40.44957921260085
4.8591938E7	39.47817577761743
4.9887723E7	34.88378936320454
5.1183508E7	38.019685364470185
5.2479293E7	42.77819236987617
5.3775078E7	37.065846571769235
5.5070863E7	44.39191146679426
5.6366648E7	42.038835917995655
5.7662433E7	33.63624906909711
5.8958218E7	41.70253321345748
6.0254003E7	23.657830581462203
6.150379E7	11.925497740883161
6.21516825E7	4.001315274577156
6.2845573E7	3.3932658581477635
6.4141358E7	7.7487237466091985
6.5437143E7	39.57472651713054
6.6732928E7	36.839612281358406
6.8028713E7	38.038618289299535
6.9324498E7	22.984240441122562
7.0620283E7	33.79046678268386
7.1916068E7	31.846500769803633
7.3211853E7	26.665135033975545
7.4507638E7	31.09396697754643
7.5803423E7	25.75889132842254
7.7099208E7	35.65234124488244
7.8394993E7	31.86520294647646
7.9690778E7	31.963674529339357
8.0986563E7	38.2965113811319
8.2282348E7	32.617298394409566
8.3339431E7	28.89162260609667
8.39873235E7	11.216334592923394
8.4873918E7	15.182265576465232
8.6169703E7	32.488358022357104
8.7465488E7	23.186555640017442
8.8761273E7	42.47870672989732
9.0057058E7	40.27374603039856
9.1352843E7	43.50995111071667
9.2648628E7	31.68017070733185
9.3944413E7	42.37925041577113
9.5240198E7	40.132812156337664
9.6535983E7	33.601579737379275
9.7831768E7	38.09596345072678
9.9127553E7	30.808190401957116
9.98465655E7	28.17310179977503
1.00494458E8	39.738024090954404
1.01719123E8	35.776980749121186
1.03014908E8	18.743286887871058
1.04310693E8	18.330711499207045
