Dnmt1-201	Peve_00007510	50.452	1548	655	24	33	1538	65	1542	0.0	1437
Dnmt3a-201	Peve_00023930	47.329	674	314	10	264	907	52	714	0.0	618
Dnmt3b-201	Peve_00023930	45.104	674	303	11	228	860	68	715	0.0	583
Dnmt3l-201	Peve_00033130	60.899	2491	910	22	456	2926	5	2451	0.0	3091
USP9Y-201	Peve_00033130	59.044	2532	949	24	32	2521	13	2498	0.0	3009
USP10-201	Peve_00029730	44.134	537	267	14	276	798	275	792	1.63e-129	405
USP11-201	Peve_00004975	45.695	906	414	14	93	933	33	925	0.0	705
USP12-201	Peve_00031882	76.630	368	71	2	17	369	1	368	0.0	591
USP14-201	Peve_00036006	62.288	472	163	5	5	470	1	463	0.0	602
USP15-201	Peve_00004975	58.245	661	244	11	286	934	283	923	0.0	734
USP16-204	Peve_00034097	36.053	380	212	7	14	389	23	375	1.88e-60	223
USP19-205	Peve_00004975	36.107	745	385	15	594	1333	282	940	8.27e-117	390
USP20-203	Peve_00039022	42.506	814	363	16	8	785	4	748	0.0	637
USP21-203	Peve_00033314	44.324	370	174	9	210	563	295	648	4.47e-92	296
USP22-201	Peve_00024877	60.452	531	176	10	22	525	16	539	0.0	617
USP6-205	Peve_00028116	65.789	304	100	2	499	799	698	1000	9.97e-132	433
USP7-201	Peve_00033249	60.459	1090	409	13	18	1102	8	1080	0.0	1339
USP8-201	Peve_00033314	40.223	358	192	6	771	1110	291	644	2.01e-75	263
USP13-201	Peve_00001201	50.652	843	364	14	34	863	8	811	0.0	868
USP1-201	Peve_00000002	51.124	178	78	4	429	601	266	439	6.48e-46	175
USP2-201	Peve_00033314	54.545	352	142	5	262	597	292	641	9.71e-126	385
USP3-202	Peve_00007462	50.760	526	208	9	1	520	1	481	0.0	530
USP4-201	Peve_00004975	55.048	941	381	9	2	924	7	923	0.0	985
USP5-201	Peve_00001201	54.556	856	325	10	15	858	8	811	0.0	981
USP30-201	Peve_00002408	36.443	461	236	12	45	501	15	422	5.09e-83	264
USP31-201	Peve_00000948	44.134	716	329	18	126	818	127	794	0.0	561
USP32-201	Peve_00028116	50.947	1056	459	15	1	1029	1	1024	0.0	1051
