#Position (bp)	Coverage
91461.0	10.44192848278765
739353.5	23.92597388360123
1943678.0	38.87016441770818
3239463.0	25.245514495074413
4535248.0	36.035931115115545
5831033.0	34.45332288921387
7126818.0	30.552403369386123
8422603.0	22.056136627604115
9718388.0	34.34069695204065
1.1014173E7	4.366042977808819
1.2309958E7	28.150697839533564
1.3605743E7	42.755358334908955
1.4901528E7	33.69902491539877
1.6197313E7	23.899232511566346
1.7493098E7	42.001924702014605
1.8788883E7	36.82783949497795
2.0084668E7	35.865740844353034
2.1380453E7	39.43786353445981
2.2676238E7	36.97722384500515
2.3972023E7	36.94637304799793
2.5267808E7	41.11262748063915
2.6563593E7	39.505993664072356
2.7859378E7	44.98269851865857
2.9155163E7	40.32039805986333
3.0450948E7	34.41484814224582
3.1746733E7	31.61255455187396
3.3042518E7	37.19241926708521
3.4338303E7	39.03605922278773
3.5634088E7	44.71402817597055
3.6929873E7	23.945657651539413
3.7638876E7	26.40018491094002
3.7748276E7	9.255345364934406
3.7878173E7	77.62349661489446
3.8159524E7	3.8281270729710855
3.8425014E7	6.1757888252606605
3.8642829E7	2.9493550603839718
3.8834224E7	28.590797553812315
3.9521443E7	39.03967093306374
4.0817228E7	37.2172536338976
4.2113013E7	34.97577607396289
4.3408798E7	35.82921240792261
4.4704583E7	37.34367738475133
4.6000368E7	35.98395798685739
4.7296153E7	41.602153906705205
4.8591938E7	43.282015920851066
4.9887723E7	38.42115011363768
5.1183508E7	40.66867883175064
5.2479293E7	46.60061198424121
5.3775078E7	39.45423430584549
5.5070863E7	42.65634653897059
5.6366648E7	44.069915919693464
5.7662433E7	42.4688316348777
5.8958218E7	43.85360611521202
6.0254003E7	26.548626508255612
6.150379E7	11.847869518661494
6.21516825E7	3.68688856037219
6.2845573E7	3.413668934275362
6.4141358E7	7.480750278788533
6.5437143E7	34.16261802691033
6.6732928E7	32.38205334989987
6.8028713E7	39.69109072878602
6.9324498E7	27.863775240491286
7.0620283E7	31.07017599370266
7.1916068E7	30.333510574670953
7.3211853E7	24.98047901465135
7.4507638E7	26.641373375984443
7.5803423E7	22.106788549026266
7.7099208E7	37.635079893655195
7.8394993E7	35.36291977449963
7.9690778E7	33.234930177459994
8.0986563E7	36.40346122234784
8.2282348E7	32.977449962763885
8.3339431E7	28.496707523757273
8.39873235E7	18.475859020871212
8.4873918E7	17.524587798130092
8.6169703E7	35.04488090231018
8.7465488E7	24.73002002647044
8.8761273E7	43.79187905400973
9.0057058E7	39.30368155210934
9.1352843E7	46.25033088050873
9.2648628E7	35.05119213449762
9.3944413E7	41.91866551935699
9.5240198E7	41.58976141875388
9.6535983E7	36.023235336108996
9.7831768E7	39.73666927769653
9.9127553E7	31.738134798596988
9.98465655E7	30.420458380202476
1.00494458E8	39.19566120090677
1.01719123E8	31.092918964180015
1.03014908E8	22.442933048306624
1.04310693E8	22.81065454531423
1.05606478E8	32.58223084848181
1.06902263E8	26.793867038127466
1.08198048E8	24.339315550033376
1.09493833E8	21.048967228359643
1.10789618E8	22.236887292259134
1.12085403E8	31.420659291471964
1.13381188E8	31.603644894793504
1.14676973E8	25.93128489680001
1.153675075E8	9.668941419258008
1.160154E8	5.4447588229997335
1.16692392E8	2.944592739209523
1.173402845E8	20.75038922088133
1.18390011E8	19.163248521091145
1.190379035E8	32.649394493939205
1.19860113E8	41.62481430175531
1.21155898E8	41.40038046435173
1.22451683E8	34.4191652164518
1.23747468E8	33.67613068526028
1.25043253E8	26.329594029873782
1.26339038E8	21.87678511481457
1.27634823E8	38.69862747292182
1.28930608E8	42.56356417152537
1.30226393E8	38.63887913504169
1.310169255E8	30.53684450364554
1.31664818E8	41.775906106352764
1.32817963E8	36.995766272954235
1.34113748E8	38.45393950385288
1.35409533E8	41.13599709828405
1.36705318E8	39.3165378515726
1.38001103E8	40.448667795969236
1.39296888E8	40.68661004719147
1.40592673E8	31.74945843639184
1.41888458E8	38.39564974127652
1.43184243E8	44.27132741928638
1.44480028E8	26.60140841266105
1.45775813E8	15.836972182885278
1.47071598E8	7.1185536180770725
1.48367383E8	14.15163549508599
1.49663168E8	47.26538816238805
1.50958953E8	37.666761075332715
1.52254738E8	25.92157649610082
1.53550523E8	38.077075286409396
1.54846308E8	30.127473307686074
1.56142093E8	25.43279324888002
1.57437878E8	15.02809185165749
1.58733663E8	10.285910857125218
1.60029448E8	9.963319532175477
1.61325233E8	7.474002245742928
1.62621018E8	20.23465544052447
1.63916803E8	31.143823242281705
1.65212588E8	30.374863885598305
1.66508373E8	10.568669956821541
1.67804158E8	18.67966213530794
1.69022331E8	17.78872063835253
1.696702235E8	26.167532082667627
1.70395728E8	42.95825696392534
1.71691513E8	39.883834895449475
1.72987298E8	46.34704445567745
1.74283083E8	42.72243852182268
1.75578868E8	45.09357416546727
1.76874653E8	37.451132711059316
1.78170438E8	44.7737209490772
1.79466223E8	36.17763749387437
1.80762008E8	7.706914341499554
1.82057793E8	6.261037131931609
1.83353578E8	6.769758872035099
1.84649363E8	7.4264580929706705
1.85945148E8	6.528720428157449
1.87240933E8	7.307838105858611
1.88288774E8	5.519779421600531
1.889366665E8	36.39825726777014
1.89832503E8	38.10942556056753
1.90797007E8	45.57865870317408
1.914448995E8	23.510980104503428
1.92424073E8	33.19458706498377
1.93719858E8	36.26233287157977
1.95015643E8	29.329406498763298
1.96311428E8	35.5443850638802
1.97607213E8	36.259027539290855
1.98902998E8	43.12059562350235
2.00198783E8	14.454272120760775
2.01494568E8	30.95362733786855
2.02790353E8	34.34606821347677
2.04086138E8	27.708039528162466
2.048918285E8	19.985538473237938
2.05539721E8	39.24203393427186
2.06677708E8	42.40745185350965
2.07973493E8	39.735111148840275
2.09269278E8	34.532857688582595
2.10565063E8	26.9203502124195
2.11860848E8	27.363963157468252
2.13156633E8	37.31437391233885
2.14452418E8	24.733405618987717
2.15748203E8	27.624581238399887
2.17043988E8	13.434178509552124
2.18339773E8	15.681272742005811
2.19635558E8	30.94723970411758
2.20931343E8	30.83611170062935
2.22227128E8	30.937077524434994
2.23522913E8	18.44017487468986
2.24661752E8	20.28369282600039
2.253096445E8	5.75401093369694
2.26114483E8	32.55260016129219
2.27410268E8	32.469240653349125
2.28706053E8	36.10698225400047
2.30001838E8	29.003077671064258
2.31297623E8	21.988029649980515
2.32593408E8	8.245142519785304
2.33889193E8	27.683060075552657
2.35184978E8	53.12038725560182
2.36480763E8	34.02204069347924
2.37776548E8	5.686277430283574
2.39072333E8	6.038259433470831
2.3993507E8	19.68402961211481
2.405829625E8	33.06678589902274
2.41663903E8	31.241420451695305
2.42959688E8	28.827152652639136
2.44255473E8	31.29621272047446
2.45551258E8	38.41688860420517
2.46847043E8	38.45461322673129
2.48142828E8	40.70186026231203
2.49438613E8	43.53475923860826
2.50734398E8	36.447730140416816
2.52030183E8	46.6573791176777
2.52917981E8	33.903063914749765
2.535658735E8	36.193507391166875
2.54621753E8	41.31554154431483
2.55917538E8	45.47940514823061
2.57213323E8	42.504641587917746
2.58509108E8	45.34474469144187
2.59804893E8	43.70038239368414
2.61100678E8	40.755119097689814
2.62396463E8	39.45809451413622
2.63692248E8	47.7868010511003
2.64988033E8	35.28159609811813
2.6590749E8	26.47958035752096
2.665553825E8	35.24090553984822
2.67579603E8	41.82089467002628
2.68875388E8	42.71966722874551
2.70171173E8	11.083062390751552
2.71466958E8	29.92288998560718
2.72762743E8	40.542464992263376
2.74058528E8	33.56995797914006
2.75354313E8	30.533248185462867
2.76650098E8	32.92373040280602
2.77945883E8	31.079514734311633
2.79241668E8	28.370719679576474
2.80537453E8	36.6968571175002
2.81833238E8	20.016531291842398
2.827405855E8	27.48632325451427
2.83388478E8	21.233598712791633
2.84424808E8	36.009863519025146
2.85720593E8	29.767554802687176
2.87016378E8	37.2229181538604
2.88312163E8	41.35084446879691
2.88994987E8	59.18453258520247
2.896428795E8	38.72245053111046
2.90903733E8	33.85120448222506
2.92199518E8	33.96056753242243
2.93495303E8	37.97690280409173
2.94791088E8	36.40979714999016
2.96086873E8	23.511487631049903
2.97382658E8	33.85559101239789
2.98678443E8	34.589450410369004
2.99974228E8	39.62087306150326
3.01270013E8	33.80039126861323
3.02565798E8	39.028476946407004
3.03861583E8	37.685088961517536
3.05157368E8	25.346041974555963
3.063483E8	5.966484942623879
3.069961925E8	21.242801827320154
3.07748938E8	29.16234251824184
3.09044723E8	35.83309808340118
3.10340508E8	44.36954818893567
3.11636293E8	41.975566162596415
3.12932078E8	37.31931531851349
3.14227863E8	21.446391955455574
3.15523648E8	7.345126699259522
3.16819433E8	17.69834579038961
3.18115218E8	24.435548335564928
3.19411003E8	29.10909680232446
3.20706788E8	34.30443553521611
3.22002573E8	30.755730310198064
3.23298358E8	35.80086202572186
3.24594143E8	35.5377250083926
3.25889928E8	15.93899682431885
3.27185713E8	25.474036973726353
3.27857521E8	3.161338880642261
3.285054135E8	20.100601464477055
3.29777283E8	10.687438116662872
3.31073068E8	12.127525013794727
3.32368853E8	31.671629938608643
3.33664638E8	35.375571564727174
3.34960423E8	39.86283063934218
3.36256208E8	38.02014994771509
3.37381195E8	39.22685338020036
3.380290875E8	46.62522394875818
3.38847778E8	32.38716530905976
