#Position (bp)	mapping quality
91461.0	3.7060681197540584
739353.5	16.69210708713228
1943678.0	15.888125460417076
3239463.0	7.35017067805256
4535248.0	16.09176504142783
5831033.0	20.872298867539023
7126818.0	19.164157372036406
8422603.0	11.47436209874097
9718388.0	16.865353983175932
1.1014173E7	3.700922482254824
1.2309958E7	16.129172641623335
1.3605743E7	16.704888321943322
1.4901528E7	16.73915827512554
1.6197313E7	18.74869568904195
1.7493098E7	17.622851318272637
1.8788883E7	22.48127887698492
2.0084668E7	22.767112435006805
2.1380453E7	24.91088161726421
2.2676238E7	24.993809873797787
2.3972023E7	24.92582452357365
2.5267808E7	23.94394905604
2.6563593E7	24.121704081832384
2.7859378E7	24.38816863656073
2.9155163E7	24.437361004025394
3.0450948E7	18.7175699626167
3.1746733E7	20.370236447586915
3.3042518E7	21.070853072991625
3.4338303E7	20.133549910897756
3.5634088E7	18.26772646496835
3.6929873E7	6.739912120576927
3.7638876E7	4.287164393364401
3.7748276E7	3.5428763849857696
3.7878173E7	5.732775060758988
3.8159524E7	9.481858539306225
3.8425014E7	4.482258368397915
3.8642829E7	3.9758909619535165
3.8834224E7	18.619969654279352
3.9521443E7	23.555601555497834
4.0817228E7	22.044021656648916
4.2113013E7	22.834970481510528
4.3408798E7	24.050864049755923
4.4704583E7	25.44373263991392
4.6000368E7	20.628594112316573
4.7296153E7	24.944528406251553
4.8591938E7	25.421350781103413
4.9887723E7	24.687558940294924
5.1183508E7	25.478996150584017
5.2479293E7	25.167932650920584
5.3775078E7	21.54359648233161
5.5070863E7	19.58196563941888
5.6366648E7	21.681596222798593
5.7662433E7	18.760891560539864
5.8958218E7	17.098333642617064
6.0254003E7	5.93543237536987
6.150379E7	7.036101451830994
6.21516825E7	3.598082428452233
6.2845573E7	3.803449668929717
6.4141358E7	4.933697455723683
6.5437143E7	17.46136649789841
6.6732928E7	20.18311756963668
6.8028713E7	19.49315750852791
6.9324498E7	14.854849579268643
7.0620283E7	15.972700479788163
7.1916068E7	18.475368234048855
7.3211853E7	14.815168772415122
7.4507638E7	16.505087004930147
7.5803423E7	11.60606367913866
7.7099208E7	18.88662230248784
7.8394993E7	21.323762146834472
7.9690778E7	22.075405957702767
8.0986563E7	24.55484107320974
8.2282348E7	21.22788366524746
8.3339431E7	24.736767512976623
8.39873235E7	7.245399525579707
8.4873918E7	13.470835294087598
8.6169703E7	18.79115441051678
8.7465488E7	17.09132246119642
8.8761273E7	23.69937252466567
9.0057058E7	23.356808062719168
9.1352843E7	24.69623601410868
9.2648628E7	20.240202489677788
9.3944413E7	24.53856513999943
9.5240198E7	25.11080736850186
9.6535983E7	24.384562138076465
9.7831768E7	22.70097591424229
9.9127553E7	17.714615125167537
9.98465655E7	15.1559191274521
1.00494458E8	25.961604025871743
1.01719123E8	17.171178303517387
1.03014908E8	6.735457279365485
1.04310693E8	11.092664234001395
1.05606478E8	18.422385322482945
1.06902263E8	16.36543577710603
1.08198048E8	13.551257573278644
1.09493833E8	14.365587255640124
1.10789618E8	13.869640568156873
1.12085403E8	16.942743036564025
1.13381188E8	15.850990398917705
1.14676973E8	11.255681955825015
1.153675075E8	4.381517961305157
1.160154E8	8.664347555093503
1.16692392E8	4.137226360299078
1.173402845E8	5.181672651779756
1.18390011E8	8.801435663720373
1.190379035E8	19.07250334257573
1.19860113E8	25.394283885161173
1.21155898E8	23.050659087448697
1.22451683E8	22.214364881773786
1.23747468E8	19.736236097671643
1.25043253E8	13.896428234044043
1.26339038E8	11.973621268248012
1.27634823E8	19.433236618667895
1.28930608E8	15.62619301267371
1.30226393E8	14.101624820642778
1.310169255E8	5.6340271669189566
1.31664818E8	27.55118683364838
1.32817963E8	22.691851104660863
1.34113748E8	25.678055937101117
1.35409533E8	23.808300549938572
1.36705318E8	22.97646833555203
1.38001103E8	23.98044501629822
1.39296888E8	24.986145622647207
1.40592673E8	23.58220455030268
1.41888458E8	23.056503665232388
1.43184243E8	23.105994178933692
1.44480028E8	18.82321732015933
1.45775813E8	7.559203698048337
1.47071598E8	4.371694195052859
1.48367383E8	8.34532853129141
1.49663168E8	19.947488235965185
1.50958953E8	20.20969888065946
1.52254738E8	17.007620875893416
1.53550523E8	15.275468034333324
1.54846308E8	11.9169410693914
1.56142093E8	19.57853664306388
1.57437878E8	7.6761545728339335
1.58733663E8	6.6991809700976015
1.60029448E8	6.2780524417675165
1.61325233E8	5.7720249465652005
1.62621018E8	16.808699300600086
1.63916803E8	14.692848784505008
1.65212588E8	12.147866553395662
1.66508373E8	8.891173345297064
1.67804158E8	7.316199050552976
1.69022331E8	5.683626658838498
1.696702235E8	11.068029205562322
1.70395728E8	27.484109389681947
1.71691513E8	26.959015128904067
1.72987298E8	26.877872288948588
1.74283083E8	25.986293092399723
1.75578868E8	22.70807226373507
1.76874653E8	21.254385515548186
1.78170438E8	23.71575560563886
1.79466223E8	21.995215305799427
1.80762008E8	6.246012919035531
1.82057793E8	5.8359667337116745
1.83353578E8	6.531273283910265
1.84649363E8	6.094277380463849
1.85945148E8	5.383911095959748
1.87240933E8	6.337463660530507
1.88288774E8	5.419130944871814
1.889366665E8	22.662450049056872
1.89832503E8	24.441111027094248
1.90797007E8	25.99698941027055
1.914448995E8	12.92270323278178
1.92424073E8	25.78818050745904
1.93719858E8	25.202947136479217
1.95015643E8	18.062512819170202
1.96311428E8	21.605005883792177
1.97607213E8	19.773638308132078
1.98902998E8	14.961329553683747
2.00198783E8	11.73895126272923
2.01494568E8	18.546429768338204
2.02790353E8	15.436713641037256
2.04086138E8	16.934714208260985
2.048918285E8	9.303054877511274
2.05539721E8	26.54249917001628
2.06677708E8	26.209956681359774
2.07973493E8	23.775473278216325
2.09269278E8	15.895771572894716
2.10565063E8	6.517299436464527
2.11860848E8	7.169606512392629
2.13156633E8	9.329623858301039
2.14452418E8	13.059240992654539
2.15748203E8	17.11667941221021
2.17043988E8	9.968206506425537
2.18339773E8	11.648970661664983
2.19635558E8	17.097142739867458
2.20931343E8	16.584684159367335
2.22227128E8	19.522220587754365
2.23522913E8	7.637559133896158
2.24661752E8	5.902669486317217
2.253096445E8	7.58603273946952
2.26114483E8	16.34693162027199
2.27410268E8	15.335005967581942
2.28706053E8	15.96042399573248
2.30001838E8	10.331011195778974
2.31297623E8	9.433371172344957
2.32593408E8	7.445947241146799
2.33889193E8	17.591802542723997
2.35184978E8	16.065452880387305
2.36480763E8	12.11228406326379
2.37776548E8	4.11475825891097
2.39072333E8	4.161172789440468
2.3993507E8	5.116991098734679
2.405829625E8	9.555035088327596
2.41663903E8	17.91714200357471
2.42959688E8	17.752453030739154
2.44255473E8	19.58968226473481
2.45551258E8	22.072711530013603
2.46847043E8	23.561444519628374
2.48142828E8	22.903146592603914
2.49438613E8	26.146883213280198
2.50734398E8	24.49868884037667
2.52030183E8	26.08414156474952
2.52917981E8	26.452650795045177
2.535658735E8	25.033990496245874
2.54621753E8	28.14999126103025
2.55917538E8	26.100736683728783
2.57213323E8	25.762249954731455
2.58509108E8	22.657649568460222
2.59804893E8	27.319642003803885
2.61100678E8	22.58748731676532
2.62396463E8	17.99050053719785
2.63692248E8	23.431747301660717
2.64988033E8	14.935712368187115
2.6590749E8	7.23661018613211
2.665553825E8	25.124348111403894
2.67579603E8	26.40276621781876
2.68875388E8	22.421376598793138
2.70171173E8	14.972024123778503
2.71466958E8	24.665499920151923
2.72762743E8	21.785641816079156
2.74058528E8	15.274552564437139
2.75354313E8	18.661522184330533
2.76650098E8	18.472849399077532
2.77945883E8	16.256186195552587
2.79241668E8	15.692827496651262
2.80537453E8	14.370753572614735
2.81833238E8	5.86057164941321
2.827405855E8	7.8923660695756155
2.83388478E8	14.956451173301021
2.84424808E8	23.61489862602937
2.85720593E8	18.763847347546953
2.87016378E8	23.57154717156852
2.88312163E8	25.917058932916852
2.88994987E8	5.70159322957844
2.896428795E8	25.269069529704048
2.90903733E8	18.311655605136462
2.92199518E8	20.42458358816836
2.93495303E8	19.551443986851346
2.94791088E8	22.90308855781551
2.96086873E8	12.448885576179716
2.97382658E8	18.18605829868346
2.98678443E8	18.907624751366512
2.99974228E8	20.82556899492255
3.01270013E8	18.67341828538446
3.02565798E8	19.547217139586593
3.03861583E8	17.140303670726844
3.05157368E8	17.718936208700168
3.063483E8	3.7283426084331754
3.069961925E8	3.819884334517165
3.07748938E8	12.990017552074427
