Parent=Peve_00000001	sp|P61915|ACTPC_ACTTE	57.714	175	72	2	528	7	40	213	2.22e-58	184
Parent=Peve_00000002	sp|Q569C3|UBP1_RAT	48.000	200	94	5	1287	703	407	601	1.43e-45	177
Parent=Peve_00000003	sp|O35654|DPOD2_MOUSE	52.916	463	206	5	43	1425	9	461	1.55e-159	463
Parent=Peve_00000004	sp|Q96PQ7|KLHL5_HUMAN	44.444	558	301	5	1668	13	200	754	1.93e-174	515
Parent=Peve_00000005	sp|P52564|MP2K6_HUMAN	65.125	281	96	2	307	1149	31	309	5.43e-132	384
Parent=Peve_00000006	sp|Q61656|DDX5_MOUSE	72.955	440	119	0	1845	526	37	476	0.0	699
Parent=Peve_00000007	sp|Q28955|NTAN1_PIG	41.118	304	168	4	1	903	1	296	2.61e-66	221
Parent=Peve_00000008	sp|P07845|ACTP2_STIHL	55.140	107	47	1	333	13	68	173	1.54e-36	129
Parent=Peve_00000009	sp|Q8L7C9|GSTUK_ARATH	36.073	219	129	5	696	52	5	216	2.48e-33	122
Parent=Peve_00000011	sp|Q3T0H0|LCMT1_BOVIN	52.104	309	139	3	2343	1441	19	326	2.18e-110	342
Parent=Peve_00000012	sp|Q6DK98|NDL1A_XENLA	56.803	294	93	4	900	58	8	280	8.46e-83	256
Parent=Peve_00000013	sp|P58691|ACTPA_RADCR	42.169	166	86	5	229	720	16	173	1.99e-33	122
Parent=Peve_00000015	sp|Q6PHN1|CCD57_MOUSE	28.276	870	508	20	2538	7	237	1016	8.70e-57	215
Parent=Peve_00000017	sp|Q2TAC2|CCD57_HUMAN	36.728	648	390	7	3012	1093	5	640	2.95e-100	339
Parent=Peve_00000018	sp|Q28558|MTR1L_SHEEP	31.048	248	161	5	145	876	64	305	2.99e-26	117
Parent=Peve_00000019	sp|Q61184|MTR1A_MOUSE	27.759	299	205	8	619	1503	47	338	8.73e-26	112
Parent=Peve_00000022	sp|Q28509|ADRB2_MACMU	28.267	329	202	10	46	945	26	349	1.22e-33	131
Parent=Peve_00000023	sp|Q4KWL2|ADRB2_TSCTR	28.866	291	174	9	166	951	63	349	8.90e-27	112
Parent=Peve_00000024	sp|P9WM79|Y0574_MYCTU	41.734	369	207	4	1104	7	8	371	3.03e-83	262
Parent=Peve_00000025	sp|A3KPA3|NAA60_DANRE	58.564	181	75	0	22	564	10	190	1.89e-72	222
Parent=Peve_00000033	sp|Q6DFF5|SOX9B_XENLA	65.161	155	45	2	1167	715	61	210	4.01e-64	215
Parent=Peve_00000035	sp|F8WK50|FLII_DANRE	57.592	1271	486	11	4	3714	3	1254	0.0	1418
Parent=Peve_00000036	sp|A6NHR9|SMHD1_HUMAN	24.268	1434	848	63	5856	1879	41	1344	7.73e-66	252
Parent=Peve_00000039	sp|P61915|ACTPC_ACTTE	54.974	191	80	3	172	741	28	213	7.60e-59	188
