#Position (bp)	Coverage
91461.0	2.979521214076022
739353.5	18.539623889352157
1943678.0	26.746807533657204
3239463.0	22.417347785319325
4535248.0	25.916865838082707
5831033.0	28.036018320940588
7126818.0	35.60931867555188
8422603.0	28.03723225689447
9718388.0	39.998760596858276
1.1014173E7	9.577717754102725
1.2309958E7	20.508347449615485
1.3605743E7	20.563043251774022
1.4901528E7	28.833374363802637
1.6197313E7	24.216047415273366
1.7493098E7	33.96091867092149
1.8788883E7	33.51877742063691
2.0084668E7	30.00978634572865
2.1380453E7	33.978166130955366
2.2676238E7	32.92658041264561
2.3972023E7	35.21282002801391
2.5267808E7	38.501413428925325
2.6563593E7	35.8777690743449
2.7859378E7	42.33308071940947
2.9155163E7	33.83760191698469
3.0450948E7	34.597774322129055
3.1746733E7	28.747836253699496
3.3042518E7	34.87920141072786
3.4338303E7	32.39547610135941
3.5634088E7	35.450360206361395
3.6929873E7	23.278932075923088
3.7638876E7	39.6490210356649
3.7748276E7	17.305853239317035
3.7878173E7	98.20976013234078
3.8159524E7	2.133058147073622
3.8425014E7	4.379814895089472
3.8642829E7	3.713770438979802
3.8834224E7	22.990833153217295
3.9521443E7	34.80836867227202
4.0817228E7	30.85999143376409
4.2113013E7	30.353465273945908
4.3408798E7	31.93271491798408
4.4704583E7	34.96935679916035
4.6000368E7	33.65617675771829
4.7296153E7	36.940647561130895
4.8591938E7	37.15564156090709
4.9887723E7	32.492905072986645
5.1183508E7	37.19091438780353
5.2479293E7	40.665411314376996
5.3775078E7	37.84037012312999
5.5070863E7	37.45148847995617
5.6366648E7	38.00732837623526
5.7662433E7	43.14909495016534
5.8958218E7	35.2125514649421
6.0254003E7	28.460746960336785
6.150379E7	13.640994393535744
6.21516825E7	4.8566459411278755
6.2845573E7	4.295662474870445
6.4141358E7	8.862579054395598
6.5437143E7	31.206951770548354
6.6732928E7	29.00189537616194
6.8028713E7	31.671144518573684
6.9324498E7	21.207961968999488
7.0620283E7	30.329335499330522
7.1916068E7	25.705411777416778
7.3211853E7	24.191663740512507
7.4507638E7	28.22922938604784
7.5803423E7	23.910080761854783
7.7099208E7	34.30286660209834
7.8394993E7	31.168253992753428
7.9690778E7	30.28097253788244
8.0986563E7	36.70423102598039
8.2282348E7	29.7699240228896
8.3339431E7	27.33212525706242
8.39873235E7	12.362546187296294
8.4873918E7	13.726074155820603
8.6169703E7	31.048628437588025
8.7465488E7	28.577801872995906
8.8761273E7	36.82658851584175
9.0057058E7	34.37030757417318
9.1352843E7	39.98602854640237
9.2648628E7	29.696571576303167
9.3944413E7	37.97071350571275
9.5240198E7	37.4636625674784
9.6535983E7	30.681575261328074
9.7831768E7	31.036050733725116
9.9127553E7	31.847840498230802
9.98465655E7	27.899936726659167
1.00494458E8	35.41904563757807
1.01719123E8	30.357124831665747
1.03014908E8	29.842681463360048
1.04310693E8	26.20475387506415
1.05606478E8	32.458265067121474
1.06902263E8	25.819829678534635
1.08198048E8	17.259184201082743
1.09493833E8	17.66029472481932
1.10789618E8	20.03106996916927
1.12085403E8	30.471254104654708
1.13381188E8	28.157005984789144
1.14676973E8	32.41869986147393
1.153675075E8	16.489880868627175
1.160154E8	4.765408702677652
1.16692392E8	2.733410926729996
1.173402845E8	22.95228768152793
1.18390011E8	13.641723442196652
1.190379035E8	32.49903910691442
1.19860113E8	37.199414254679596
1.21155898E8	37.11171297707567
1.22451683E8	31.578217065331053
1.23747468E8	32.51633565753578
1.25043253E8	32.81667174724202
1.26339038E8	30.61976176603372
1.27634823E8	35.57787055722979
1.28930608E8	37.11084632095602
1.30226393E8	34.96934676663181
1.310169255E8	32.7798969433539
1.31664818E8	38.281235619813856
1.32817963E8	30.76899331293386
1.34113748E8	35.54581585679723
1.35409533E8	38.61838422269126
1.36705318E8	34.398116199832536
1.38001103E8	34.79044903282566
1.39296888E8	37.610527209375014
1.40592673E8	36.64192825198625
1.41888458E8	34.956163252391406
1.43184243E8	38.507003090790526
1.44480028E8	26.53408937439467
1.45775813E8	15.047123558306355
1.47071598E8	9.190198991345016
1.48367383E8	15.644434068923472
1.49663168E8	38.334007570700386
1.50958953E8	31.414118854593934
1.52254738E8	25.30090871556624
1.53550523E8	40.80270878270701
1.54846308E8	28.14841736862211
1.56142093E8	22.86520603340832
1.57437878E8	14.900501240560741
1.58733663E8	12.058291306042284
1.60029448E8	9.740525627322434
1.61325233E8	8.835228838117434
1.62621018E8	20.05904374568312
1.63916803E8	27.69891378585182
1.65212588E8	13.187684685345177
1.66508373E8	10.08462129134077
1.67804158E8	1.6544604236042244
1.69022331E8	4.925621689677273
1.696702235E8	17.589000412307374
1.70395728E8	37.49322302696821
1.71691513E8	36.17618817936618
1.72987298E8	40.04208954417592
1.74283083E8	38.310775321523245
1.75578868E8	42.08328233464657
1.76874653E8	33.046557106310075
1.78170438E8	39.747450387217015
1.79466223E8	31.377751710353184
1.80762008E8	8.836990704476436
1.82057793E8	6.8046373433864416
1.83353578E8	6.9600551017336985
1.84649363E8	6.42417530686032
1.85945148E8	6.672468812341553
1.87240933E8	7.512282516003812
1.88288774E8	4.96062243013788
1.889366665E8	37.58965330881167
1.89832503E8	35.51650543878807
1.90797007E8	40.71377066215219
1.914448995E8	21.78711124392887
1.92424073E8	32.69781175117786
1.93719858E8	34.394813954475474
1.95015643E8	25.488352620226348
1.96311428E8	29.046368803466624
1.97607213E8	29.768244731957846
1.98902998E8	34.03329564704021
2.00198783E8	24.793858549064854
2.01494568E8	27.71745930073276
2.02790353E8	29.877280567378076
2.04086138E8	22.393556801475555
2.048918285E8	15.305102092548701
2.05539721E8	34.664212718159455
2.06677708E8	34.77701239017275
2.07973493E8	36.31139425136114
2.09269278E8	26.46601403782263
2.10565063E8	19.933124708188473
2.11860848E8	20.4032243003276
2.13156633E8	19.952749105754428
2.14452418E8	30.4937231099295
2.15748203E8	29.08450321619713
2.17043988E8	11.856870545653793
2.18339773E8	15.084505531396026
2.19635558E8	26.083280791180634
2.20931343E8	27.31525909004966
2.22227128E8	31.108803543797777
2.23522913E8	13.784376266124395
2.24661752E8	14.193134078764183
2.253096445E8	4.979391000726364
2.26114483E8	27.44489479350355
2.27410268E8	23.759103554987902
2.28706053E8	23.773712460014586
2.30001838E8	15.768874466057255
2.31297623E8	13.27015129824778
2.32593408E8	9.14535821914901
2.33889193E8	27.593708832869652
2.35184978E8	36.604512322646116
2.36480763E8	28.537429434667015
2.37776548E8	8.16412753658979
2.39072333E8	9.030394702824928
2.3993507E8	23.883615824468393
2.405829625E8	24.131299532615323
2.41663903E8	25.07891355433193
2.42959688E8	23.185351736592104
2.44255473E8	35.52182962451332
2.45551258E8	34.20600485420035
2.46847043E8	34.762221356166336
2.48142828E8	38.8224358207573
2.49438613E8	37.90524122443152
2.50734398E8	32.03686877066797
2.52030183E8	42.97656941545087
2.52917981E8	30.548472210933056
2.535658735E8	37.562454195844474
2.54621753E8	36.321892906616455
2.55917538E8	38.1831098523289
2.57213323E8	35.43373939349506
2.58509108E8	36.510096196514084
2.59804893E8	36.55216799083181
2.61100678E8	36.47454091535247
2.62396463E8	33.26909711101764
2.63692248E8	36.3159212369336
2.64988033E8	29.145528000401303
2.6590749E8	37.53168584258988
2.665553825E8	33.38007801704896
2.67579603E8	36.79514194098558
2.68875388E8	37.82949023179
2.70171173E8	9.275397538943574
2.71466958E8	25.161993694941675
2.72762743E8	30.517300323741978
2.74058528E8	31.379194850997656
2.75354313E8	24.858273556184088
2.76650098E8	26.196632929073882
2.77945883E8	30.55716573351289
2.79241668E8	33.46077860138835
2.80537453E8	34.79233591992499
2.81833238E8	21.404393475769513
2.827405855E8	21.529583164710644
2.83388478E8	23.00627256637168
2.84424808E8	29.484037089486296
2.85720593E8	25.55928491223467
2.87016378E8	33.78086796806569
2.88312163E8	36.746933326130495
2.88994987E8	14.699039548831283
2.896428795E8	34.31034029897498
2.90903733E8	26.32423280096621
2.92199518E8	32.25594369436288
2.93495303E8	36.722503347391736
2.94791088E8	33.66343722145263
2.96086873E8	20.2640700424839
2.97382658E8	26.258848497242983
2.98678443E8	27.93379997453281
2.99974228E8	32.939392723329874
3.01270013E8	39.23719135504733
3.02565798E8	33.207236540012424
3.03861583E8	33.83235721975482
3.05157368E8	33.55706386476152
3.063483E8	20.382114008281164
3.069961925E8	24.805527738834368
3.07748938E8	30.90611559788082
3.09044723E8	32.543634939438256
3.10340508E8	28.1566193465737
3.11636293E8	25.344213739161976
3.12932078E8	32.290741905485866
3.14227863E8	22.424933920364875
3.15523648E8	8.584861686159355
3.16819433E8	19.319831607867044
3.18115218E8	22.719809999344026
3.19411003E8	25.449752080785007
3.20706788E8	28.81207221877086
3.22002573E8	25.691817701239017
3.23298358E8	36.255454415663095
3.24594143E8	33.63010530296307
3.25889928E8	16.018239908626818
3.27185713E8	22.03913071998827
3.27857521E8	3.5296564989232926
3.285054135E8	15.408430919729414
3.29777283E8	9.3413390338675
3.31073068E8	22.668167944527834
3.32368853E8	25.849330714586138
3.33664638E8	29.084736279552548
3.34960423E8	35.436484447651424
3.36256208E8	32.77963319532176
3.37381195E8	35.577247274910945
3.380290875E8	40.34708544596541
3.38847778E8	29.108872228031657
3.40143563E8	27.796315746825282
3.41439348E8	32.17661571942876
3.42735133E8	22.79307369663949
3.44030918E8	25.011433223875873
3.45326703E8	37.240397133783766
3.46622488E8	35.06905775263643
3.47918273E8	25.245036792369106
3.49214058E8	6.96410901499863
3.50509843E8	36.07703515629522
3.51805628E8	38.12973834393823
3.53101413E8	32.894392202410124
3.54397198E8	32.4129874940673
3.55692983E8	34.65487407247344
3.56988768E8	24.08733316097964
3.58284553E8	9.366818569438603
3.59580338E8	20.51057930135015
3.60876123E8	32.24148836419622
3.62171908E8	37.746358385071595
3.63467693E8	28.327768881411654
3.64763478E8	31.935925327118312
3.66059263E8	28.596569646970757
3.67355048E8	33.89945399892729
3.68650833E8	35.75634924003596
3.69946618E8	34.146384623992404
3.71242403E8	25.83766211215595
3.72538188E8	30.12966348584063
3.73833973E8	29.9287127108278
3.75129758E8	25.194806237145823
3.76425543E8	27.07929787734848
3.77721328E8	29.76418541656216
3.79017113E8	15.813928236551588
3.80312898E8	23.997193978939407
3.81608683E8	15.820514205674552
3.826133825E8	12.372983153357417
3.83261275E8	31.982359135030773
3.84200253E8	37.72396269442847
3.85496038E8	37.06899832919813
3.86791823E8	34.48092854910344
3.88087608E8	32.47965750491015
3.89383393E8	34.90599597927125
3.90679178E8	31.313837557928206
3.91974963E8	34.92801660769341
3.93270748E8	43.42654529879571
3.94566533E8	33.53928545244774
3.95282991E8	34.6740853636304
3.959308835E8	36.26034519364711
3.97158103E8	31.02900095309021
3.98453888E8	31.94440898760211
3.99749673E8	29.936952503694673
4.01045458E8	36.798897965326034
4.02341243E8	33.95472011174693
4.03637028E8	30.791101918914016
4.04932813E8	32.41684770235803
4.06228598E8	37.769987304992725
4.07524383E8	32.43266668467377
4.08820168E8	34.6115713640766
4.10115953E8	39.24263438764918
4.11411738E8	39.49956898713907
4.12707523E8	34.746890109084454
4.14003308E8	18.074024625998913
4.15299093E8	5.858253491127
4.163708735E8	5.614332087721285
4.17018766E8	16.531931278166287
4.17890663E8	23.133324587026397
4.19186448E8	37.05772562577897
4.20482233E8	35.800151259661135
4.21778018E8	36.66481244959619
4.23073803E8	24.36658936474801
4.24369588E8	33.68672735060215
4.25665373E8	25.018628862041158
4.26961158E8	31.68871842165174
4.28256943E8	31.658696465848887
4.29552728E8	33.369178528845445
4.30848513E8	39.03065168990226
4.31516605E8	5.112923587217505
4.321644975E8	34.31028066268064
4.33440083E8	35.77025123766674
4.34735868E8	33.523971955224056
4.36031653E8	36.54452011714906
4.37327438E8	33.81123411677091
4.38623223E8	34.206192385310835
4.39919008E8	29.62184390157318
4.41214793E8	27.464537712660665
4.42510578E8	33.141670107309466
4.43806363E8	36.77676929428879
4.45102148E8	30.4752802355329
4.46397933E8	19.612790702161238
4.47425501E8	16.06688211380508
4.480733935E8	20.74603958734905
4.483827055E8	9.015561503832583
4.49030598E8	11.08113744700662
4.499319315E8	7.7758185756579845
4.50579824E8	31.44437275103189
4.51581073E8	25.882407189464303
4.52876858E8	31.722555825233353
4.53667065E8	11.46826922063458
4.543149575E8	34.07820850590809
4.55468428E8	38.848430873949
4.56764213E8	30.485598305274408
4.58059998E8	37.78962713721798
4.59355783E8	31.916699143762276
4.60651568E8	26.060516983913228
4.61947353E8	30.32826819263998
4.63243138E8	16.56430812210359
4.64538923E8	26.08495082131681
4.65834708E8	34.591407525168144
4.67130493E8	36.74432255351003
4.68426278E8	31.53702195966152
4.69366408E8	23.771028700970955
4.700143005E8	19.207684413265664
4.71017848E8	28.56638408377933
4.71975054E8	60.41279316938963
4.726229465E8	16.041787884068416
4.73609418E8	34.48799762306247
4.74905203E8	24.985029923945717
4.755987145E8	2.9319910563580964
4.76246607E8	14.435322988642204
4.77496773E8	15.405341163850485
4.78792558E8	31.52799962956818
4.80088343E8	33.423228390512314
4.81384128E8	35.50255096331567
4.82679913E8	40.19817793846973
4.83975698E8	39.287401845213516
4.852572955E8	31.97312945297891
4.85905188E8	0.7992951541850221
4.86567268E8	14.662974953406621
4.87863053E8	23.52618605710052
4.89158838E8	36.100627804766994
4.90454623E8	38.66294794275285
4.91700403E8	26.20436536973929
4.923482955E8	0.9502949705029498
4.925441915E8	2.9176919755159676
4.929015525E8	1.8862297252565376
4.93403554E8	30.790599298182812
4.93973308E8	28.4876379947891
4.945061635E8	1.6641347931854293
4.947974455E8	0.34071290074105554
4.948641445E8	0.8465576592082616
4.949130395E8	8.89095490047871
4.949613775E8	4.23098655810199
4.95637763E8	32.839786693008485
4.96933548E8	34.20826140138989
4.98229333E8	25.44375108524948
4.99525118E8	37.76149515544631
5.00820903E8	37.346386167458334
5.02116688E8	33.02760797508846
5.03412473E8	28.54147408713637
5.04708258E8	38.86495367672878
5.06004043E8	28.380319265927604
5.068300475E8	1.2037032878189005
5.07046431E8	4.901793762982899
5.075162115E8	22.58984285379911
5.08595613E8	16.782107371207413
5.09394463E8	42.79838696321812
5.09558625E8	0.14896436820780795
5.09782506E8	3.5836958559687484
5.100195405E8	19.150485621063815
5.10081722E8	1.5903387441204795
5.10135615E8	0.9508564155067932
5.10179006E8	1.7241474636178742
5.10233933E8	18.707773893364408
5.102835675E8	49.899695441609666
5.104214435E8	14.219602535490933
5.11187183E8	15.963342684164425
5.118561555E8	82.74179316888045
5.119215395E8	37.30735373781148
5.1209098E8	12.175332536869739
