#Position (bp)	insert size
91461.0	156.87573964497042
739353.5	144.79051538763903
1943678.0	143.96838329136628
3239463.0	147.93794173849915
4535248.0	144.8318645854854
5831033.0	142.3814669350164
7126818.0	145.61131944516384
8422603.0	155.50713290515512
9718388.0	156.8571192670073
1.1014173E7	147.41352028826572
1.2309958E7	147.7279270284988
1.3605743E7	145.5487190558434
1.4901528E7	146.02677723902613
1.6197313E7	146.19845953022542
1.7493098E7	146.28424687377455
1.8788883E7	144.55822919290713
2.0084668E7	148.6390562032793
2.1380453E7	143.62860591820566
2.2676238E7	146.20955664584196
2.3972023E7	145.38136446910346
2.5267808E7	143.6418185882588
2.6563593E7	144.9711694716283
2.7859378E7	145.71374014401323
2.9155163E7	143.45524904877206
3.0450948E7	145.4211095657549
3.1746733E7	144.11491383218507
3.3042518E7	144.7159207568427
3.4338303E7	144.7119431957499
3.5634088E7	145.82474688088573
3.6929873E7	190.08705560619873
3.7638876E7	208.07094722087444
3.7748276E7	154.0877659574468
3.7878173E7	231.55303620085635
3.8159524E7	154.40247495580437
3.8425014E7	172.17765814266488
3.8642829E7	170.16391589418947
3.8834224E7	145.1476039184538
3.9521443E7	143.97682490100493
4.0817228E7	145.10502212402557
4.2113013E7	145.37063326711566
4.3408798E7	143.7752481663503
4.4704583E7	144.51653849377647
4.6000368E7	160.26440839962893
4.7296153E7	143.5139701265247
4.8591938E7	144.72148259389712
4.9887723E7	143.93140753519262
5.1183508E7	144.54991615703295
5.2479293E7	144.05257698015
5.3775078E7	147.04474766190654
5.5070863E7	143.91709552516787
5.6366648E7	144.35217555149723
5.7662433E7	145.83910334639347
5.8958218E7	146.98509122923554
6.0254003E7	174.71525442493186
6.150379E7	159.6622734259668
6.21516825E7	166.66120835686053
6.2845573E7	174.1911697142332
6.4141358E7	169.97541854903002
6.5437143E7	144.3286439577307
6.6732928E7	144.79888105145642
6.8028713E7	145.8349152858592
6.9324498E7	152.06617288331043
7.0620283E7	144.6944142590895
7.1916068E7	144.3523000778477
7.3211853E7	144.49273301137012
7.4507638E7	146.241587688597
7.5803423E7	146.12892243356058
7.7099208E7	144.9846205965703
7.8394993E7	144.14540738120505
7.9690778E7	145.51653947119982
8.0986563E7	144.65628437156283
8.2282348E7	146.68891155108943
8.3339431E7	145.08229500541276
8.39873235E7	181.52403639797407
8.4873918E7	149.26091330532785
8.6169703E7	144.3986771358867
8.7465488E7	147.780750861259
8.8761273E7	144.38492626381776
9.0057058E7	144.32785729921358
9.1352843E7	143.30191464083347
9.2648628E7	147.913963601425
9.3944413E7	144.23649212512964
9.5240198E7	144.64807110623843
9.6535983E7	146.15379590173268
9.7831768E7	144.6905901777102
9.9127553E7	145.5294649218845
9.98465655E7	148.34479407119426
1.00494458E8	144.0006270611733
1.01719123E8	147.14983341672666
1.03014908E8	157.91324784669223
1.04310693E8	154.23639158587784
1.05606478E8	145.3096434052337
1.06902263E8	145.79152447991777
1.08198048E8	147.13679057507127
1.09493833E8	146.42631181736232
1.10789618E8	145.1082125959609
1.12085403E8	148.2184969403833
1.13381188E8	146.63821370981012
1.14676973E8	170.76897122297922
1.153675075E8	159.90393869185527
1.160154E8	144.09409434195865
1.16692392E8	133.73829039812645
1.173402845E8	163.7937362722053
1.18390011E8	154.0210829581012
1.190379035E8	148.51165781263177
1.19860113E8	143.94774653227435
1.21155898E8	144.1682253610193
1.22451683E8	145.34349835751038
