#Position (bp)	Coverage
470725.5	56.10200754155824
1412175.5	63.00207127303627
2353625.5	57.1271602315577
3295075.5	62.25350894896171
4236525.5	57.36837325402305
5177975.5	40.86938127356737
6119425.5	56.01542407987679
7060875.5	50.27438207021085
8002325.5	41.43833660842318
8943775.5	68.61224919007914
9885225.5	32.603925859047216
1.08266755E7	58.118334484040574
1.17681255E7	50.46962345318392
1.27095755E7	52.083195071432364
1.36510255E7	25.939357374263103
1.45924755E7	18.39733177545276
1.55339255E7	50.594348080089226
1.64753755E7	46.7526783153646
1.74168255E7	61.25829624515375
1.83582755E7	46.07822189176271
1.92997255E7	46.04950130118434
2.02411755E7	65.10655478251633
2.11815185E7	53.566905442295656
2.16522435E7	18.1260162601626
2.21240755E7	55.43489723299166
2.30655255E7	55.54995060810452
2.40069755E7	51.98236443783525
2.49484255E7	53.71305114451113
2.58898755E7	61.82591215677944
2.68313255E7	45.71940835944554
2.77727755E7	42.163475489935735
2.87142255E7	52.05638642519518
2.96556755E7	55.09037654681608
3.05971255E7	56.38492113229593
3.15385755E7	59.67679536884593
3.24800255E7	45.97339529449254
3.34214755E7	34.391051038292
3.43629255E7	42.79630357427373
3.53043755E7	50.179748260661746
3.62458255E7	54.18960752031441
3.71872755E7	59.59258484253014
3.81287255E7	48.65900685113389
3.90701755E7	56.850412661320306
4.00116255E7	50.78212756917521
4.09530755E7	60.26425832492432
4.18945255E7	49.187969621328804
4.27621645E7	66.0456370901505
4.32328895E7	28.038056658221674
4.37774255E7	57.13043496733762
4.47188755E7	55.65457751341017
4.56603255E7	51.713131871049974
4.66017755E7	61.58686812895002
4.75432255E7	56.80928673854161
4.84846755E7	34.978040257050296
4.94261255E7	52.30876732699559
5.03675755E7	46.70137553773434
5.13090255E7	53.94999415794785
5.22504755E7	34.975763981092996
5.31919255E7	42.506498486377396
5.41333755E7	62.31100111530087
5.50748255E7	50.291817940411065
5.60162755E7	57.953504700196504
5.69577255E7	59.503729353656595
5.78991755E7	49.177894736842106
5.88406255E7	55.481141855648204
5.97820755E7	34.38907005151628
6.07235255E7	47.013787243082476
6.16649755E7	44.80773912581656
6.25183765E7	53.26702615267224
6.29891015E7	39.604612204567914
6.35478755E7	61.044044824472884
6.44893255E7	55.68940464177599
6.54307755E7	42.23827606351904
6.63722255E7	41.65600828509214
6.73136755E7	22.25671570449838
6.82551255E7	56.67320728663232
6.91965755E7	64.50415954113336
7.01380255E7	62.28298900632004
7.10794755E7	65.19850868341388
7.20209255E7	60.0694237612194
7.29623755E7	47.437875617398696
7.39038255E7	48.22282436666843
7.48452755E7	43.360318657390195
7.57867255E7	37.65087790110999
7.67281755E7	26.34318869828456
7.76696255E7	17.540431249668064
7.86110755E7	27.61695682192363
7.95525255E7	29.91575654575389
8.04939755E7	49.49785224919008
8.14354255E7	43.36174730468957
8.21123265E7	28.76364125795437
8.25830515E7	44.790970670839805
8.33183255E7	25.546449625577566
8.42597755E7	56.66321631525838
8.52012255E7	50.97972807902703
8.61426755E7	33.97348026979659
8.70841255E7	33.8051951776515
8.80255755E7	44.751492909873065
8.89670255E7	54.90067980243242
8.99084755E7	53.96787933506825
9.08499255E7	45.45322746826704
9.17913755E7	54.827891019172554
9.27328255E7	56.11191566201073
9.36742755E7	29.048184183971532
9.46157255E7	14.890254394816507
9.55571755E7	28.47299166179829
9.64654235E7	55.07291502389589
9.69361485E7	65.1770827058611
9.74400755E7	64.43092569971851
9.83815255E7	43.677450740878434
9.93229755E7	54.18544585479845
1.002644255E8	54.961360667056134
1.012058755E8	50.7557714164321
1.021473255E8	54.724579106697114
1.030887755E8	52.06188007860216
1.040302255E8	9.097388071591693
1.049716755E8	32.09630038769983
1.059131255E8	49.216436348186306
1.068545755E8	62.66073397418875
1.077960255E8	61.17081204524935
1.087374755E8	60.90538318551171
1.096789255E8	58.241635774603004
1.10575763E8	55.54157880841327
1.11046488E8	64.04627626786214
1.115618255E8	38.1401635774603
1.125032755E8	41.598366349779596
1.134447255E8	54.548195868075844
1.143861755E8	57.945579690902335
1.153276255E8	48.606012002761695
1.162690755E8	57.2630899144936
1.172105255E8	59.70416272770726
1.181519755E8	59.56381114238675
1.190934255E8	27.460491794572203
1.200348755E8	65.7304105369377
1.209763255E8	43.35515428328642
1.219177755E8	51.19394975835148
1.228592255E8	59.4173944447395
1.238006755E8	52.61083435126666
1.24670665E8	49.50894331952878
1.2514139E8	56.08012118582993
1.256835755E8	63.84530776992936
1.266250255E8	49.74185564820224
1.275664755E8	50.22221254447926
1.285079255E8	36.430626161771734
1.294493755E8	61.01720218811408
1.303908255E8	49.49325402304955
1.313322755E8	45.978997291412185
1.322737255E8	43.47909501301184
1.332151755E8	68.66537362579001
1.341566255E8	49.396460778586224
1.350980755E8	45.84832226884062
1.360395255E8	38.71059960698922
1.369809755E8	49.81055287057199
1.379224255E8	40.67737851186999
1.385269295E8	57.78938772154075
1.389976545E8	55.56162114997655
1.398053255E8	53.053583302352756
1.407467755E8	55.34558606405014
1.416882255E8	58.773957193690585
1.426296755E8	61.679480588453984
1.435711255E8	39.485982261405276
1.445125755E8	51.53075256253651
1.454540255E8	58.76409687184662
1.463954755E8	46.704429337723724
1.473369255E8	57.02625949333475
1.482783755E8	65.48982526953104
1.492198255E8	63.47992352222635
1.501612755E8	28.79882840299538
1.50869654E8	14.880923276955736
1.51340379E8	20.96813853259622
1.520441755E8	34.186885124010836
1.529856255E8	26.521678262255033
1.539270755E8	16.216932391523713
1.548685255E8	26.31352381963992
1.558099755E8	42.36683732540231
1.567514255E8	43.61408890541186
1.576928755E8	42.675095862764884
1.586343255E8	26.214871740400447
1.595757755E8	12.245480907111371
1.605172255E8	6.928308460353709
1.614586755E8	11.696570184290191
1.624001255E8	5.274571140262362
1.62980695E8	12.18571252998557
1.6345142E8	54.44306079159168
1.642830255E8	56.13433852036752
1.652244755E8	59.31140368580381
1.661659255E8	48.19542195549418
1.671073755E8	32.22217855435764
1.680488255E8	47.55550693079824
1.689902755E8	29.673910457273355
1.699317255E8	21.000786021562483
1.708731755E8	33.61839184237081
1.718146255E8	61.66369217696107
1.727560755E8	56.19628445483031
1.736975255E8	39.39267088002549
1.745109635E8	51.34648962834792
1.749816885E8	67.596713589351
1.755804255E8	63.65270911891231
1.765218755E8	56.621179032343726
1.774633255E8	57.10425513835042
1.784047755E8	48.45429072175899
1.793462255E8	66.6791799883159
1.802876755E8	58.970574114398005
1.812291255E8	48.25535822401614
1.821705755E8	55.84752668755643
1.831120255E8	56.56514419246906
1.840534755E8	56.677742843486115
1.849397025E8	59.13288624362819
1.854104275E8	30.484888542817306
1.859363755E8	59.7343034680546
1.868778255E8	48.214301343672
1.878192755E8	45.88369961230018
1.887607255E8	43.21712571034043
1.897021755E8	53.324566360401505
1.906436255E8	51.06441871581072
1.915850755E8	41.659634606192576
1.925265255E8	30.53355780976154
1.934679755E8	31.636465027351427
1.944094255E8	49.1354474480854
1.95129994E8	56.55563182552278
1.95600719E8	25.943933738226153
1.962923255E8	19.21863402198736
1.972337755E8	7.576803866376334
1.981752255E8	8.3439024908386
1.991166755E8	5.749507674332147
2.000581255E8	28.561778108237295
2.009995755E8	54.440975091614
2.019410255E8	48.17956237718413
2.028824755E8	57.05507674332147
2.038239255E8	59.50952679377556
2.047653755E8	57.88204365606246
2.05281456E8	36.22029301848728
2.05752181E8	57.482077346871364
2.066482755E8	38.625538265441605
2.075897255E8	54.381117425248284
2.085311755E8	59.53411970895959
2.094726255E8	42.85585320516225
2.104140755E8	55.40392479685591
2.113555255E8	54.08432630516756
2.122969755E8	46.48049816772001
2.132384255E8	52.710396728450796
2.141798755E8	61.026738541611344
2.14757119E8	68.09953670019762
2.15227844E8	53.35490717491313
2.160627755E8	50.98408731212491
2.170042255E8	55.458513994370385
2.179456755E8	50.44486589834829
2.188871255E8	53.36086674810133
2.198285755E8	55.1135015136226
2.207700255E8	29.010137553773436
2.217114755E8	44.37909926177704
2.226529255E8	25.80172499867226
2.235943755E8	65.10840087099686
2.241609715E8	53.25682948962669
2.246316965E8	56.95647905584574
2.254772755E8	35.13441499814117
2.264187255E8	45.807522438791224
2.273601755E8	38.39312656009347
2.283016255E8	20.397195814966274
2.292430755E8	55.42842955016199
2.301845255E8	56.34381114238674
2.311259755E8	58.10942057464549
2.320674255E8	32.13728928780073
2.330088755E8	49.15347602103139
2.33512304E8	61.63536012964973
2.33983029E8	50.75795023760249
2.348917755E8	49.19368314833501
2.358332255E8	37.65368633490892
2.367746755E8	58.70291677731159
2.377161255E8	49.50942269902809
2.386575755E8	57.29046789526794
2.395990255E8	62.96603643316161
2.405404755E8	50.18902331509905
2.414819255E8	6.601592224759679
2.423860015E8	43.58380619867036
2.428567265E8	25.93858029646278
2.433648255E8	44.27255828774762
2.443062755E8	21.752928992511553
2.452477255E8	64.64232088799193
