#Position (bp)	insert size
470725.5	112.22239354008043
1412175.5	112.82170746718941
2353625.5	112.18239727711662
3295075.5	112.32480877222608
4236525.5	112.75338054370086
5177975.5	113.12904184040575
6119425.5	113.43123321644396
7060875.5	114.05089468394415
8002325.5	116.68328544404675
8943775.5	115.3409412380457
9885225.5	113.8379398463957
1.08266755E7	114.84441918866459
1.17681255E7	113.74421078032694
1.27095755E7	113.79972283551321
1.36510255E7	125.52082327323086
1.45924755E7	132.7215537622337
1.55339255E7	115.55444345390856
1.64753755E7	114.61466342911102
1.74168255E7	113.19372863528793
1.83582755E7	113.59196483396525
1.92997255E7	114.69128890375778
2.02411755E7	112.06525951201111
2.11815185E7	113.59869375601919
2.16522435E7	162.94570135746605
2.21240755E7	114.09772122218695
2.30655255E7	112.60358749101714
2.40069755E7	113.71179238321773
2.49484255E7	112.98732547445866
2.58898755E7	112.64841618631141
2.68313255E7	113.37207644739817
2.77727755E7	114.68889928885733
2.87142255E7	114.56323111313671
2.96556755E7	113.30891137488038
3.05971255E7	112.46090711201514
3.15385755E7	115.25805430554496
3.24800255E7	115.87918018855265
3.34214755E7	114.41369733498789
3.43629255E7	114.97406337006807
3.53043755E7	113.59295796772963
3.62458255E7	114.19794897739148
3.71872755E7	112.70551877705974
3.81287255E7	113.78686117865
3.90701755E7	113.10993407269757
4.00116255E7	113.3101068193245
4.09530755E7	112.89180124269794
4.18945255E7	113.14240555479421
4.27621645E7	112.88838024347994
4.32328895E7	113.0743852146021
4.37774255E7	112.24353840980363
4.47188755E7	114.81110035547819
4.56603255E7	114.13578196779902
4.66017755E7	112.19513360678587
4.75432255E7	113.35507309639836
4.84846755E7	115.23851324531323
4.94261255E7	113.63782254209038
5.03675755E7	114.21378503543426
5.13090255E7	113.17937073872521
5.22504755E7	114.90630050562417
5.31919255E7	114.03104197509825
5.41333755E7	112.87921868316337
5.50748255E7	113.94602868161972
5.60162755E7	113.01596871183663
5.69577255E7	114.07347849007657
5.78991755E7	115.1570406520566
5.88406255E7	113.94329166548253
5.97820755E7	116.5866404453185
6.07235255E7	114.1240746862917
6.16649755E7	114.21440573935442
6.25183765E7	113.57273302032482
6.29891015E7	115.30236206220398
6.35478755E7	112.83502179247702
6.44893255E7	112.74408862745413
6.54307755E7	113.67462194700614
6.63722255E7	113.80470155908023
6.73136755E7	113.4551015883254
6.82551255E7	112.16133262142935
6.91965755E7	112.53999087502937
7.01380255E7	112.93393888159433
7.10794755E7	113.14869710980277
7.20209255E7	113.08457869041851
7.29623755E7	115.96206549359927
7.39038255E7	113.12447883985219
7.48452755E7	112.56150240068487
7.57867255E7	116.37971076267316
7.67281755E7	115.48896054924194
7.76696255E7	119.51729459344402
7.86110755E7	115.35424567188788
7.95525255E7	114.85260758916702
8.04939755E7	117.43723313009266
8.14354255E7	114.2623963498479
8.21123265E7	118.24041951664387
8.25830515E7	113.52019325400376
8.33183255E7	116.12438581260685
8.42597755E7	114.42101309722634
8.52012255E7	113.03290481641278
8.61426755E7	114.2897395816011
8.70841255E7	114.64844927632895
8.80255755E7	113.26818878255845
8.89670255E7	114.7542190527227
8.99084755E7	114.85825503355704
9.08499255E7	115.13995295950622
9.17913755E7	112.88870145586563
9.27328255E7	116.22680403984528
9.36742755E7	116.70335314690799
9.46157255E7	122.16729221667356
9.55571755E7	116.60705948643646
