"","transcript_id","ACR.140.TP2","ACR.145.TP2","ACR.150.TP2","ACR.173.TP2","ACR.178.TP2"
"1","FUN_000006-T1",2.59859000371334,2.48366963244202,2.83981560455579,4.01209371800588,2.1202655521587
"2","FUN_000007-T1",64.0939728163993,38.7726759771129,43.3008658008658,39.5482707602097,83.0965214374825
"3","FUN_000008-T1",NA,41.9354838709677,27.7777777777778,28.5714285714286,90.9090909090909
"4","FUN_000009-T1",5.26315789473684,7.69230769230769,17.6470588235294,NA,9.09090909090909
"5","FUN_000020-T1",NA,0,0,0,0
"6","FUN_000021-T1",0,NA,2.63157894736842,0,0
"7","FUN_000030-T1",2.50133057825366,8.02968399122245,7.13663040586118,3.06821383744461,NA
"8","FUN_000031-T1",0,0,0,0,NA
"9","FUN_000036-T1",NA,13.8272700384502,30.1553879729993,30.4116166174404,35.1744776962168
"10","FUN_000037-T1",19.3102283224712,6.97558616987587,4.13641521638253,3.28411532058979,4.05986289091239
"11","FUN_000052-T1",0,0,0,0,1.31578947368421
"12","FUN_000064-T1",7.69230769230769,15.7894736842105,12.8787878787879,10,25
"13","FUN_000069-T1",0.740740740740741,1.23456790123457,0.617283950617284,0.793650793650794,1.78571428571429
"14","FUN_000074-T1",4.24253034547152,2.2962962962963,6.2200956937799,8.22843822843823,15.5094905094905
"15","FUN_000076-T1",2.13744588744589,5.24323973240382,4.59561257034917,1.86868686868687,0.75187969924812
"16","FUN_000077-T1",1.03698044874515,0,1.06690336953495,0.558035714285714,1.50462962962963
"17","FUN_000079-T1",0.952380952380952,0.64935064935065,0,1.0989010989011,0
"18","FUN_000081-T1",2.56410256410256,0,0.925925925925926,0,NA
"19","FUN_000091-T1",50,4.76190476190476,14.2857142857143,NA,33.3333333333333
"20","FUN_000103-T1",0,18.9579674512122,8.44066688460281,15.5179252479024,11.1721611721612
"21","FUN_000107-T1",0,3.125,2.77777777777778,12.25,0
"22","FUN_000109-T1",2.9472049689441,2.44574780058651,5.75647399004308,2.5137741046832,7.09647495361781
"23","FUN_000112-T1",0.952380952380952,1.68067226890756,0.75187969924812,1.02040816326531,0
"24","FUN_000114-T1",1.66666666666667,0,0,1.04166666666667,NA
"25","FUN_000120-T1",45.4545454545455,8.33333333333333,30.7692307692308,31.25,NA
"26","FUN_000134-T1",1.8452380952381,4.20137299771167,0.833333333333333,0,1.19047619047619
"27","FUN_000136-T1",0,0,1.73319327731092,1.2987012987013,0
"28","FUN_000138-T1",1.27087872185911,0.505050505050505,0.617283950617284,0.65359477124183,0
"29","FUN_000140-T1",1.78571428571429,0,2.81862745098039,0,0
"30","FUN_000141-T1",0.0877963125548727,1.26157144778089,1.73117946594541,1.32014696713,1.0155017172561
"31","FUN_000142-T1",1.44211137140278,2.02451811899474,0.858334382825507,0.210222716338625,0.708863255447106
"32","FUN_000146-T1",1.29688268606614,2.37236006732795,1.88451114226194,1.19458506608725,1.62719296871661
"33","FUN_000147-T1",3.2494842906731,1.29089851801856,1.20996362190172,2.57371008521047,1.58260233918129
"34","FUN_000148-T1",6.23560986428441,5.76955670910928,6.89458786992748,4.62361041588798,5.28116739304101
"35","FUN_000149-T1",3.77897200946805,3.3397245122397,4.55092258149357,3.44575061915667,2.35741406134493
"36","FUN_000162-T1",0.492610837438424,1.36054421768708,2.53414102768479,1.08275977841195,0.816326530612245
"37","FUN_000181-T1",13.3644012393941,13.3772901306838,7.6015302017611,9.28571428571428,6.1348793809733
"38","FUN_000182-T1",11.8029029793736,9.78370835513693,4.69264318630678,19.857234081372,2.55333951762523
"39","FUN_000183-T1",3.59085626040275,1.32141260199776,5.25931735383909,24.4729496368841,2.96618918024459
"40","FUN_000184-T1",2.37692100593029,2.01935488958178,3.29007571649094,2.02538895765789,3.28177709309961
"41","FUN_000185-T1",2.23022842986514,1.61895151832182,2.767435166342,2.04234219164038,2.5135451117353
"42","FUN_000186-T1",2.73040362463495,2.64850672748897,3.03306943928768,2.07319491830878,2.73243060300274
"43","FUN_000187-T1",2.01028106260664,2.75931997371278,3.27169205349291,3.02578313050211,1.9900337113526
"44","FUN_000188-T1",3.74842833145201,3.27454504465039,2.51825166754772,1.70246802381111,1.50472113673008
"45","FUN_000189-T1",43.425032491848,44.6832931655883,42.4501409727051,43.8611503435514,48.1913545817601
"46","FUN_000190-T1",1.9417656040264,1.5869096030259,1.56380124811127,1.62232129737529,1.55535846322716
"47","FUN_000191-T1",79.3100649350649,74.53044375645,82.7324879227053,79.375,64.3518518518518
"48","FUN_000192-T1",57.3531286515312,61.3781492910225,65.0143512802878,65.9612668056235,59.5688033400297
"49","FUN_000193-T1",20.7272661331722,22.2427355244045,16.4611651950858,24.4640935129013,40.5497618202897
"50","FUN_000194-T1",18.3510590584397,18.4354323865754,21.5654673306674,19.1944271353648,22.4356430119499
"51","FUN_000195-T1",36.7470833326301,35.3305495402728,28.1913548318963,36.8886187267609,54.3274754385177
"52","FUN_000196-T1",3.16752150744246,1.16454930429522,2.148033126294,2.25846191319337,1.40264454239046
"53","FUN_000197-T1",79.7599744198385,78.1921511144975,77.1588972608295,76.4201318957829,85.5277993877545
"54","FUN_000198-T1",46.1014170555966,42.1245082042027,43.9926278300569,44.43865164763,51.3543396392462
"55","FUN_000199-T1",0.995796873228223,0.815772296847434,1.02218090209604,1.25275916685006,0.841093586986432
"56","FUN_000200-T1",36.1956702791433,28.1490357205551,32.0339711633371,30.5575789146523,38.3938644049628
"57","FUN_000201-T1",69.4679466239147,70.4784991124964,70.2626298179723,71.7471426687784,75.3143602416618
"58","FUN_000202-T1",28.939810871715,29.1170642877681,29.2928520178133,20.2011865149091,44.9681787929393
"59","FUN_000203-T1",62.465096850238,69.9412677531358,63.4991430567581,62.9761068042612,84.9446976148523
"60","FUN_000204-T1",22.4268679352879,22.7522096260739,25.254138744352,23.2661384236179,26.4755184362837
"61","FUN_000205-T1",8.64768436259282,8.61170652446743,11.8250050957311,18.4662461494176,6.71344100330307
"62","FUN_000206-T1",66.6927736006683,62.6658738930775,57.2532467532468,55.2279929065643,88.9413566692968
"63","FUN_000207-T1",30.5608025333426,18.8263146167558,18.6115741843296,32.5436719209405,72.926411195642
"64","FUN_000208-T1",19.6744469734475,14.0292790690547,21.2527972649489,11.1503143659595,12.2072314004489
"65","FUN_000209-T1",1.9187359467635,2.21091718576131,1.99126101376584,2.15672972469983,1.84043514998658
"66","FUN_000210-T1",11.5929684169898,10.3583705660493,12.2696907736269,9.79027226886518,11.8200920911765
"67","FUN_000211-T1",1.65365673156582,1.27400149350841,1.86793465957086,2.0649756532244,1.88764176299059
"68","FUN_000212-T1",2.03597937892864,1.87320472741769,2.2062859616322,1.44500579078388,2.01652207706313
"69","FUN_000213-T1",1.71280117676862,2.17032382774618,1.85423962609512,1.82419168936988,1.87917729855497
"70","FUN_000214-T1",0,5.58333333333333,4.01190476190476,2,0
"71","FUN_000215-T1",2.15106097378444,2.07767024502475,2.32780508159731,1.9046933214771,2.06934358131671
"72","FUN_000216-T1",23.877539911664,26.4062951728088,25.1604271831468,21.6527511923573,28.4925304832231
"73","FUN_000217-T1",13.2238481613409,12.8743573960608,10.1563902251607,13.6859860312785,13.6556158981432
"74","FUN_000218-T1",1.19047619047619,0.925925925925926,0,1.25830959164292,2.43055555555556
"75","FUN_000219-T1",1.69022627109988,2.07249896988699,1.84155569124626,1.83377944285223,1.47775913207876
"76","FUN_000220-T1",2.14462728492232,1.68459618196935,1.87215061693542,1.75704338990519,1.6708585563388
"77","FUN_000221-T1",2.0827034833762,1.50238015906267,1.98211592010616,1.88918765458939,1.46276544465154
"78","FUN_000222-T1",2.83995690217302,3.49924573155091,4.37045163975152,3.52448990501305,5.62222011492506
"79","FUN_000223-T1",9.74136714304977,10.3071966512647,14.2118540291469,9.2777431559134,8.26241165462155
"80","FUN_000224-T1",4.85530127412029,3.9083837738355,3.97754254628144,3.81619785570943,4.65966878175507
"81","FUN_000225-T1",1.30382395382395,2.30948965159492,2.02063492063492,0.886243386243386,1.63211076672615
"82","FUN_000226-T1",2.36273993404924,2.09432417536367,2.40308549997988,2.17519172482317,1.78447272617504
"83","FUN_000227-T1",53.1942482290876,50.5082350963554,51.3730827393444,50.6235284939184,64.4863490575953
"84","FUN_000228-T1",8.80783190337766,8.15298412486706,9.69874584759601,8.55628790491027,8.72565759829134
"85","FUN_000229-T1",1.00247714117683,2.96338229357351,1.08042807352455,0.880130329964058,1.69243129061865
"86","FUN_000230-T1",51.7735287034309,47.7925577667239,52.0478778088543,51.7654183956256,51.5919783626996
"87","FUN_000231-T1",58.185355869707,60.6772430357497,62.2011077429533,61.7223629595599,52.07963487578
"88","FUN_000232-T1",21.974679429982,21.4467977964707,28.6457742453572,25.8731330708766,13.5991987403278
"89","FUN_000233-T1",1.59259716093689,1.70335982521269,2.14227029620922,1.94401083737059,1.24422143782863
"90","FUN_000234-T1",51.7120751901193,57.9979472336329,46.6820943668518,54.1977998424332,39.5328897786865
"91","FUN_000235-T1",50.3241077454302,63.3758061673883,42.0192243759114,41.6582006796932,50.2351276337087
"92","FUN_000236-T1",5.07911342225735,5.14392635733744,6.19906058824287,4.31924630516191,5.46845699010606
"93","FUN_000237-T1",37.8541596657216,37.3864371752648,38.3681637159856,37.9888160425108,34.0170197453728
"94","FUN_000238-T1",67.6242227606335,69.1274813563009,68.8997984975386,68.5952172282002,69.128983212719
"95","FUN_000239-T1",30.2188790837367,29.592321543171,29.1109547614588,27.0542243227974,35.2405678714463
"96","FUN_000240-T1",0.882943539735021,1.53798346261582,1.30443340160481,3.47985695576623,1.58595353173182
"97","FUN_000241-T1",0.714285714285714,0.714285714285714,0.840336134453782,1.44300144300144,0.492610837438424
"98","FUN_000242-T1",1.81589934698523,1.69513666009216,2.04035840146067,2.22131371529026,1.40859654182435
"99","FUN_000243-T1",32.5669508824886,32.715714461657,36.5401697788943,27.0890101508922,30.5208008101578
"100","FUN_000244-T1",1.64377324673407,1.49389103661517,1.81917695778635,1.82140202548341,1.48750303135841
"101","FUN_000245-T1",1.99691394141594,1.62451630768965,1.26750253561868,1.85416216828976,1.56287052184917
"102","FUN_000246-T1",2.36539126360002,1.84310548935039,2.18429501973484,2.05429606453877,1.63265922764098
"103","FUN_000247-T1",4.95702140962555,4.52120607086219,5.69853398195478,4.67521987878746,4.08963859093857
"104","FUN_000248-T1",2.30381307882326,2.25673133144876,1.34432809422357,2.31559182460539,2.13169113672266
"105","FUN_000249-T1",21.0212418300654,7.90598290598291,23.1746031746032,12.2377622377622,8.56410256410256
"106","FUN_000250-T1",1.25406936510676,0.5224475903275,1.6630786769374,2.20901405073478,1.37652724847283
"107","FUN_000251-T1",27.2473886348567,32.051282051282,32.2028098988883,35.068918813198,34.768442846246
"108","FUN_000252-T1",1.3761058275066,1.16266889980281,1.55470940762419,1.86694613681746,1.46164335176421
"109","FUN_000253-T1",0,6.29502442002442,1.66666666666667,1.66666666666667,2.73288802700567
"110","FUN_000254-T1",2.22008101486209,2.01652892561984,2.24129900600489,2.70320855614973,2.82391744576619
"111","FUN_000255-T1",1.81454198281539,1.34751471438778,1.28886117679852,1.95278422220471,1.90685768017854
"112","FUN_000256-T1",3.18572592566583,5.85034581676136,1.5629375681858,4.50090183103188,2.55258719371623
"113","FUN_000257-T1",1.57526998702628,0.511961722488038,1.46142707481717,1.13019818063678,0.585284280936455
"114","FUN_000258-T1",6.06617647058824,3.92307692307692,0,NA,0
"115","FUN_000260-T1",19.4345833048038,12.5600715689762,22.9333907409031,19.907298283204,21.69899795146
"116","FUN_000261-T1",2.28736162354359,1.26610580477362,2.33531371761403,1.69684433878675,1.58271987870782
"117","FUN_000262-T1",63.1382994122246,23.9639736110324,54.9009137333187,57.0643319424108,51.038130603789
"118","FUN_000263-T1",17.8285832702726,17.6877271588629,18.0855780941787,17.6912595727188,16.8531115606499
"119","FUN_000264-T1",1.74522913349729,1.37005819294108,1.51553882664549,1.7731393170034,1.26584649401054
"120","FUN_000265-T1",25.9778462823018,25.4138009131025,26.4880824835517,22.2001948450855,25.1250535373619
"121","FUN_000266-T1",2.01684476939197,2.32959649052977,1.9461434444338,1.88939626334759,1.33349222341353
"122","FUN_000267-T1",3.96473026181917,3.07173938582621,3.65054293625247,2.08941687769106,2.49952382720469
"123","FUN_000268-T1",1.64281365737988,2.0553288241223,1.7119687074484,1.61490909958948,1.73677765212631
"124","FUN_000269-T1",3.54062195491787,2.63057990767618,2.6080867766884,3.00342570323294,2.99680283904468
"125","FUN_000270-T1",58.3687908459084,47.4277235300132,58.5664952265572,54.9795774875791,53.3212457276967
