#Position (bp)	insert size
470725.5	95.07867225300235
1412175.5	95.64015166306122
2353625.5	95.1237060593772
3295075.5	95.54322423225757
4236525.5	95.68760969521523
5177975.5	96.32820931553536
6119425.5	96.73954327899845
7060875.5	97.3834395206177
8002325.5	99.79483466489125
8943775.5	97.74005939820802
9885225.5	96.6546800560157
1.08266755E7	97.63649695359088
1.17681255E7	96.46254110076941
1.27095755E7	96.69541389699201
1.36510255E7	105.13635605006954
1.45924755E7	110.271586495369
1.55339255E7	98.05671314808622
1.64753755E7	97.76074373969111
1.74168255E7	95.90609132192607
1.83582755E7	96.7484509754668
1.92997255E7	97.83380704368889
2.02411755E7	95.75978011649269
2.11815185E7	96.45344166556232
2.16522435E7	151.15236051502146
2.21240755E7	97.33296071130678
2.30655255E7	95.72681434770874
2.40069755E7	97.5142980568873
2.49484255E7	96.87649361895895
2.58898755E7	95.72366693330515
2.68313255E7	96.47280930016079
2.77727755E7	96.43507816491925
2.87142255E7	97.43410398155815
2.96556755E7	96.2288521168368
3.05971255E7	95.57305742188476
3.15385755E7	96.9523230691738
3.24800255E7	98.03317584164962
3.34214755E7	96.7839470959836
3.43629255E7	97.03733018973841
3.53043755E7	96.3076486641096
3.62458255E7	96.92275778068183
3.71872755E7	95.96331768747244
3.81287255E7	96.27779981616757
3.90701755E7	95.84882534919203
4.00116255E7	96.80868352239246
4.09530755E7	95.52349029106286
4.18945255E7	95.92536644195683
4.27621645E7	95.94849607361655
4.32328895E7	95.7761220350939
4.37774255E7	95.03287407641879
4.47188755E7	97.64997323525348
4.56603255E7	96.41844015665298
4.66017755E7	95.5918188895325
4.75432255E7	96.23593507985943
4.84846755E7	97.7322037407242
4.94261255E7	96.59834178991687
5.03675755E7	96.63156081313885
5.13090255E7	96.3793251106204
5.22504755E7	97.02092726133586
5.31919255E7	96.59463762044408
5.41333755E7	96.00925461883104
5.50748255E7	95.74474555783875
5.60162755E7	95.59733673102141
5.69577255E7	96.63741174367682
5.78991755E7	98.35297867627594
5.88406255E7	96.80647084815128
5.97820755E7	99.00027399055328
6.07235255E7	97.08364153100568
6.16649755E7	97.0180767472225
6.25183765E7	96.16901001754736
6.29891015E7	98.73093661305582
6.35478755E7	95.53281783635576
6.44893255E7	95.7585588066947
6.54307755E7	96.31298310045047
6.63722255E7	96.46341202481992
6.73136755E7	97.39039123858811
6.82551255E7	95.27140134671579
6.91965755E7	95.82497401347449
7.01380255E7	96.36794996262081
7.10794755E7	95.913007284863
7.20209255E7	95.97041532937176
7.29623755E7	98.5187864114398
7.39038255E7	96.49930198019803
7.48452755E7	95.51836120332378
7.57867255E7	98.38000660730579
7.67281755E7	97.36906012557719
7.76696255E7	100.31156389305892
7.86110755E7	97.50793325406913
7.95525255E7	96.92365847167238
8.04939755E7	99.88967344200645
8.14354255E7	96.7656811135152
8.21123265E7	99.4852492370295
8.25830515E7	96.47845635406905
8.33183255E7	97.63779624441584
8.42597755E7	97.03604311137104
8.52012255E7	95.88027150829434
8.61426755E7	96.33801260395465
8.70841255E7	97.91091755114597
8.80255755E7	96.85332622887961
8.89670255E7	97.13521493976661
8.99084755E7	97.46257155543249
9.08499255E7	97.812614340677
9.17913755E7	95.72082997069192
9.27328255E7	98.2700338311178
9.36742755E7	98.58262838261615
9.46157255E7	102.99078732440378
9.55571755E7	99.32111201886764
9.64654235E7	99.38542931637974
9.69361485E7	95.52104579084182
9.74400755E7	95.68934122073956
9.83815255E7	95.98427389981575
9.93229755E7	96.94988586007788
1.002644255E8	95.83702838772291
1.012058755E8	96.79339651022865
1.021473255E8	95.38513720439491
1.030887755E8	95.61537044845419
1.040302255E8	106.53034116331096
1.049716755E8	96.09947179019878
1.059131255E8	96.41936785937554
1.068545755E8	95.3308064251762
1.077960255E8	95.96748753434416
1.087374755E8	95.73432342591258
1.096789255E8	96.56021775746879
1.10575763E8	95.43024297144535
1.11046488E8	95.46128064226977
1.115618255E8	96.98025472262587
1.125032755E8	97.18483733426785
1.134447255E8	95.95047478681967
1.143861755E8	98.0104160154052
1.153276255E8	96.87806829123768
1.162690755E8	97.07444417788267
1.172105255E8	96.35006769351516
1.181519755E8	95.4437126871758
1.190934255E8	96.4447763989698
1.200348755E8	95.27326381332144
1.209763255E8	97.01581402235878
1.219177755E8	95.51478348977611
1.228592255E8	96.18623165595477
1.238006755E8	96.3374176013272
1.24670665E8	96.12624551447884
1.2514139E8	99.61813478948125
1.256835755E8	95.57650922683312
1.266250255E8	97.00661096460217
1.275664755E8	96.6402245027048
1.285079255E8	97.61392156732349
1.294493755E8	96.18736703259297
1.303908255E8	96.58938454249844
1.313322755E8	96.94884928206713
1.322737255E8	96.7724635878415
1.332151755E8	97.14619795048861
1.341566255E8	96.98597263130934
1.350980755E8	98.59217637721665
1.360395255E8	98.06189209029179
1.369809755E8	96.58276771053106
1.379224255E8	96.78564605201427
1.385269295E8	95.96854236019198
1.389976545E8	96.38965458567296
1.398053255E8	96.15863655466832
1.407467755E8	96.2917847279912
1.416882255E8	95.94153505463217
1.426296755E8	95.66574582490598
