#Position (bp)	mapping quality
470725.5	26.838447018176726
1412175.5	26.059515946084424
2353625.5	26.5683750684415
3295075.5	25.036106113033828
4236525.5	24.91562594154138
5177975.5	24.55246034702371
6119425.5	22.648629760164795
7060875.5	22.360935002550832
8002325.5	20.025709825061103
8943775.5	21.9316284143516
9885225.5	18.973525403698897
1.08266755E7	17.568746192758166
1.17681255E7	22.760762259036667
1.27095755E7	21.72571815103741
1.36510255E7	13.352000689064164
1.45924755E7	8.586629642644354
1.55339255E7	17.345668960098017
1.64753755E7	21.60129975875946
1.74168255E7	25.12787985795072
1.83582755E7	22.371675442168236
1.92997255E7	21.164254708988874
2.02411755E7	24.970109336111804
2.11815185E7	23.44170383014388
2.16522435E7	2.7826626717438794
2.21240755E7	21.93878549900786
2.30655255E7	25.023772766072653
2.40069755E7	21.307621476306117
2.49484255E7	23.251054234238616
2.58898755E7	24.67603519473734
2.68313255E7	19.702668998360362
2.77727755E7	19.441428102897337
2.87142255E7	21.369282875884323
2.96556755E7	24.15896102844188
3.05971255E7	24.921945151505554
3.15385755E7	19.49430901711216
3.24800255E7	17.495897412552928
3.34214755E7	24.801134218776493
3.43629255E7	21.2351049608107
3.53043755E7	22.716506496832263
3.62458255E7	21.947519882431276
3.71872755E7	23.216215947015048
3.81287255E7	21.419131767105867
3.90701755E7	24.37286699362199
4.00116255E7	21.87887250374996
4.09530755E7	26.22398689355073
4.18945255E7	24.2206702962138
4.27621645E7	26.79712820080227
4.32328895E7	19.77937039508231
4.37774255E7	26.294443348735147
4.47188755E7	22.7024878887017
4.56603255E7	21.002296984625236
4.66017755E7	22.969056092149504
4.75432255E7	22.389488454901265
4.84846755E7	18.80050966217441
4.94261255E7	22.73829129369505
5.03675755E7	21.195191062567712
5.13090255E7	22.542720556515917
5.22504755E7	20.36689157089009
5.31919255E7	18.119606975211912
5.41333755E7	25.550723787010877
5.50748255E7	23.884082010503413
5.60162755E7	23.69207529850379
5.69577255E7	22.09541729919053
5.78991755E7	17.454378002900917
5.88406255E7	20.68337885878922
5.97820755E7	14.064276568184072
6.07235255E7	20.87524051693369
6.16649755E7	21.25061307352032
6.25183765E7	24.582689958008313
6.29891015E7	19.302289835228297
6.35478755E7	25.474650459280948
6.44893255E7	24.440126372638552
6.54307755E7	22.10782574945955
6.63722255E7	19.586859512964576
6.73136755E7	20.227787267619835
6.82551255E7	25.628566001001435
6.91965755E7	26.445288395636922
7.01380255E7	21.4631242998315
7.10794755E7	24.35330198226921
7.20209255E7	22.406135992495788
7.29623755E7	19.899915714377556
7.39038255E7	22.20632762730582
7.48452755E7	23.86445885695392
7.57867255E7	13.417969648040794
7.67281755E7	13.470360519166622
7.76696255E7	9.164146585225042
7.86110755E7	15.240545098355145
7.95525255E7	19.437278420523594
8.04939755E7	12.506056040718128
8.14354255E7	20.67431736886234
8.21123265E7	15.610913435534107
8.25830515E7	21.972093245467
8.33183255E7	19.85392149472313
8.42597755E7	17.563613237066726
8.52012255E7	20.633807047331466
8.61426755E7	19.565429334426778
8.70841255E7	16.98316793023004
8.80255755E7	21.46420908277515
8.89670255E7	20.074936626792002
8.99084755E7	20.74342975636783
9.08499255E7	17.00136250875731
9.17913755E7	22.87493760986536
9.27328255E7	17.7202032615638
9.36742755E7	18.234809365470674
9.46157255E7	7.109276951997565
9.55571755E7	14.554012647382185
9.64654235E7	14.085514441003287
9.69361485E7	28.40375346159746
