#Position (bp)	insert size
470725.5	114.69044358640507
1412175.5	115.8000844254274
2353625.5	114.88252414484728
3295075.5	115.79107553861827
4236525.5	115.92175329387669
5177975.5	116.61928606272777
6119425.5	116.87459461153209
7060875.5	117.36565660266744
8002325.5	119.86270321155726
8943775.5	117.82683678484001
9885225.5	116.73441729159188
1.08266755E7	118.33793935080853
1.17681255E7	116.94549372040937
1.27095755E7	116.76519083969465
1.36510255E7	126.53582155341199
1.45924755E7	134.06164605716603
1.55339255E7	118.67749686646219
1.64753755E7	117.57095717593296
1.74168255E7	116.52663405444552
1.83582755E7	116.25688859150218
1.92997255E7	117.28561014418595
2.02411755E7	115.67075371549893
2.11815185E7	116.39660929117815
2.16522435E7	175.69135802469137
2.21240755E7	117.62089218777152
2.30655255E7	115.70520445114055
2.40069755E7	117.26282709152738
2.49484255E7	116.6098268728223
2.58898755E7	115.4775852198298
2.68313255E7	116.27064358728262
2.77727755E7	117.25849400100897
2.87142255E7	117.27582655448103
2.96556755E7	116.37574670444195
3.05971255E7	115.46903901379076
3.15385755E7	116.793550318402
3.24800255E7	119.10761526461373
3.34214755E7	117.4025103646968
3.43629255E7	117.79350559953403
3.53043755E7	116.60990866551865
3.62458255E7	116.81123229312081
3.71872755E7	115.81324184067488
3.81287255E7	116.83743933054393
3.90701755E7	116.01899611901682
4.00116255E7	117.2166884343522
4.09530755E7	115.83186554141622
4.18945255E7	115.96594652138518
4.27621645E7	115.77833926175211
4.32328895E7	115.9052704282223
4.37774255E7	114.47391217683153
4.47188755E7	117.94917202447134
4.56603255E7	117.07615706501119
4.66017755E7	115.12529733859671
4.75432255E7	116.52943576415123
4.84846755E7	119.17278503640145
4.94261255E7	117.16097462460905
5.03675755E7	116.52665264135736
5.13090255E7	116.19819157414994
5.22504755E7	118.19403780737531
5.31919255E7	116.56027493470982
5.41333755E7	115.79997580274397
5.50748255E7	116.24390915842177
5.60162755E7	116.05987644294001
5.69577255E7	117.27771748268852
5.78991755E7	118.60901927327203
5.88406255E7	116.98145914262484
5.97820755E7	118.87004007926987
6.07235255E7	116.81576752033821
6.16649755E7	117.2151075695205
6.25183765E7	115.9075783757097
6.29891015E7	120.46857674562865
6.35478755E7	115.3551878922698
6.44893255E7	115.93847872926257
6.54307755E7	116.69700096696445
6.63722255E7	116.86087217143714
6.73136755E7	118.9046738582319
6.82551255E7	115.19496858492076
6.91965755E7	116.09951504507566
7.01380255E7	116.07295313222431
7.10794755E7	116.27521311242013
7.20209255E7	116.11153656184585
7.29623755E7	119.06450603486813
7.39038255E7	116.5628286638604
7.48452755E7	115.26618280691406
7.57867255E7	119.01586726618422
7.67281755E7	117.90620433230359
7.76696255E7	122.00604899221942
7.86110755E7	118.22546979509502
7.95525255E7	117.91758778625955
8.04939755E7	120.79261969921414
8.14354255E7	117.07933871646703
8.21123265E7	121.01953074363739
8.25830515E7	116.66431840617427
8.33183255E7	117.34260913964769
8.42597755E7	116.81226426269163
8.52012255E7	115.65684086055238
8.61426755E7	116.43713902289869
8.70841255E7	118.60057938034748
8.80255755E7	117.00022566571386
8.89670255E7	117.5450316037482
8.99084755E7	118.06356959902078
9.08499255E7	117.75578265273558
9.17913755E7	115.85365307914772
9.27328255E7	120.09161160264307
9.36742755E7	119.24737774556583
9.46157255E7	124.7010412396491
9.55571755E7	119.92332306469244
9.64654235E7	119.50461244044932
9.69361485E7	115.26406980367716
9.74400755E7	115.53130652534449
9.83815255E7	115.52476412556054
9.93229755E7	116.9674404966085
1.002644255E8	116.35343123070987
1.012058755E8	116.945461885477
1.021473255E8	115.21250472442695
1.030887755E8	115.96643279016874
1.040302255E8	130.30577059881995
1.049716755E8	116.83964023668639
1.059131255E8	116.5328135601739
1.068545755E8	115.31014457458916
1.077960255E8	115.8875306339644
1.087374755E8	115.9481702421674
1.096789255E8	116.4840997111807
1.10575763E8	115.50476623919101
1.11046488E8	115.56254540171437
1.115618255E8	117.83376109668458
1.125032755E8	118.164216611952
1.134447255E8	116.14048847646511
1.143861755E8	117.26361965289094
1.153276255E8	117.51505307906619
1.162690755E8	117.65461298956683
1.172105255E8	116.74834392353824
1.181519755E8	115.52913093717692
1.190934255E8	117.56149367410957
1.200348755E8	115.44745911594534
1.209763255E8	117.18939223744896
1.219177755E8	115.30084275318549
1.228592255E8	116.52518230038235
1.238006755E8	117.25587775971248
1.24670665E8	116.1616767780133
1.2514139E8	120.62500889869723
1.256835755E8	115.08586929351097
1.266250255E8	117.90164978936885
1.275664755E8	117.23933079377015
1.285079255E8	118.49859119706569
1.294493755E8	116.40560522970378
1.303908255E8	116.42676918860045
1.313322755E8	117.94922208120975
1.322737255E8	117.24017541498112
1.332151755E8	117.29944420850491
1.341566255E8	116.86883509565033
1.350980755E8	119.02582677165354
1.360395255E8	117.60596292481978
1.369809755E8	116.50328898432801
1.379224255E8	117.25778994735948
1.385269295E8	116.40998867994661
1.389976545E8	116.11091719212456
1.398053255E8	116.75441513858433
1.407467755E8	116.35777286872954
1.416882255E8	116.07067191667726
1.426296755E8	115.55981732917577
1.435711255E8	115.89465663396514
1.445125755E8	115.97708230234979
1.454540255E8	115.86298194920272
1.463954755E8	115.92489623563199
1.473369255E8	116.01229613756014
1.482783755E8	116.87912686188652
1.492198255E8	116.36672066066178
1.501612755E8	118.59723289777095
1.50869654E8	126.63587617468214
1.51340379E8	116.2320104844985
1.520441755E8	117.96091739552963
1.529856255E8	121.75640036730945
1.539270755E8	122.5063752276867
1.548685255E8	118.59436685734983
1.558099755E8	119.76338290217109
1.567514255E8	119.5673358490566
1.576928755E8	118.97745283680483
1.586343255E8	119.2696466031951
1.595757755E8	123.90675058292734
1.605172255E8	128.48309459285068
1.614586755E8	125.17924655814942
1.624001255E8	127.9231626294722
1.62980695E8	127.78563283922463
1.6345142E8	116.2808665059974
1.642830255E8	117.13673666751309
1.652244755E8	120.2512438565621
1.661659255E8	116.66220723391639
1.671073755E8	117.92643674474176
1.680488255E8	116.42947875602277
1.689902755E8	119.11191094249202
1.699317255E8	121.52182420421265
1.708731755E8	118.63069138532188
1.718146255E8	115.9954762956944
1.727560755E8	116.46399216273099
1.736975255E8	116.5350538592237
1.745109635E8	116.3837989085191
1.749816885E8	117.47935407756968
1.755804255E8	115.12124611667242
1.765218755E8	116.3447183238806
1.774633255E8	116.40651794100123
1.784047755E8	116.64518422264048
1.793462255E8	117.04541149064805
1.802876755E8	117.82656603918151
1.812291255E8	118.22318406006627
1.821705755E8	116.64970940467228
1.831120255E8	116.325738506423
1.840534755E8	114.8101341953915
1.849397025E8	116.02088778912395
1.854104275E8	122.4162125911644
1.859363755E8	115.94474737542585
1.868778255E8	118.0531310789303
1.878192755E8	117.02683607433354
1.887607255E8	116.55805893786086
1.897021755E8	117.5311281812963
1.906436255E8	121.3709110785129
1.915850755E8	119.84570301839419
1.925265255E8	122.24446807547852
1.934679755E8	122.97876267349149
1.944094255E8	117.78528583446106
1.95129994E8	115.82232471368607
1.95600719E8	120.10669045033866
1.962923255E8	121.65420473615514
1.972337755E8	127.79664273704998
1.981752255E8	129.00832405182015
1.991166755E8	129.01125481668
2.000581255E8	118.61671268682382
2.009995755E8	116.97254281618878
2.019410255E8	116.73669382564302
2.028824755E8	116.36589988536493
2.038239255E8	115.4735611211637
2.047653755E8	116.1190385858791
2.05281456E8	117.08627993429585
2.05752181E8	116.47519334857225
2.066482755E8	118.46166115265265
2.075897255E8	117.13095670740017
2.085311755E8	116.19440334122852
2.094726255E8	118.01613305095303
2.104140755E8	115.71884221109921
2.113555255E8	116.01847756454892
2.122969755E8	117.26036720703509
2.132384255E8	116.31055698716281
2.141798755E8	115.888545355557
2.14757119E8	118.95964764427322
2.15227844E8	118.6708194947476
2.160627755E8	116.31912429327936
2.170042255E8	116.04514431673053
2.179456755E8	116.92375309245288
2.188871255E8	117.0155304521639
2.198285755E8	117.37290800358522
2.207700255E8	117.19410248267359
2.217114755E8	116.79765562162946
2.226529255E8	117.56080710056808
2.235943755E8	115.48752893370876
2.241609715E8	116.07436081623966
2.246316965E8	116.55666014776185
2.254772755E8	118.16146908074286
2.264187255E8	115.87058853239391
2.273601755E8	117.04545419750913
2.283016255E8	123.3756771682533
2.292430755E8	117.63811197198302
2.301845255E8	116.13467820132934
2.311259755E8	116.43385160938352
2.320674255E8	116.80552041082127
2.330088755E8	116.0679255952739
2.33512304E8	115.85580836725161
2.33983029E8	115.83875992362577
2.348917755E8	117.11402143105622
2.358332255E8	118.58462484712815
2.367746755E8	115.93360407235184
2.377161255E8	116.52353802061101
2.386575755E8	117.04567458723439
2.395990255E8	116.23119691048433
2.405404755E8	116.36714807501194
2.414819255E8	124.82748002338725
2.423860015E8	115.72881857950058
2.428567265E8	126.10076986527358
2.433648255E8	116.58351081452032
2.443062755E8	121.073032306349
2.452477255E8	115.62436882257718
2.461891755E8	116.18937568111325
2.471306255E8	116.00590502508908
2.480720755E8	117.01099713628469
2.490135255E8	117.09969361702127
2.499549755E8	115.77872598192435
2.508964255E8	115.94070367362538
2.513853295E8	118.46666666666667
2.518560545E8	116.47268267533238
2.527793255E8	115.33052690012491
2.537207755E8	115.84800232331096
2.546622255E8	118.38974513378035
2.556036755E8	117.28561436555148
2.565451255E8	116.23037634259849
2.574865755E8	117.46689133729006
2.582367915E8	118.78398933347846
2.587075165E8	116.41672049460183
2.593694755E8	116.74799491005476
2.603109255E8	116.89836598899323
2.612523755E8	117.87396194620298
2.621938255E8	117.94874205452734
2.631352755E8	116.71160846594935
2.640767255E8	118.05391211586591
2.649058955E8	122.04151755432368
2.653766205E8	119.16699684826655
2.659596255E8	116.17711155075331
2.669010755E8	116.14702704093447
2.678425255E8	118.09093676582509
2.687839755E8	117.14755121139649
2.697254255E8	115.69694455663868
2.706668755E8	116.24475016532779
2.71474023E8	116.59924623115577
2.71944748E8	120.55673338860595
2.725497755E8	116.2337491139272
2.734912255E8	116.55040318043731
2.744326755E8	125.27583114320697
2.753741255E8	117.87459577734661
2.763155755E8	115.75453951868666
2.772570255E8	117.06437779378086
2.77928726E8	118.05702089960938
2.78399451E8	115.8876607263704
2.791399255E8	117.40697770173207
2.800813755E8	116.30034169449407
2.810228255E8	120.95491866110213
2.819642755E8	123.83281315357637
2.829057255E8	116.18725435338057
2.836366105E8	115.63496945093698
2.841073355E8	123.707428705551
2.847886255E8	126.04353817665044
2.857300755E8	119.45921476966774
2.866715255E8	117.7565651900063
2.876129755E8	117.64526176807429
2.885544255E8	117.29007804727675
2.89342109E8	119.79209725205918
2.89812834E8	116.66708522575475
2.904373255E8	122.27104143459762
2.913787755E8	121.3104720620299
2.923202255E8	118.37656264370662
2.932616755E8	116.72720677712253
2.942031255E8	127.69046316557258
2.950462245E8	116.47740021574973
2.955169495E8	116.56763464879623
2.960860255E8	116.9996039139173
2.970274755E8	115.9294943938283
2.979689255E8	116.20945456555995
2.989103755E8	117.28399746192893
2.998518255E8	117.45634740505372
3.006943635E8	116.55891032766927
3.011650885E8	116.99158014238074
3.017347255E8	116.54549852190272
3.026761755E8	116.4816949469939
3.036176255E8	121.18704246703768
3.045590755E8	122.99809832824788
3.055005255E8	122.57801272906121
3.062940285E8	126.76890672016049
3.067647535E8	115.1781659079234
3.073834255E8	118.35006422658927
3.083248755E8	116.95487008843534
3.092663255E8	117.4931691420693
3.102077755E8	117.04055994257
3.111492255E8	115.74209211771459
3.116838385E8	121.81065088757397
3.121545635E8	126.71685870902786
3.130321255E8	124.18783019619295
3.139735755E8	116.36601314247763
3.149150255E8	116.6637051949757
3.158564755E8	115.36795497150744
3.16467897E8	117.50391227976793
3.16938622E8	116.36816755948072
3.177393755E8	115.62709715010368
3.186808255E8	115.53063766142314
3.196222755E8	117.01249490100098
3.205637255E8	115.74310272054026
3.212433895E8	117.61546699508708
3.217141145E8	116.08925956579868
3.224466255E8	116.72947329060939
3.233880755E8	117.69969771781021
3.243295255E8	115.5759406931088
3.252709755E8	117.31630191787269
3.259428095E8	116.0820366377217
3.264135345E8	119.22196240669125
3.271538755E8	116.88256584054781
3.280953255E8	117.00379925352267
3.290367755E8	115.92161025901044
3.296336095E8	118.52165374892932
3.301043345E8	117.63118230895617
3.309196755E8	117.59991862889692
3.318611255E8	119.71771331584632
3.32699089E8	116.09300479162023
3.33169814E8	117.20556759534395
3.337440255E8	117.62308208357679
3.346854755E8	116.25853371404378
3.356269255E8	116.47208391504714
3.3614339E8	117.28813383208644
3.36614115E8	126.64080407494997
3.375098255E8	117.39887111947318
3.384512755E8	117.66683232946622
3.390632475E8	118.32722090116457
3.395339725E8	116.30653331136219
3.403341755E8	115.95148247978436
3.412756255E8	115.77013916137668
3.41979007E8	116.81687450848219
3.42449732E8	117.88573679028552
3.431585255E8	117.19285211680544
3.440999755E8	116.36996734972755
3.448213995E8	116.97903398306146
3.452921245E8	117.8397673188789
3.459828755E8	115.4820550766577
3.469243255E8	119.44702330547476
3.475841435E8	123.45361821338383
3.480548685E8	119.82078095014295
3.488072255E8	119.28393178635727
3.497486755E8	115.92050393226891
3.50295955E8	121.31466828971394
3.5076668E8	116.87968100847988
3.516315755E8	119.78541754770019
3.52460238E8	121.73076245817926
3.52930963E8	118.92365016872891
3.535144755E8	115.88244403700136
3.544559255E8	117.0805614907611
3.54952101E8	134.56338149294805
3.55422826E8	116.52012189972129
3.563388255E8	118.06226961882948
3.56872295E8	126.58693092621664
3.5734302E8	115.91682046038358
3.582217255E8	117.79552384787986
3.587365445E8	126.70298507462687
3.592072695E8	116.81139585646417
3.60069625E8	117.4748723270612
3.6054035E8	124.38712745719721
3.610460755E8	116.52844412821034
3.61587945E8	116.80497293640055
3.620367945E8	117.55184191011354
3.62436375E8	121.0
3.625559195E8	123.59598145285935
3.627609185E8	129.62387387387386
3.629578815E8	120.9431847133758
3.631360985E8	146.0911078717201
3.63307211E8	128.03355957767724
3.6339472E8	192.3
3.63472325E8	135.5064267352185
3.63606574E8	124.53578838174273
3.6372952E8	121.34864117607391
3.63851646E8	117.66297144234245
3.639688585E8	131.98791018998273
3.64078852E8	120.17499114417286
3.64181608E8	137.51892744479494
3.642724245E8	133.146835443038
3.643276105E8	106.2
3.64367352E8	109.52380952380952
3.644312485E8	120.34785734828876
3.645060405E8	128.53556485355648
3.64579866E8	147.33952702702703
3.646529445E8	140.22772277227722
3.647232875E8	121.00219538968167
3.6479061E8	123.60917721518987
3.64856413E8	115.43954480796586
3.649210565E8	125.79642857142858
3.649845345E8	117.86074721009219
3.65045903E8	130.97763347763347
3.65104542E8	178.06896551724137
3.651614335E8	141.20325203252034
3.652177875E8	118.62201834862385
3.652642145E8	108.2
3.652918195E8	146.66666666666666
3.65328381E8	101.11111111111111
3.65383017E8	124.68906361686919
3.65437E8	151.82608695652175
3.654894715E8	105.95238095238095
3.655400855E8	131.22619047619048
3.655885265E8	124.38422205989774
3.656333805E8	118.29310344827586
3.65670954E8	137.02061855670104
3.657012785E8	106.37777777777778
3.659696625E8	127.29804624484674
3.666947755E8	127.78244599077595
3.67241192E8	125.62015945330296
3.67711917E8	124.03616196230499
3.68310776E8	131.02819079338647
3.68781501E8	125.62554104681192
3.69171261E8	119.93735744089012
3.69525295E8	123.28820116054159
3.698731595E8	130.1645204689602
3.70040548E8	126.1468671679198
3.702362955E8	125.15626354573038
3.705074745E8	134.39010962001672
3.707077425E8	121.22279209407056
3.70840922E8	112.96428571428571
3.709156315E8	97.7007874015748
3.70964909E8	128.01781926177344
3.710464065E8	120.44945923460898
3.711396675E8	119.10016590626296
3.712278055E8	138.32130384167635
3.71309269E8	129.12727272727273
3.713828255E8	117.18509880937769
3.714523975E8	114.32136778585796
3.71520397E8	117.87571701720842
3.71586391E8	119.50580184468907
3.71651757E8	118.5244449428123
3.71716219E8	118.67655468191565
3.717794435E8	127.29651162790698
3.718411425E8	119.29369975696392
3.718720855E8	84.33333333333333
3.719016015E8	133.19470198675498
3.71959563E8	117.38393077873918
3.72017749E8	127.94569288389513
3.72075165E8	121.88949771689498
3.72131641E8	118.55379188712521
3.72187388E8	116.15573770491804
3.72242547E8	127.31815830315571
3.722974235E8	121.1557719054242
3.72352064E8	129.40820219360992
3.72406525E8	124.14087237479806
3.724607585E8	124.26465636001836
3.72514754E8	119.9825314128103
3.725683565E8	125.14295103516267
3.72621572E8	120.27956230144723
3.726742505E8	122.93973275156804
3.727265365E8	121.25385187546487
3.72778722E8	122.1976374375284
3.72809488E8	132.1133896260555
3.72835457E8	118.56147950683106
3.72882455E8	126.07334963325184
3.7293388E8	119.12488233448384
3.72984986E8	130.56578947368422
3.73035813E8	115.88578371810449
3.730859895E8	121.11487050960736
3.73135021E8	120.11145071498744
3.731829795E8	117.84583083383323
3.732302795E8	121.5614489003881
3.732774285E8	119.63509174311926
3.73324505E8	122.76202290076336
3.733714415E8	127.20191765369431
3.7341813E8	122.29682702149437
3.734646815E8	116.42226980728051
3.735109215E8	122.97712569316081
3.73556781E8	116.77401520387008
3.736025395E8	116.56084656084656
3.736482E8	115.33867677062081
3.73693682E8	128.2680608365019
3.73736011E8	120.01755926251097
3.737584015E8	157.875
3.7378327E8	120.44342857142857
3.73827355E8	123.04306821754166
3.7387109E8	117.43156424581005
3.73914536E8	117.98439753507277
3.739578725E8	121.51997810618501
3.74001183E8	120.07181088314006
3.74044483E8	133.39197530864197
3.74087645E8	114.9469696969697
3.741306385E8	122.80772005772006
3.74173455E8	117.63679923334931
3.74216004E8	128.59384429692216
3.74258393E8	152.99001188489657
3.743006525E8	120.84138869979579
3.743426115E8	119.33810068649886
3.743842115E8	119.20983606557377
3.744251475E8	114.6316371681416
3.744655085E8	107.74258970358814
3.74505773E8	126.57388005780346
3.74545988E8	123.1075
3.745860855E8	121.32542113323125
3.74625998E8	138.83804627249359
3.74665799E8	115.3848167539267
3.746913935E8	138.53333333333333
3.747110075E8	130.73469387755102
3.7474449E8	128.75033141847106
3.74783624E8	122.08333333333333
3.74822439E8	118.82997198879552
3.748606395E8	122.0682272337996
3.74898524E8	112.92558139534884
3.74936354E8	116.18808091853472
3.749740715E8	134.05197505197506
3.750116165E8	118.07152202354993
3.750490195E8	122.13168572482479
3.750863895E8	117.28902765388047
3.75123715E8	121.14745175655617
3.751608595E8	116.75148936170213
3.7519786E8	142.19117647058823
3.7523482E8	115.53290870488323
3.75271698E8	121.34668071654373
3.75308419E8	136.63947368421051
3.753449325E8	124.64285714285714
3.75381318E8	115.09252483010978
3.75417665E8	116.17303284950344
3.75453968E8	130.65546218487395
3.754896855E8	119.73809523809524
3.755248195E8	123.74361820199778
3.755598365E8	113.7398863256436
3.75594756E8	127.54994511525796
3.756253795E8	119.73908577298408
3.75642766E8	122.60629921259843
3.75664154E8	123.40639269406392
3.756983965E8	122.66173221387538
