#Position (bp)	mapping quality
470725.5	26.274143605839708
1412175.5	25.300392655008963
2353625.5	26.106304965057713
3295075.5	24.274343251441508
4236525.5	24.20010306349544
5177975.5	23.695442094517837
6119425.5	22.291855820249324
7060875.5	22.27201440439238
8002325.5	20.046766214593827
8943775.5	21.333602114397966
9885225.5	18.700676978965966
1.08266755E7	16.743954590375544
1.17681255E7	21.64997823649038
1.27095755E7	21.086583329785938
1.36510255E7	13.016629418935391
1.45924755E7	7.849212606738291
1.55339255E7	16.3254415348739
1.64753755E7	20.766711572591472
1.74168255E7	24.297234922214926
1.83582755E7	22.040132203734604
1.92997255E7	21.7822323448755
2.02411755E7	24.83962823362887
2.11815185E7	22.71476979823713
2.16522435E7	2.7109078840622467
2.21240755E7	20.257496774371372
2.30655255E7	24.621416103308963
2.40069755E7	22.24528441508186
2.49484255E7	24.119272455692855
2.58898755E7	24.445591665041984
2.68313255E7	18.80052650336631
2.77727755E7	17.722868041433358
2.87142255E7	20.82334357725535
2.96556755E7	23.537533243600567
3.05971255E7	24.29463418709351
3.15385755E7	19.237976225655064
3.24800255E7	16.18612121678259
3.34214755E7	23.996862030227412
3.43629255E7	20.019187851941517
3.53043755E7	22.079343143090732
3.62458255E7	21.380983624310502
3.71872755E7	22.351601436393562
3.81287255E7	19.648455157872014
3.90701755E7	23.61281713005041
4.00116255E7	20.90985013558772
4.09530755E7	25.573190703946395
4.18945255E7	23.405807954772985
4.27621645E7	26.269342106651283
4.32328895E7	19.951548116188615
4.37774255E7	25.775996640786172
4.47188755E7	21.843242149684546
4.56603255E7	18.700272859195202
4.66017755E7	22.509122665652725
4.75432255E7	21.34824393449581
4.84846755E7	16.954244967179545
4.94261255E7	21.763026631370458
5.03675755E7	20.900045630172645
5.13090255E7	22.457363013929708
5.22504755E7	18.891981910591763
5.31919255E7	16.96508309719207
5.41333755E7	24.679934736755303
5.50748255E7	22.924829765775602
5.60162755E7	22.821250281044883
5.69577255E7	20.61964325046245
5.78991755E7	16.624300842505846
5.88406255E7	20.471243840892715
5.97820755E7	13.705103304760236
6.07235255E7	21.160785629998266
6.16649755E7	20.56321174130068
6.25183765E7	23.80605959364086
6.29891015E7	18.112645661956947
6.35478755E7	24.827198463791486
6.44893255E7	23.54769384080033
6.54307755E7	21.130023485150843
6.63722255E7	18.851030740848636
6.73136755E7	17.95789640126832
6.82551255E7	24.662270512149597
6.91965755E7	25.859210173962584
7.01380255E7	21.501721021436488
7.10794755E7	23.70807611264489
7.20209255E7	21.181762151987982
7.29623755E7	19.099798779220805
7.39038255E7	21.190077227904816
7.48452755E7	23.265458698991015
7.57867255E7	12.103779122494476
7.67281755E7	12.811419088476788
7.76696255E7	6.896129571872155
7.86110755E7	14.203271645049687
7.95525255E7	17.933429425487763
8.04939755E7	12.285426777182018
8.14354255E7	19.582784383122405
8.21123265E7	14.503797197446673
8.25830515E7	21.486943682123403
8.33183255E7	20.572328215948723
8.42597755E7	18.728833236977902
8.52012255E7	20.417577450046036
8.61426755E7	18.54997337823495
8.70841255E7	15.760830984352518
8.80255755E7	21.265137280388952
8.89670255E7	18.55410633747338
8.99084755E7	19.623304108979863
9.08499255E7	16.358786611907366
9.17913755E7	22.09121911253355
9.27328255E7	16.113423901969313
9.36742755E7	17.868356262914475
9.46157255E7	6.488507210050751
9.55571755E7	13.835774867524446
9.64654235E7	14.42733850682988
9.69361485E7	28.132528013839885
9.74400755E7	23.339309013091565
9.83815255E7	22.836081957741992
9.93229755E7	20.712943923947815
1.002644255E8	22.633872568697072
1.012058755E8	21.884095094895624
1.021473255E8	24.618425071812073
1.030887755E8	25.097037838282546
1.040302255E8	5.05064117074764
1.049716755E8	22.45425043481189
1.059131255E8	22.48693617445939
1.068545755E8	26.40626670195388
1.077960255E8	25.412669914469024
1.087374755E8	25.733147206672513
1.096789255E8	23.112871880216286
1.10575763E8	25.693733124987634
1.11046488E8	25.667966030187355
1.115618255E8	21.389004285097734
1.125032755E8	20.886139260735316
1.134447255E8	22.64410345265431
1.143861755E8	19.124242364917567
1.153276255E8	21.309753615588438
1.162690755E8	21.225976498730535
1.172105255E8	22.899820568956674
1.181519755E8	25.442006172256832
1.190934255E8	20.598524533912236
1.200348755E8	25.269782521850985
1.209763255E8	19.07154372097262
1.219177755E8	22.64869218892683
1.228592255E8	23.65143634516413
1.238006755E8	20.359756394755703
1.24670665E8	23.649681347314715
1.2514139E8	19.805818901463446
1.256835755E8	25.854899256673168
1.266250255E8	20.34170379604974
1.275664755E8	20.454384310772262
1.285079255E8	16.779030617376947
1.294493755E8	22.14495764875422
1.303908255E8	19.49254052888643
1.313322755E8	20.980177651947248
1.322737255E8	21.365502751920907
1.332151755E8	15.075182256673045
1.341566255E8	20.231575205747983
1.350980755E8	15.462169960006836
1.360395255E8	16.553913800148692
1.369809755E8	22.72134010512904
1.379224255E8	21.497575036037954
1.385269295E8	22.646081507211054
1.389976545E8	21.890129334112153
1.398053255E8	24.38937744888252
1.407467755E8	20.790640745922232
1.416882255E8	24.284803163816836
1.426296755E8	24.222160623565888
1.435711255E8	25.053535351459562
1.445125755E8	22.058001676334037
1.454540255E8	21.874327558111567
1.463954755E8	24.898197405663947
1.473369255E8	23.27807651177361
1.482783755E8	21.13020033926399
1.492198255E8	22.541471755436223
1.501612755E8	22.30031244701084
1.50869654E8	5.786016636456857
1.51340379E8	19.64647565075663
1.520441755E8	16.369068320074838
1.529856255E8	8.73428065021079
1.539270755E8	10.650769068932359
1.548685255E8	17.090424785334353
1.558099755E8	14.100979916271925
1.567514255E8	12.382718817932364
1.576928755E8	11.983375136840843
1.586343255E8	12.355531204496593
1.595757755E8	10.611586677624533
1.605172255E8	5.099819525364137
1.614586755E8	7.679214995924236
1.624001255E8	6.140876303080302
1.62980695E8	5.582794640991512
1.6345142E8	23.496838597710283
1.642830255E8	22.924742566143884
1.652244755E8	18.808112745443026
1.661659255E8	21.184498847881432
1.671073755E8	15.149621803500311
1.680488255E8	20.099734369067775
1.689902755E8	20.38705471435313
1.699317255E8	14.833159190503201
1.708731755E8	20.170234785858746
1.718146255E8	23.008978653400195
1.727560755E8	20.93755618819949
1.736975255E8	19.371208891658608
1.745109635E8	22.500068142809386
1.749816885E8	22.47983870065213
1.755804255E8	27.697880336573753
1.765218755E8	23.326559823633886
1.774633255E8	23.64231629061309
1.784047755E8	22.159174123891557
1.793462255E8	19.621951253007662
1.802876755E8	22.214821393633088
1.812291255E8	18.271183082305672
1.821705755E8	21.459871338639825
1.831120255E8	23.473257684684388
1.840534755E8	24.711941985680625
1.849397025E8	23.086552951839085
1.854104275E8	11.509016363146948
1.859363755E8	24.71862443407707
1.868778255E8	22.746717288066964
1.878192755E8	21.20298748837705
1.887607255E8	22.617971084362708
1.897021755E8	20.10377098080002
1.906436255E8	16.24849214456547
1.915850755E8	18.19403634985628
1.925265255E8	17.76057763546785
1.934679755E8	15.922735650352369
1.944094255E8	19.546256859383384
1.95129994E8	21.612102838716666
1.95600719E8	11.053715890226249
1.962923255E8	14.707695272962797
1.972337755E8	6.043025094213872
1.981752255E8	5.419944342155585
1.991166755E8	5.144054396883898
2.000581255E8	18.859150399247568
2.009995755E8	19.841945707628756
2.019410255E8	22.682258438955106
2.028824755E8	24.156596614822845
2.038239255E8	24.851333179867837
2.047653755E8	21.951152112987998
2.05281456E8	22.556699948630534
2.05752181E8	22.964787038707957
2.066482755E8	18.689066156970554
2.075897255E8	21.48373051142788
2.085311755E8	24.54633143660411
2.094726255E8	19.453725323774087
2.104140755E8	24.22552700198059
2.113555255E8	23.32739765671894
2.122969755E8	19.626413785983857
2.132384255E8	22.408853535956283
2.141798755E8	25.78172091324586
2.14757119E8	20.31112826459491
2.15227844E8	19.048653174175893
2.160627755E8	22.093685709833835
2.170042255E8	22.024011392049246
2.179456755E8	22.637966213780054
2.188871255E8	21.72093631422589
2.198285755E8	19.83626493541646
2.207700255E8	19.92857458593608
2.217114755E8	24.19202896837048
2.226529255E8	21.407292879157108
2.235943755E8	26.03829339054381
2.241609715E8	18.63794529839669
2.246316965E8	21.694792842388473
2.254772755E8	15.358213039044795
2.264187255E8	18.031275237505596
2.273601755E8	17.075695009195307
2.283016255E8	7.145340663951082
2.292430755E8	18.515872622537714
2.301845255E8	21.81303380569436
2.311259755E8	21.510264558481403
2.320674255E8	18.454135235846707
2.330088755E8	20.980717029548185
2.33512304E8	19.79436783274133
2.33983029E8	23.495066925975486
2.348917755E8	18.300360536970757
2.358332255E8	16.820480236946615
2.367746755E8	23.447515064775377
2.377161255E8	20.8814020971578
2.386575755E8	22.46192105882013
2.395990255E8	25.775835914565977
2.405404755E8	22.739792871712798
2.414819255E8	8.933327034522891
2.423860015E8	23.73331170452008
2.428567265E8	5.30639481088991
2.433648255E8	20.525021995484693
2.443062755E8	12.041503375572102
2.452477255E8	26.64387366592386
2.461891755E8	21.514715313471594
2.471306255E8	23.19210778993748
2.480720755E8	22.43107277422475
2.490135255E8	19.493139514460537
2.499549755E8	23.878967409431112
2.508964255E8	23.195316248032274
2.513853295E8	14.685838448592822
2.518560545E8	21.251791447647317
2.527793255E8	23.1965309670175
2.537207755E8	23.540086087835572
2.546622255E8	16.264622615434305
2.556036755E8	20.489625736279052
2.565451255E8	21.29352054090171
2.574865755E8	20.08380431558576
2.582367915E8	21.1260335800061
2.587075165E8	21.74910672408864
2.593694755E8	21.10775838135199
2.603109255E8	22.10516908510222
2.612523755E8	20.166773929677312
2.621938255E8	18.11550882756826
2.631352755E8	20.311105603562854
2.640767255E8	17.545689780732115
2.649058955E8	14.119267405544809
2.653766205E8	14.577924090469205
2.659596255E8	23.282369138508276
2.669010755E8	21.417885593965984
2.678425255E8	17.733092800098174
2.687839755E8	20.165308656570232
2.697254255E8	22.87297813404252
2.706668755E8	22.519425861000457
2.71474023E8	18.59736445796441
2.71944748E8	6.511472002494174
2.725497755E8	21.521975518438218
2.734912255E8	20.690943341243724
2.744326755E8	12.389963291521655
2.753741255E8	21.469313073368472
2.763155755E8	18.452575554623554
2.772570255E8	21.021284839041186
2.77928726E8	18.23532590026941
2.78399451E8	23.17237891587473
2.791399255E8	15.488213620414253
2.800813755E8	22.229219420882128
2.810228255E8	11.948293215650137
2.819642755E8	10.178735104757271
2.829057255E8	21.445849265118515
2.836366105E8	20.80451394468488
