#Position (bp)	Coverage
470725.5	40.62444314621063
1412175.5	47.863598704126616
2353625.5	41.855926496361995
3295075.5	48.70972542354878
4236525.5	42.67172234319401
5177975.5	32.193336873971
6119425.5	44.36218917627065
7060875.5	37.83551542832864
8002325.5	32.35409952732487
8943775.5	50.5419480588454
9885225.5	23.798217642997503
1.08266755E7	47.22596314196187
1.17681255E7	40.789670189601146
1.27095755E7	36.18094428806628
1.36510255E7	23.421913006532478
1.45924755E7	12.123370332996974
1.55339255E7	40.39664772425514
1.64753755E7	37.993362366562216
1.74168255E7	51.82460353709703
1.83582755E7	34.36967550055765
1.92997255E7	32.94681501938499
2.02411755E7	51.88705295023634
2.11815185E7	39.051950734426704
2.16522435E7	30.62104787714544
2.21240755E7	46.552781347920764
2.30655255E7	43.35815603590206
2.40069755E7	41.68420415316798
2.49484255E7	42.33719900154018
2.58898755E7	47.20868341388284
2.68313255E7	34.29211747835785
2.77727755E7	31.6944712942801
2.87142255E7	39.76576982314515
2.96556755E7	41.252108980827444
3.05971255E7	41.90700621381911
3.15385755E7	42.537611131764834
3.24800255E7	35.796428912847205
3.34214755E7	26.37123479738701
3.43629255E7	35.12510170481704
3.53043755E7	37.99411121142918
3.62458255E7	41.50914228052472
3.71872755E7	46.7452047373732
3.81287255E7	41.49308832120665
3.90701755E7	44.3980519411546
4.00116255E7	41.101751553454775
4.09530755E7	44.99963035742737
4.18945255E7	36.80539805618992
4.27621645E7	51.106380727311205
4.32328895E7	27.57486688975898
4.37774255E7	42.26234106962664
4.47188755E7	43.13169047745499
4.56603255E7	42.17518402464284
4.66017755E7	44.99598173030963
4.75432255E7	45.7274746401827
4.84846755E7	28.792362844548304
4.94261255E7	42.470548621806785
5.03675755E7	33.84427107121993
5.13090255E7	40.92961708003612
5.22504755E7	27.497385947209093
5.31919255E7	33.975036380052046
5.41333755E7	47.53094163258803
5.50748255E7	38.440381326676935
5.60162755E7	43.93594986457061
5.69577255E7	45.52407456582931
5.78991755E7	34.793741568856554
5.88406255E7	43.550119496521326
5.97820755E7	26.38102501460513
6.07235255E7	36.81677306282862
6.16649755E7	36.78241436082639
6.25183765E7	40.06992991460139
6.29891015E7	31.90887460391373
6.35478755E7	46.12824685325827
6.44893255E7	42.95578628711031
6.54307755E7	31.907144298688195
6.63722255E7	30.83617929789155
6.73136755E7	23.659411546019438
6.82551255E7	45.7684624780923
6.91965755E7	52.10039301078124
7.01380255E7	48.884261511498224
7.10794755E7	51.80639545382123
7.20209255E7	49.02091560890116
7.29623755E7	36.47342397365765
7.39038255E7	36.86906474055977
7.48452755E7	31.88370917202188
7.57867255E7	29.801862021350047
7.67281755E7	25.263195071432364
7.76696255E7	10.303131339954327
7.86110755E7	22.01357586701365
7.95525255E7	22.891851930532688
8.04939755E7	37.74058208083276
8.14354255E7	30.205700780710607
8.21123265E7	24.906405207201615
8.25830515E7	36.64930126366004
8.33183255E7	17.260850815231823
8.42597755E7	37.15898348292527
