#Position (bp)	mapping quality
91461.0	3.628439350015382
739353.5	16.29405115615531
1943678.0	14.205636370338071
3239463.0	7.60994086897647
4535248.0	15.988746068070965
5831033.0	19.038310960656123
7126818.0	19.177982495607445
8422603.0	10.93458071842565
9718388.0	16.81371464260677
1.1014173E7	3.6363861883563238
1.2309958E7	16.269562799175915
1.3605743E7	16.03695949591409
1.4901528E7	17.51021962700634
1.6197313E7	19.363540354788547
1.7493098E7	18.268299182373617
1.8788883E7	22.096473254940612
2.0084668E7	21.680429947737313
2.1380453E7	24.808943945287393
2.2676238E7	25.04463651166377
2.3972023E7	25.273528286455043
2.5267808E7	24.88792584895039
2.6563593E7	24.07272753514652
2.7859378E7	24.569883235366365
2.9155163E7	24.998047700878583
3.0450948E7	21.091324375703007
3.1746733E7	22.1092660639346
3.3042518E7	21.76223486928117
3.4338303E7	20.874954928210535
3.5634088E7	18.049221437838632
3.6929873E7	6.497309127337524
3.7638876E7	4.286786146241333
3.7748276E7	3.549484319961344
3.7878173E7	5.618806623621357
3.8159524E7	8.71836892948815
3.8425014E7	4.368550009196466
3.8642829E7	4.052103827220507
3.8834224E7	16.709251015455038
3.9521443E7	23.19891532170789
4.0817228E7	21.580023079545754
4.2113013E7	23.252034559310555
4.3408798E7	24.084752440674304
4.4704583E7	25.404061052349068
4.6000368E7	20.94186175192698
4.7296153E7	25.726724120196046
4.8591938E7	25.467204835806847
4.9887723E7	23.999568930320866
5.1183508E7	25.49672710845176
5.2479293E7	24.62294611097134
5.3775078E7	20.45507767040511
5.5070863E7	19.03417261458095
5.6366648E7	19.996148912951735
5.7662433E7	17.677522929089243
5.8958218E7	17.067253038459988
6.0254003E7	4.534866953365626
6.150379E7	6.746167321752336
6.21516825E7	3.579809182894039
6.2845573E7	3.7399312950410204
6.4141358E7	5.452530121544652
6.5437143E7	18.133996066441753
6.6732928E7	20.10192150945675
6.8028713E7	18.87755411889768
6.9324498E7	15.31965332330481
7.0620283E7	16.677707251442794
7.1916068E7	19.71089925622881
7.3211853E7	13.941451595716474
7.4507638E7	16.18068193166277
7.5803423E7	10.700981817709284
7.7099208E7	20.429079551551347
7.8394993E7	20.923870977642686
7.9690778E7	22.127443670132322
8.0986563E7	24.983922799792616
8.2282348E7	21.958338277332803
8.3339431E7	25.420304327766843
8.39873235E7	6.95518176752152
8.4873918E7	12.388326599535159
8.6169703E7	18.913048065764773
8.7465488E7	16.935774445801883
8.8761273E7	24.192035735469844
9.0057058E7	23.208220133944295
9.1352843E7	24.430828120166066
9.2648628E7	20.274958489590293
9.3944413E7	24.563509973024864
9.5240198E7	25.569730706312225
9.6535983E7	24.143965996809847
9.7831768E7	21.837025974967744
9.9127553E7	18.83069252551322
9.98465655E7	17.527791289424265
1.00494458E8	26.559068569085653
1.01719123E8	19.372911427304636
1.03014908E8	8.400190936840566
1.04310693E8	13.767905031036523
1.05606478E8	20.43743440964689
1.06902263E8	18.111413944330803
1.08198048E8	14.439680356610152
1.09493833E8	14.679417959631824
1.10789618E8	14.539929885769912
1.12085403E8	18.11322944158416
1.13381188E8	16.257617425226556
1.14676973E8	10.679983856086533
1.153675075E8	5.153708760966335
1.160154E8	11.155766420492274
1.16692392E8	10.260401770725824
1.173402845E8	5.70894414925006
1.18390011E8	8.273332352874698
1.190379035E8	19.84736520405807
1.19860113E8	24.94071324100521
1.21155898E8	23.295235760670685
1.22451683E8	22.839696462245104
1.23747468E8	19.839237205724462
1.25043253E8	14.094295810502073
1.26339038E8	13.066182263011624
1.27634823E8	18.001716034012954
1.28930608E8	15.186884662340947
1.30226393E8	12.992996894175665
1.310169255E8	5.05072458636672
1.31664818E8	27.32856694867868
1.32817963E8	23.492847034473158
1.34113748E8	25.805204503655414
1.35409533E8	24.71852492471775
1.36705318E8	22.93225553205098
1.38001103E8	23.882923934210712
1.39296888E8	24.29420485086012
1.40592673E8	23.359145380543254
1.41888458E8	22.25784093353382
1.43184243E8	22.302101481205078
1.44480028E8	18.278278145739513
1.45775813E8	5.67697112731165
1.47071598E8	3.8862905180072254
1.48367383E8	8.827637301216667
1.49663168E8	18.37418248469059
1.50958953E8	20.301513070512577
1.52254738E8	17.529312673009912
1.53550523E8	17.353216466847357
1.54846308E8	13.839753197889284
1.56142093E8	19.6859146618862
1.57437878E8	7.088196209707863
1.58733663E8	7.433785167388445
1.60029448E8	6.127987292355508
1.61325233E8	5.5089215406863214
1.62621018E8	15.023065855183201
1.63916803E8	13.5802175290754
1.65212588E8	8.914365717070186
1.66508373E8	7.947146736056179
1.67804158E8	4.532169912868101
1.69022331E8	4.0946092382024135
1.696702235E8	11.440893883695065
1.70395728E8	26.89292504538556
1.71691513E8	27.049042269617324
1.72987298E8	27.70749648302277
1.74283083E8	26.21907777048165
1.75578868E8	23.473340243968337
1.76874653E8	20.375294601925138
1.78170438E8	23.70086941536826
1.79466223E8	21.396369341233086
1.80762008E8	7.994588469990322
1.82057793E8	6.138850872919829
1.83353578E8	6.633665869885711
1.84649363E8	5.916525560099966
1.85945148E8	6.179706301973792
1.87240933E8	7.192697991705971
1.88288774E8	6.530098933528629
1.889366665E8	24.39030090902666
1.89832503E8	23.903546142506837
1.90797007E8	25.4615784625868
1.914448995E8	14.470099771331306
