A0A0C2N1X6	Pocillopora_meandrina_HIv1___RNAseq.g6540.t1	20.798	827	556	23	10	762	5	806	4.15e-43	167
A0A2B4SX82	Pocillopora_meandrina_HIv1___RNAseq.g6540.t1	95.161	806	39	0	1	806	1	806	0.0	1602
A0A6P8J329	Pocillopora_meandrina_HIv1___RNAseq.g6540.t1	65.675	807	271	6	1	802	1	806	0.0	1139
A0A6S7G2D7	Pocillopora_meandrina_HIv1___RNAseq.g6540.t1	52.847	808	370	5	1	799	1	806	0.0	915
A0A7M5V3C0	Pocillopora_meandrina_HIv1___RNAseq.g6540.t1	50.428	817	393	5	1	816	1	806	0.0	876
A0A913XIF0	Pocillopora_meandrina_HIv1___RNAseq.g6540.t1	64.764	806	279	4	1	801	1	806	0.0	1129
A0A9W9ZWX6	Pocillopora_meandrina_HIv1___RNAseq.g6540.t1	83.643	807	131	1	1	807	1	806	0.0	1429
A0AAD9QN77	Pocillopora_meandrina_HIv1___RNAseq.g6540.t1	73.908	824	159	2	1	788	1	804	0.0	1268
A0AAU9VQE5	Pocillopora_meandrina_HIv1___RNAseq.g6540.t1	100.000	806	0	0	1	806	1	806	0.0	1671
A0ABM4DB04	Pocillopora_meandrina_HIv1___RNAseq.g6540.t1	50.860	814	390	6	1	812	1	806	0.0	865
A0ABM4DDG6	Pocillopora_meandrina_HIv1___RNAseq.g6540.t1	50.860	814	390	6	1	812	1	806	0.0	864
A7ST09	Pocillopora_meandrina_HIv1___RNAseq.g6540.t1	63.782	809	285	5	1	804	1	806	0.0	1124
A0A224ASV7	Pocillopora_meandrina_HIv1___RNAseq.g17898.t1	90.041	733	72	1	1	732	1	733	0.0	1265
Q967E1	Pocillopora_meandrina_HIv1___RNAseq.g17898.t1	79.155	734	142	4	5	733	6	733	0.0	1106
A0A3M6U8K5	Pocillopora_meandrina_HIv1___RNAseq.g4513.t1	99.722	1080	1	1	1	1078	1	1080	0.0	2213
A0A6P8H2M2	Pocillopora_meandrina_HIv1___RNAseq.g4513.t1	69.850	932	252	13	1	920	1	915	0.0	1191
A0A7M5UZN6	Pocillopora_meandrina_HIv1___RNAseq.g4513.t1	53.425	949	346	22	1	898	1	904	0.0	868
A0A7M5V808	Pocillopora_meandrina_HIv1___RNAseq.g4513.t1	53.425	949	346	21	1	898	1	904	0.0	872
A0A913YAN3	Pocillopora_meandrina_HIv1___RNAseq.g4513.t1	63.725	1122	344	19	1	1101	1	1080	0.0	1226
A0AAD9UTI2	Pocillopora_meandrina_HIv1___RNAseq.g4513.t1	81.742	1079	166	6	1	1053	1	1074	0.0	1624
A0AAU9WW55	Pocillopora_meandrina_HIv1___RNAseq.g4513.t1	93.750	1136	11	3	1	1132	1	1080	0.0	2156
T2M958	Pocillopora_meandrina_HIv1___RNAseq.g4513.t1	54.158	914	357	20	1	862	1	904	0.0	861
A0ABM4CXJ3	Pocillopora_meandrina_HIv1___RNAseq.g4513.t1	53.821	916	347	18	1	852	1	904	0.0	860
A0ABN8P5H7	Pocillopora_meandrina_HIv1___RNAseq.g4513.t1	87.016	878	110	3	1	875	1	877	0.0	1461
A0ABN8QPG7	Pocillopora_meandrina_HIv1___RNAseq.g4513.t1	82.532	1082	169	5	1	1064	1	1080	0.0	1650
A0A9X0A445	Pocillopora_meandrina_HIv1___RNAseq.g15102.t1	88.804	393	44	0	1	393	1	393	0.0	743
T2MGZ3	Pocillopora_meandrina_HIv1___RNAseq.g15102.t1	77.099	393	89	1	1	392	1	393	0.0	645
A0A2B4RFS2	Pocillopora_meandrina_HIv1___RNAseq.g25665.t2	81.982	444	75	2	1	442	1	441	0.0	669
A0A3M6V3U0	Pocillopora_meandrina_HIv1___RNAseq.g25665.t2	96.599	441	12	2	1	438	1	441	0.0	858
A0A6P8ID16	Pocillopora_meandrina_HIv1___RNAseq.g25665.t2	46.224	437	182	12	17	405	10	441	9.76e-93	285
A0A6S7GS75	Pocillopora_meandrina_HIv1___RNAseq.g25665.t2	44.767	172	71	3	16	164	10	180	1.81e-41	150
A0A7M5UW04	Pocillopora_meandrina_HIv1___RNAseq.g25665.t2	39.894	188	102	3	18	197	10	194	1.25e-36	141
A0A913XFQ4	Pocillopora_meandrina_HIv1___RNAseq.g25665.t2	41.898	432	177	9	16	373	10	441	2.73e-87	270
A0A9W9YCJ7	Pocillopora_meandrina_HIv1___RNAseq.g25665.t2	66.444	450	135	8	1	443	1	441	0.0	539
A0AAD9UT92	Pocillopora_meandrina_HIv1___RNAseq.g25665.t2	53.135	303	126	6	1	294	1	296	4.21e-94	287
A0AAU9WFN7	Pocillopora_meandrina_HIv1___RNAseq.g25665.t2	97.732	441	10	0	1	441	1	441	0.0	877
A0ABM4C5V2	Pocillopora_meandrina_HIv1___RNAseq.g25665.t2	37.019	208	95	4	11	199	10	200	4.81e-32	127
A0ABN8PDU0	Pocillopora_meandrina_HIv1___RNAseq.g25665.t2	59.251	454	166	8	1	448	1	441	1.05e-157	453
A0ABN8T0K5	Pocillopora_meandrina_HIv1___RNAseq.g25665.t2	59.471	454	165	8	1	448	1	441	6.54e-160	459
A0A3M6UA93	Pocillopora_meandrina_HIv1___RNAseq.g9675.t1	98.851	1218	13	1	1	1218	1	1217	0.0	2494
A0A6P8IBF1	Pocillopora_meandrina_HIv1___RNAseq.g9675.t1	58.888	917	336	12	174	1061	288	1192	0.0	1061
A0A6S7HY99	Pocillopora_meandrina_HIv1___RNAseq.g9675.t1	52.867	872	349	9	208	1060	263	1091	0.0	903
A0A913XKY9	Pocillopora_meandrina_HIv1___RNAseq.g9675.t1	58.675	830	313	9	145	950	279	1102	0.0	994
A0A913YMU4	Pocillopora_meandrina_HIv1___RNAseq.g9675.t1	58.675	830	313	9	111	916	279	1102	0.0	993
A0AAD9QGC6	Pocillopora_meandrina_HIv1___RNAseq.g9675.t1	66.842	953	265	9	454	1394	296	1209	0.0	1293
T2M9C5	Pocillopora_meandrina_HIv1___RNAseq.g9675.t1	45.479	730	330	8	17	686	304	1025	0.0	635
A0A2B4SIN6	Pocillopora_meandrina_HIv1___RNAseq.g9675.t1	77.921	1241	204	7	1	1195	1	1217	0.0	1898
A0A9W9YJY0	Pocillopora_meandrina_HIv1___RNAseq.g9675.t1	60.367	926	271	19	3	850	1	908	0.0	984
A0ABM4CVR5	Pocillopora_meandrina_HIv1___RNAseq.g9675.t1	43.590	780	365	11	17	732	304	1072	0.0	634
A0ABN8LW62	Pocillopora_meandrina_HIv1___RNAseq.g9675.t1	63.547	1218	349	22	31	1182	27	1215	0.0	1456
A0A2B4SRT0	Pocillopora_meandrina_HIv1___RNAseq.g21270.t1	78.733	442	86	3	1	434	1	442	2.57e-137	400
P55265	Pocillopora_meandrina_HIv1___TS.g13502.t1	43.590	507	248	10	723	1221	634	1110	1.15e-122	406
P78563	Pocillopora_meandrina_HIv1___RNAseq.26310_t	45.414	676	277	16	80	740	94	692	0.0	538
Q91ZS8	Pocillopora_meandrina_HIv1___RNAseq.26310_t	47.196	642	285	16	80	710	94	692	0.0	548
F1R5H6	Pocillopora_meandrina_HIv1___RNAseq.g7264.t1	46.083	434	165	10	43	467	89	462	1.11e-111	380
O60885	Pocillopora_meandrina_HIv1___RNAseq.g7264.t1	48.121	692	283	17	6	681	52	683	1.35e-169	536
Q9ESU6	Pocillopora_meandrina_HIv1___RNAseq.g7264.t1	47.399	692	289	14	6	682	52	683	1.72e-169	537
Q08D75	Pocillopora_meandrina_HIv1___RNAseq.g7264.t1	45.518	714	293	17	6	706	52	682	8.92e-159	507
Q6DFF2	Pocillopora_meandrina_HIv1___RNAseq.g7264.t1	45.341	719	288	15	6	706	52	683	2.40e-161	514
P49711	Pocillopora_meandrina_HIv1___RNAseq.g3225.t1	39.286	308	178	6	266	573	93	391	2.07e-58	204
Q61164	Pocillopora_meandrina_HIv1___RNAseq.g3225.t1	39.286	308	178	6	266	573	93	391	1.94e-58	204
Q9R1D1	Pocillopora_meandrina_HIv1___RNAseq.g3225.t1	39.286	308	178	6	266	573	93	391	2.28e-58	204
Q08705	Pocillopora_meandrina_HIv1___RNAseq.g3225.t1	39.286	308	178	6	266	573	93	391	1.06e-58	205
O57437	Pocillopora_meandrina_HIv1___RNAseq.g4430.t1	41.935	93	52	2	19	109	1	93	1.00e-16	75.1
Q64368	Pocillopora_meandrina_HIv1___RNAseq.g4430.t1	37.815	119	68	4	32	148	7	121	5.26e-19	81.6
Q92904	Pocillopora_meandrina_HIv1___RNAseq.g4430.t1	41.758	91	51	2	32	120	7	97	4.95e-17	76.3
Q9YGW7	Pocillopora_meandrina_HIv1___RNAseq.g4430.t1	34.906	106	62	2	46	144	15	120	4.19e-16	72.4
Q76CY5	Pocillopora_meandrina_HIv1___RNAseq.g4430.t1	40.187	107	61	2	28	133	14	118	1.68e-17	77.4
Q95192	Pocillopora_meandrina_HIv1___RNAseq.g4430.t1	41.758	91	51	2	32	120	7	97	4.33e-17	76.3
Q9BGN8	Pocillopora_meandrina_HIv1___RNAseq.g4430.t1	41.758	91	51	2	32	120	7	97	7.62e-17	75.9
Q4V7Y4	Pocillopora_meandrina_HIv1___RNAseq.g4430.t1	41.935	93	52	2	19	109	1	93	1.55e-16	74.7
Q804A9	Pocillopora_meandrina_HIv1___RNAseq.g4430.t1	41.573	89	50	2	28	114	7	95	2.25e-15	71.6
O88508	Pocillopora_meandrina_HIv1___RNAseq.g2960.t2	48.233	651	294	7	286	905	78	716	0.0	621
Q1LZ53	Pocillopora_meandrina_HIv1___RNAseq.g2960.t2	48.233	651	294	7	286	905	78	716	0.0	621
Q4W5Z4	Pocillopora_meandrina_HIv1___RNAseq.g2960.t2	47.016	687	312	8	223	874	47	716	0.0	625
Q9Y6K1	Pocillopora_meandrina_HIv1___RNAseq.g2960.t2	47.939	655	290	7	290	909	78	716	0.0	620
O88509	Pocillopora_meandrina_HIv1___RNAseq.g2960.t2	43.838	714	322	11	181	856	44	716	0.0	599
Q9UBC3	Pocillopora_meandrina_HIv1___RNAseq.g2960.t2	44.282	682	313	9	209	850	62	716	0.0	593
A0A2B4RAA2	Pocillopora_meandrina_HIv1___RNAseq.g18860.t1	92.929	198	14	0	33	230	51	248	1.98e-134	391
A0A2B4RF23	Pocillopora_meandrina_HIv1___RNAseq.g18051.t1	92.275	233	18	0	1	233	1	233	1.35e-161	446
A0A2B4S5V0	Pocillopora_meandrina_HIv1___RNAseq.g7373.t1	94.295	298	17	0	1	298	1	298	0.0	577
A0A9W9YLS2	Pocillopora_meandrina_HIv1___RNAseq.g18860.t1	82.398	392	66	2	1	392	1	389	0.0	655
A0A9X0CGQ7	Pocillopora_meandrina_HIv1___RNAseq.g7373.t1	92.000	225	18	0	1	225	1	225	5.40e-153	427
T2ME73	Pocillopora_meandrina_HIv1___RNAseq.g13822.t1	39.627	858	408	18	1	756	5	854	0.0	574
A0A2B4RYW7	Pocillopora_meandrina_HIv1___RNAseq.g24666.t1	62.963	270	27	3	1	199	1	268	5.20e-109	313
A0A2B4S0L2	Pocillopora_meandrina_HIv1___RNAseq.g3155.t1	95.349	215	10	0	1	215	29	243	5.04e-153	434
A0A2B4S9F0	Pocillopora_meandrina_HIv1___RNAseq.g28146.t1	90.941	287	26	0	1	287	1	287	0.0	545
A0A2B4SR58	Pocillopora_meandrina_HIv1___RNAseq.g16792.t1	86.885	244	30	1	1	244	1	242	5.75e-161	445
A0A2B4T141	Pocillopora_meandrina_HIv1___RNAseq.g18660.t1	91.636	275	23	0	1	275	50	324	0.0	501
A0A9W9YAL0	Pocillopora_meandrina_HIv1___RNAseq.g3155.t1	97.600	125	3	0	1	125	1	125	9.77e-89	260
A0A9W9YM72	Pocillopora_meandrina_HIv1___RNAseq.g18660.t1	90.545	275	26	0	1	275	50	324	0.0	499
A0A9W9YRF8	Pocillopora_meandrina_HIv1___RNAseq.g28146.t1	86.411	287	39	0	1	287	1	287	0.0	516
A0A9W9ZG60	Pocillopora_meandrina_HIv1___RNAseq.g18051.t1	67.391	92	13	1	1	75	20	111	4.86e-38	126
A0A9X0CUG7	Pocillopora_meandrina_HIv1___RNAseq.g24666.t1	77.632	76	17	0	1	76	1	76	6.57e-38	127
T2M4E6	Pocillopora_meandrina_HIv1___RNAseq.g16792.t1	52.361	233	106	4	11	240	10	240	2.42e-79	238
T2M4V1	Pocillopora_meandrina_HIv1___RNAseq.g18051.t1	37.674	215	134	0	1	215	17	231	1.86e-61	192
T2ME10	Pocillopora_meandrina_HIv1___RNAseq.g7373.t1	61.538	299	106	2	1	291	1	298	1.61e-134	382
T2ME23	Pocillopora_meandrina_HIv1___RNAseq.g18860.t1	47.711	415	184	5	1	387	1	410	9.27e-131	385
T2M320	Pocillopora_meandrina_HIv1___RNAseq.g17818.t1	55.191	183	80	2	8	189	9	190	1.00e-69	210
T2M320	Pocillopora_meandrina_HIv1___RNAseq.g17818.t1	55.191	183	80	2	8	189	9	190	1.00e-69	210
P70351	Pocillopora_meandrina_HIv1___RNAseq.g25259.t1	50.811	740	309	9	16	745	14	708	0.0	717
Q92800	Pocillopora_meandrina_HIv1___RNAseq.g25259.t1	50.811	740	309	9	16	745	14	708	0.0	722
A7E2Z2	Pocillopora_meandrina_HIv1___RNAseq.g25259.t1	50.811	740	309	9	16	745	14	708	0.0	722
Q5RDS6	Pocillopora_meandrina_HIv1___RNAseq.g25259.t1	50.676	740	310	9	16	745	14	708	0.0	718
A0A6P8H599	Pocillopora_meandrina_HIv1___RNAseq.g21270.t1	61.570	242	89	3	187	425	202	442	1.07e-59	201
A0AAU9WDG7	Pocillopora_meandrina_HIv1___RNAseq.g21270.t1	96.840	443	9	3	1	439	1	442	0.0	769
T2MGK7	Pocillopora_meandrina_HIv1___RNAseq.g21270.t1	48.101	158	72	1	183	330	219	376	2.03e-37	139
A0A6S7FTL3	Pocillopora_meandrina_HIv1___RNAseq.g21270.t1	64.641	181	57	3	253	430	202	378	4.90e-53	185
A0ABN8Q272	Pocillopora_meandrina_HIv1___RNAseq.g21270.t1	71.255	247	68	3	179	424	198	442	7.20e-80	253
A0A1P8KZZ1	Pocillopora_meandrina_HIv1___RNAseq.g22810.t1	70.345	580	140	8	1	570	1	558	0.0	806
A0A2B4SH89	Pocillopora_meandrina_HIv1___RNAseq.g22810.t1	95.928	614	25	0	1	614	1	614	0.0	1233
A0A9X0CEI1	Pocillopora_meandrina_HIv1___RNAseq.g22810.t1	91.115	619	49	6	1	618	1	614	0.0	1107
T2M8M1	Pocillopora_meandrina_HIv1___RNAseq.g22810.t1	73.070	531	131	4	1	521	1	529	0.0	802
P04256	Pocillopora_meandrina_HIv1___RNAseq.g21765.t1	42.308	208	108	4	2	207	12	209	3.76e-48	167
P09651	Pocillopora_meandrina_HIv1___RNAseq.g21765.t1	42.308	208	108	4	2	207	12	209	2.83e-48	169
P09867	Pocillopora_meandrina_HIv1___RNAseq.g21765.t1	42.308	208	108	4	2	207	12	209	1.82e-48	167
P49312	Pocillopora_meandrina_HIv1___RNAseq.g21765.t1	42.308	208	108	4	2	207	12	209	1.82e-48	167
A5A6H4	Pocillopora_meandrina_HIv1___RNAseq.g21765.t1	42.308	208	108	4	2	207	12	209	1.82e-48	167
Q28521	Pocillopora_meandrina_HIv1___RNAseq.g21765.t1	41.827	208	109	4	2	207	12	209	9.46e-48	166
P17130	Pocillopora_meandrina_HIv1___RNAseq.g21765.t1	42.932	191	100	3	3	191	13	196	5.04e-50	173
A7VJC2	Pocillopora_meandrina_HIv1___RNAseq.g21765.t1	42.308	208	111	4	22	229	22	220	2.10e-48	168
O88569	Pocillopora_meandrina_HIv1___RNAseq.g21765.t1	42.935	184	102	2	22	205	22	202	1.22e-48	169
P22626	Pocillopora_meandrina_HIv1___RNAseq.g21765.t1	42.308	208	111	4	22	229	22	220	1.05e-48	169
Q2HJ60	Pocillopora_meandrina_HIv1___RNAseq.g21765.t1	42.308	208	111	4	10	217	22	220	5.42e-49	169
Q5RBU8	Pocillopora_meandrina_HIv1___RNAseq.g21765.t1	42.308	208	111	4	22	229	22	220	4.96e-48	167
Q9TTV2	Pocillopora_meandrina_HIv1___RNAseq.g21765.t1	41.827	208	112	4	10	217	22	220	2.64e-48	167
Q9VFS6	Pocillopora_meandrina_HIv1___RNAseq.g8004.t1	27.317	205	128	6	772	970	788	977	3.55e-14	77.4
A7SBF0	Pocillopora_meandrina_HIv1___RNAseq.g20120.t2	69.265	667	198	1	1	660	1	667	0.0	990
Q54SH0	Pocillopora_meandrina_HIv1___RNAseq.g20120.t2	31.908	655	377	13	1	634	1	607	4.36e-115	361
Q6DFF4	Pocillopora_meandrina_HIv1___RNAseq.g20120.t2	54.328	670	291	5	1	658	1	667	0.0	741
Q4V847	Pocillopora_meandrina_HIv1___RNAseq.g27830.t1	31.860	1086	596	34	12	991	5	1052	2.09e-139	444
Q8JGR7	Pocillopora_meandrina_HIv1___RNAseq.g5380.t1	43.584	943	480	12	21	938	26	941	0.0	748
Q54PL2	Pocillopora_meandrina_HIv1___RNAseq.g5380.t1	35.294	374	235	3	107	479	9	376	6.69e-61	225
Q7SYD9	Pocillopora_meandrina_HIv1___RNAseq.g15809.t1	48.325	418	200	9	265	672	352	763	6.54e-119	386
Q5U4W6	Pocillopora_meandrina_HIv1___RNAseq.g15809.t1	37.791	688	335	20	255	873	346	1009	4.89e-125	402
Q2TAF4	Pocillopora_meandrina_HIv1___RNAseq.g15809.t1	47.073	427	192	11	255	671	346	748	1.23e-116	380
Q54Z23	Pocillopora_meandrina_HIv1___RNAseq.g15809.t1	47.843	255	122	3	1	252	2	248	1.04e-69	253
Q54LH5	Pocillopora_meandrina_HIv1___RNAseq.g15623.t1a	33.942	548	309	11	169	702	97	605	2.80e-84	296
Q68F70	Pocillopora_meandrina_HIv1___RNAseq.g15623.t1a	41.874	1003	520	24	14	968	10	997	0.0	681
Q1LXC9	Pocillopora_meandrina_HIv1___RNAseq.g6554.t1	30.962	520	311	15	520	1017	558	1051	6.02e-56	211
Q55EZ4	Pocillopora_meandrina_HIv1___RNAseq.g6554.t1	39.059	489	265	10	34	515	11	473	7.68e-96	334
Q55CB6	Pocillopora_meandrina_HIv1___RNAseq.g20910.t1	24.329	1229	688	35	102	1232	70	1154	1.21e-80	291
Q7ZTY6	Pocillopora_meandrina_HIv1___RNAseq.g23383.t1	32.031	384	197	11	48	383	70	437	7.52e-46	165
Q66KD9	Pocillopora_meandrina_HIv1___RNAseq.g7781.t1	44.088	499	259	7	1	489	1	489	4.35e-143	421
Q6GLY5	Pocillopora_meandrina_HIv1___TS.g28157.t1	40.594	707	373	17	9	695	12	691	7.04e-170	506
Q6DIK0	Pocillopora_meandrina_HIv1___TS.g28157.t1	42.090	708	353	19	9	687	12	691	3.79e-178	528
Q6IQU7	Pocillopora_meandrina_HIv1___RNAseq.g1586.t1	33.607	244	121	7	6	222	7	236	1.01e-33	130
Q0V9U1	Pocillopora_meandrina_HIv1___RNAseq.g1586.t1	34.459	296	148	13	1	259	1	287	1.44e-32	126
Q6DJM6	Pocillopora_meandrina_HIv1___RNAseq.g1586.t1	34.173	278	147	13	1	246	1	274	3.28e-32	125
Q54YL3	Pocillopora_meandrina_HIv1___RNAseq.g12965.t1	71.789	475	122	3	3	477	4	466	0.0	756
Q6TNU3	Pocillopora_meandrina_HIv1___TS.g10511.t2	32.648	778	412	17	8	711	16	755	4.14e-117	369
Q54NC8	Pocillopora_meandrina_HIv1___RNAseq.g1061.t1	24.472	899	557	26	197	1018	165	1018	2.29e-60	231
Q9VT41	Pocillopora_meandrina_HIv1___RNAseq.g5380.t1	31.814	987	586	23	18	984	21	940	2.90e-145	457
Q503E1	Pocillopora_meandrina_HIv1___RNAseq.g12965.t1	72.937	606	150	5	1	593	1	605	0.0	931
Q8K114	Pocillopora_meandrina_HIv1___RNAseq.g20120.t2	53.423	672	294	6	1	658	1	667	0.0	731
Q80V86	Pocillopora_meandrina_HIv1___RNAseq.g27830.t1	31.806	1091	594	35	12	995	5	1052	9.78e-144	456
Q7TQK1	Pocillopora_meandrina_HIv1___RNAseq.g5380.t1	44.030	938	483	11	21	938	26	941	0.0	766
Q8BND4	Pocillopora_meandrina_HIv1___RNAseq.g15809.t1	64.435	239	84	1	1	239	1	238	1.71e-96	325
Q6PCM2	Pocillopora_meandrina_HIv1___RNAseq.g15809.t1	50.121	413	184	11	258	657	349	752	1.92e-121	392
Q8CHT3	Pocillopora_meandrina_HIv1___RNAseq.g8004.t1	27.988	1004	624	25	28	999	34	970	1.24e-100	338
Q8CIM8	Pocillopora_meandrina_HIv1___RNAseq.g15623.t1a	42.220	964	511	14	37	963	43	997	0.0	697
Q7TPD0	Pocillopora_meandrina_HIv1___RNAseq.g6554.t1	42.658	1076	530	18	25	1041	4	1051	0.0	814
Q80UK8	Pocillopora_meandrina_HIv1___RNAseq.g20910.t1	45.589	1281	548	21	15	1195	11	1242	0.0	1022
