Dnmt1-201	Pocillopora_meandrina_HIv1___RNAseq.g8948.t1	57.918	1345	517	16	294	1598	191	1526	0.0	1543
Dnmt3a-201	Pocillopora_meandrina_HIv1___RNAseq.g2960.t2	48.233	651	294	7	286	905	78	716	0.0	621
Dnmt3b-201	Pocillopora_meandrina_HIv1___RNAseq.g2960.t2	43.776	715	322	12	181	857	44	716	0.0	596
Dnmt3l-201	Pocillopora_meandrina_HIv1___RNAseq.g16036.t1	58.795	1859	717	17	453	2289	1	1832	0.0	2202
USP9Y-201	Pocillopora_meandrina_HIv1___RNAseq.g16036.t1	58.297	1832	714	17	30	1838	27	1831	0.0	2143
USP10-201	Pocillopora_meandrina_HIv1___RNAseq.g12276.t1	47.193	481	210	15	338	798	366	822	1.53e-127	401
USP11-201	Pocillopora_meandrina_HIv1___RNAseq.g19447.t1	45.005	931	442	19	62	935	2	919	0.0	733
USP12-201	Pocillopora_meandrina_HIv1___RNAseq.g18898.t1	74.255	369	78	3	16	369	1	367	0.0	563
USP14-201	Pocillopora_meandrina_HIv1___RNAseq.g22603.t1	62.805	492	168	4	1	487	1	482	0.0	646
USP15-201	Pocillopora_meandrina_HIv1___RNAseq.g19447.t1	53.340	943	387	15	5	934	13	915	0.0	954
USP16-204	Pocillopora_meandrina_HIv1___RNAseq.g23882.t1	33.257	439	251	7	3	426	12	423	1.58e-63	231
USP19-205	Pocillopora_meandrina_HIv1___RNAseq.g19833.t1	50.919	381	182	4	596	974	465	842	2.01e-119	402
USP20-203	Pocillopora_meandrina_HIv1___RNAseq.g7104.t1	43.757	905	434	20	8	898	4	847	0.0	739
USP21-203	Pocillopora_meandrina_HIv1___RNAseq.g14062.t1	43.631	369	171	7	210	556	289	642	2.25e-93	299
USP22-201	Pocillopora_meandrina_HIv1___RNAseq.g26549.t1	61.059	529	171	10	22	525	3	521	0.0	619
USP6-205	Pocillopora_meandrina_HIv1___RNAseq.g22821.t1	65.132	304	102	2	499	799	695	997	5.55e-126	429
USP7-201	Pocillopora_meandrina_HIv1___RNAseq.g28714.t1	60.992	1069	400	12	43	1102	20	1080	0.0	1343
USP8-201	Pocillopora_meandrina_HIv1___RNAseq.g29221.t1	47.458	472	235	7	648	1110	791	1258	4.72e-140	454
USP13-201	Pocillopora_meandrina_HIv1___RNAseq.g22996.t1	49.941	843	368	14	33	863	7	807	0.0	834
USP1-201	Pocillopora_meandrina_HIv1___RNAseq.g1182.t1	35.443	395	205	11	426	783	251	632	7.96e-52	191
USP2-201	Pocillopora_meandrina_HIv1___RNAseq.g14062.t1	54.469	358	140	4	262	597	286	642	5.70e-127	388
USP3-202	Pocillopora_meandrina_HIv1___RNAseq.g8267.t1	51.141	526	206	10	1	520	1	481	0.0	528
USP4-201	Pocillopora_meandrina_HIv1___RNAseq.g19447.t1	54.780	931	378	9	11	926	15	917	0.0	980
USP5-201	Pocillopora_meandrina_HIv1___RNAseq.g22996.t1	55.297	859	312	14	14	858	7	807	0.0	957
USP30-201	Pocillopora_meandrina_HIv1___RNAseq.g22778.t1	36.957	460	258	13	45	502	15	444	7.56e-84	266
USP31-201	Pocillopora_meandrina_HIv1___RNAseq.g795.t1	43.652	701	331	16	124	804	125	781	3.23e-177	547
USP32-201	Pocillopora_meandrina_HIv1___RNAseq.g22821.t1	51.751	1028	438	13	1	1001	1	997	0.0	1050
USP33-204	Pocillopora_meandrina_HIv1___RNAseq.g7104.t1	41.712	911	440	17	8	891	4	850	0.0	706
USP34-201	Pocillopora_meandrina_HIv1___RNAseq.g5861.t1	45.760	2736	1287	48	772	3393	258	2910	0.0	2311
USP35-203	Pocillopora_meandrina_HIv1___RNAseq.g20293.t1	36.971	614	366	5	1	612	1	595	8.66e-133	426
USP36-201	Pocillopora_meandrina_HIv1___TS.g18832.t1	50.106	473	212	13	23	482	28	489	9.59e-143	456
USP37-201	Pocillopora_meandrina_HIv1___RNAseq.g9711.t1	38.567	363	192	11	256	602	189	536	6.71e-56	211
USP38-201	Pocillopora_meandrina_HIv1___RNAseq.g20293.t1	35.238	1050	561	18	1	1003	1	978	0.0	585
USP39-201	Pocillopora_meandrina_HIv1___RNAseq.g11091.t1	69.365	457	135	3	101	553	39	494	0.0	688
USP40-208	Pocillopora_meandrina_HIv1___RNAseq.g10561.t1	35.891	1251	699	29	13	1195	1	1216	0.0	664
USP42-201	Pocillopora_meandrina_HIv1___TS.g18832.t1	53.221	357	155	6	79	428	87	438	4.83e-126	416
USP43-201	Pocillopora_meandrina_HIv1___RNAseq.g795.t1	38.451	736	395	16	3	711	46	750	3.43e-166	511
USP44-201	Pocillopora_meandrina_HIv1___RNAseq.g8267.t1	31.991	447	212	16	235	678	114	471	7.91e-55	195
USP45-208	Pocillopora_meandrina_HIv1___RNAseq.g23882.t1	34.078	358	212	10	37	384	32	375	7.95e-57	211
USP27X-201	Pocillopora_meandrina_HIv1___RNAseq.g26549.t1	58.705	448	141	8	1	426	96	521	7.01e-174	497
USP28-201	Pocillopora_meandrina_HIv1___TS.g10998.t1	38.791	1075	542	25	25	1070	19	1006	0.0	674
USP26-201	Pocillopora_meandrina_HIv1___RNAseq.g9711.t1	38.545	275	149	5	296	561	275	538	7.84e-49	188
USP24-201	Pocillopora_meandrina_HIv1___RNAseq.g11246.t1	47.553	2656	1232	38	1	2586	1	2565	0.0	2369
USP25-204	Pocillopora_meandrina_HIv1___TS.g10998.t1	46.866	734	320	16	21	731	19	705	0.0	600
USP46-201	Pocillopora_meandrina_HIv1___RNAseq.g18898.t1	76.359	368	72	3	12	365	1	367	0.0	576
USP47-207	Pocillopora_meandrina_HIv1___RNAseq.g29550.t1	53.783	846	353	13	1	819	1	835	0.0	833
USP48-201	Pocillopora_meandrina_HIv1___RNAseq.g13326.t1	44.456	938	456	17	138	1035	224	1136	0.0	755
USP49-206	Pocillopora_meandrina_HIv1___RNAseq.g8267.t1	34.709	412	180	18	254	657	141	471	6.95e-53	189
USP51-201	Pocillopora_meandrina_HIv1___RNAseq.g26549.t1	54.647	538	199	12	195	709	4	519	0.0	548
USP50-203	Pocillopora_meandrina_HIv1___RNAseq.g29221.t1	33.667	300	187	5	42	329	923	1222	9.43e-51	181
PAN2-201	Pocillopora_meandrina_HIv1___RNAseq.g3607.t1	51.599	1126	500	18	81	1184	33	1135	0.0	1117
USP53-201	Pocillopora_meandrina_HIv1___RNAseq.g29804.t1	50.432	347	163	6	25	366	12	354	6.91e-110	367
USP54-201	Pocillopora_meandrina_HIv1___RNAseq.g29804.t1	53.561	351	146	6	24	365	10	352	3.42e-119	403
ZRANB1-201	Pocillopora_meandrina_HIv1___RNAseq.g3873.t1	48.112	715	318	15	3	690	5	693	0.0	677
VCPIP1-201	Pocillopora_meandrina_HIv1___RNAseq.g10699.t1	49.228	1036	474	19	40	1035	3	1026	0.0	957
OTUD6B-201	Pocillopora_meandrina_HIv1___RNAseq.g27238.t2	47.697	304	129	6	43	322	11	308	6.40e-90	271
OTUD4-201	Pocillopora_meandrina_HIv1___RNAseq.g18672.t1	45.238	294	143	4	14	290	22	314	4.13e-74	268
OTUD5-202	Pocillopora_meandrina_HIv1___RNAseq.g20707.t1	44.783	460	171	12	149	564	75	495	3.85e-117	356
OTUD6A-201	Pocillopora_meandrina_HIv1___RNAseq.g27238.t2	38.158	304	158	5	2	276	4	306	1.18e-66	210
OTUD3-201	Pocillopora_meandrina_HIv1___RNAseq.g23056.t1	44.521	292	135	4	4	272	3	290	1.64e-75	242
ALG13-203	Pocillopora_meandrina_HIv1___RNAseq.g18672.t1	39.645	338	189	7	219	544	29	363	1.43e-64	239
ATXN3-254	Pocillopora_meandrina_HIv1___RNAseq.g11925.t1	44.986	349	134	5	1	349	1	291	8.46e-95	284
ATXN3L-201	Pocillopora_meandrina_HIv1___RNAseq.g11925.t1	59.406	202	81	1	1	201	1	202	5.82e-83	254
JOSD1-210	Pocillopora_meandrina_HIv1___RNAseq.g26495.t1	48.000	175	90	1	25	199	2	175	5.74e-56	175
JOSD2-204	Pocillopora_meandrina_HIv1___RNAseq.g26495.t1	45.402	174	94	1	14	186	3	176	5.35e-54	169
