A0A224ASV7	Peve_00019588	92.350	732	52	2	1	732	1	728	0.0	1276
Q967E1	Peve_00019588	82.273	220	39	0	5	224	6	225	2.11e-124	388
A0A3M6U8K5	Peve_00006460	82.440	1082	168	6	1	1078	1	1064	0.0	1604
A0A6P8H2M2	Peve_00006460	58.420	1152	379	22	1	1140	1	1064	0.0	1095
A0A7M5UZN6	Peve_00006460	52.361	953	348	19	1	898	1	902	0.0	850
A0A7M5V808	Peve_00006460	52.466	953	347	19	1	898	1	902	0.0	855
A0A913YAN3	Peve_00006460	63.417	1118	338	18	1	1101	1	1064	0.0	1197
A0AAD9UTI2	Peve_00006460	80.863	1066	183	9	1	1053	1	1058	0.0	1558
A0AAU9WW55	Peve_00006460	78.295	1138	167	9	1	1132	1	1064	0.0	1551
T2M958	Peve_00006460	53.611	914	360	18	1	862	1	902	0.0	843
A0ABM4CXJ3	Peve_00006460	54.116	911	350	18	1	852	1	902	0.0	846
A0ABN8P5H7	Peve_00006460	99.429	875	5	0	1	875	1	875	0.0	1602
A0ABN8QPG7	Peve_00006460	100.000	1064	0	0	1	1064	1	1064	0.0	2192
A0A9X0A445	Peve_00041567	89.583	432	45	0	1	432	1	432	0.0	806
T2MGZ3	Peve_00041567	75.751	433	103	2	1	432	1	432	0.0	681
A0A2B4RFS2	Peve_00033504	61.842	456	152	9	1	442	1	448	1.96e-168	481
A0A3M6V3U0	Peve_00033504	60.927	453	157	11	1	438	1	448	8.38e-159	456
A0A6P8ID16	Peve_00033504	48.073	441	175	10	15	405	12	448	5.68e-102	310
A0A6S7GS75	Peve_00033504	45.699	186	80	4	14	180	12	195	2.56e-47	167
A0A913XFQ4	Peve_00033504	43.439	442	163	14	14	373	12	448	1.95e-85	266
A0A9W9YCJ7	Peve_00033504	65.934	455	136	11	1	443	1	448	0.0	512
A0AAD9UT92	Peve_00033504	56.209	306	118	5	1	297	1	299	1.44e-93	286
A0AAU9WFN7	Peve_00033504	60.480	458	154	10	1	441	1	448	2.25e-161	462
A0ABN8PDU0	Peve_00033504	98.214	448	8	0	1	448	1	448	0.0	892
A0ABN8T0K5	Peve_00033504	100.000	448	0	0	1	448	1	448	0.0	910
A0A3M6UA93	Peve_00004333	63.383	1218	352	22	27	1216	31	1182	0.0	1452
A0A6P8IBF1	Peve_00004333	58.564	905	319	11	199	1060	287	1178	0.0	1057
A0A6S7HY99	Peve_00004333	55.324	817	318	8	263	1071	281	1058	0.0	916
A0A913XKY9	Peve_00004333	59.553	806	305	9	182	973	287	1085	0.0	989
A0A913YMU4	Peve_00004333	59.553	806	305	9	148	939	287	1085	0.0	987
A0AAD9QGC6	Peve_00004333	68.051	939	249	7	465	1394	280	1176	0.0	1326
T2M9C5	Peve_00004333	46.942	703	322	7	29	686	287	983	0.0	634
A0A2B4SIN6	Peve_00004333	61.014	1144	345	15	97	1193	93	1182	0.0	1342
A0A9W9YJY0	Peve_00004333	58.734	916	262	20	1	850	1	866	0.0	918
A0ABM4CVR5	Peve_00004333	46.942	703	322	8	29	686	287	983	0.0	632
A0ABN8LW62	Peve_00004333	100.000	1184	0	0	1	1184	1	1184	0.0	2449
A0A2B4SRT0	Peve_00001166	78.804	184	36	2	192	373	178	360	2.43e-81	257
P55265	Peve_00006197	44.094	508	245	11	723	1221	792	1269	7.21e-125	416
P78563	Peve_00040609	45.000	680	284	14	79	740	84	691	2.50e-173	513
Q91ZS8	Peve_00040609	47.214	646	289	14	79	710	84	691	4.87e-179	527
F1R5H6	Peve_00007263	44.286	700	274	17	43	729	253	849	1.07e-147	484
O60885	Peve_00007263	48.991	694	284	15	6	685	216	853	6.10e-167	534
Q9ESU6	Peve_00007263	47.117	711	273	15	6	686	216	853	2.89e-164	528
Q08D75	Peve_00007263	46.676	722	296	18	1	710	208	852	2.11e-155	503
Q6DFF2	Peve_00007263	47.257	711	294	19	6	709	216	852	3.01e-158	511
P49711	Peve_00030471	35.976	328	197	6	246	573	480	794	4.13e-61	221
Q61164	Peve_00030471	35.976	328	197	6	246	573	480	794	5.17e-61	221
Q9R1D1	Peve_00030471	35.976	328	197	6	246	573	480	794	6.74e-61	221
Q08705	Peve_00030471	35.629	334	202	6	246	579	480	800	3.67e-61	221
O88508	Peve_00023930	47.329	674	314	10	264	907	52	714	0.0	618
Q1LZ53	Peve_00023930	46.884	674	317	8	264	907	52	714	0.0	619
Q4W5Z4	Peve_00023930	47.626	674	312	9	233	876	52	714	0.0	626
Q9Y6K1	Peve_00023930	47.181	674	315	9	268	911	52	714	0.0	617
O88509	Peve_00023930	45.306	671	305	10	228	859	68	715	0.0	587
Q9UBC3	Peve_00023930	44.173	695	318	11	203	853	47	715	0.0	585
A0A2B4RAA2	Peve_00023222	85.354	198	29	0	33	230	74	271	6.44e-125	368
A0A2B4RF23	Peve_00009801	81.545	233	43	0	1	233	1	233	3.25e-142	397
A0A2B4S5V0	Peve_00004940	92.727	165	12	0	1	165	1	165	3.27e-109	313
