tr|A0A2B4RZH6|A0A2B4RZH6_STYPI	Peve_00005079	73.739	1051	205	5	1	982	1	1049	0.0	1551
tr|A0A3M6T9B7|A0A3M6T9B7_POCDA	Peve_00005079	76.213	1051	244	4	165	1215	5	1049	0.0	1620
tr|A0A6P8IWP8|A0A6P8IWP8_ACTTE	Peve_00005079	64.434	1060	358	8	1	1052	1	1049	0.0	1394
tr|A0A7M5X8U0|A0A7M5X8U0_9CNID	Peve_00005079	47.981	1065	523	13	2	1054	1	1046	0.0	977
tr|A0A913XIF9|A0A913XIF9_EXADI	Peve_00005079	64.929	1055	361	4	1	1052	1	1049	0.0	1412
tr|A0AAD9VBE9|A0AAD9VBE9_ACRCE	Peve_00005079	63.438	1053	188	12	1	860	1	1049	0.0	1274
tr|A0AAU9VML6|A0AAU9VML6_9CNID	Peve_00005079	80.323	1052	204	2	1	1052	1	1049	0.0	1746
tr|A7S7H2|A7S7H2_NEMVE	Peve_00005079	60.985	1056	395	8	1	1047	1	1048	0.0	1310
tr|A0A3M6T9L7|A0A3M6T9L7_POCDA	Peve_00027383	66.019	515	158	5	360	869	1	503	0.0	670
tr|A0A6P8H6I1|A0A6P8H6I1_ACTTE	Peve_00027383	44.762	525	250	6	221	727	1	503	3.30e-153	454
tr|A0A6P8IPB7|A0A6P8IPB7_ACTTE	Peve_00024359	59.057	403	145	8	1	385	1	401	1.45e-161	475
tr|A0A6S7JXZ3|A0A6S7JXZ3_PARCT	Peve_00027383	45.472	519	226	14	353	841	1	492	8.63e-133	405
tr|A0A7M5X161|A0A7M5X161_9CNID	Peve_00027383	39.250	507	225	10	350	792	1	488	7.30e-112	350
tr|A0A7M5X1L0|A0A7M5X1L0_9CNID	Peve_00027383	39.096	509	225	11	350	794	1	488	2.30e-110	346
tr|A0A913YD70|A0A913YD70_EXADI	Peve_00027383	51.733	404	175	8	162	553	1	396	3.93e-136	405
tr|A0AAU9X394|A0AAU9X394_9CNID	Peve_00027383	66.602	515	155	5	360	869	1	503	0.0	681
tr|T2ME73|T2ME73_HYDVU	Peve_00027383	39.841	502	218	14	324	756	2	488	2.49e-103	327
tr|A0ABM4CIG1|A0ABM4CIG1_HYDVU	Peve_00027383	40.719	501	215	14	690	1122	2	488	8.67e-101	328
tr|T2M320|T2M320_HYDVU	Peve_00027825	54.645	183	81	2	8	189	9	190	5.11e-69	209
tr|A0A2B4RYW7|A0A2B4RYW7_STYPI	Peve_00020046	52.060	267	55	3	1	196	1	265	8.86e-83	246
tr|A0A6P8HE33|A0A6P8HE33_ACTTE	Peve_00020046	58.582	268	111	0	3	270	2	269	9.50e-121	346
tr|A0A6S7GJ09|A0A6S7GJ09_PARCT	Peve_00020083	50.725	138	66	1	1	138	1	136	3.19e-46	147
